entry_id,parl_id,source_id,details,origin,destination,date,amount,balance_of_payment,source_pdf,source_pagenum
P38_WOOD_Jason_6_14,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 6 May 16",Canberra,"Mount Dandenong",2016-05-06,223.85,,P38_WOOD_Jason.pdf,6
P38_WOOD_Jason_13_3,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 1 Mar 15","Mount Dandenong",Canberra,2015-03-01,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_4,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 6 Mar 15",Canberra,"Mount Dandenong",2015-03-06,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_5,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 15 Mar 15","Mount Dandenong",Canberra,2015-03-15,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_6,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 19 Mar 15",Canberra,"Mount Dandenong",2015-03-19,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_7,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 22 Mar 15","Mount Dandenong",Canberra,2015-03-22,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_8,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 27 Mar 15",Canberra,"Mount Dandenong",2015-03-27,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_9,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 9 May 15","Mount Dandenong",Canberra,2015-05-09,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_10,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 15 May 15",Canberra,"Mount Dandenong",2015-05-15,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_11,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 24 May 15","Mount Dandenong",Canberra,2015-05-24,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_12,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 4 Jun 15",Canberra,"Mount Dandenong",2015-06-04,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_13,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 11 Oct 15","Mount Dandenong",Canberra,2015-10-11,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_14,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 23 Oct 15",Canberra,"Mount Dandenong",2015-10-23,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_15,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 8 Nov 15","Mount Dandenong",Canberra,2015-11-08,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_16,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 13 Nov 15",Canberra,"Mount Dandenong",2015-11-13,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_17,WOOD_Jason,P38_WOOD_Jason,"Mount Dandenong to Canberra 22 Nov 15","Mount Dandenong",Canberra,2015-11-22,7.90,Y,P38_WOOD_Jason.pdf,13
P38_WOOD_Jason_13_18,WOOD_Jason,P38_WOOD_Jason,"Canberra to Mount Dandenong 6 Dec 15",Canberra,"Mount Dandenong",2015-12-06,7.90,Y,P38_WOOD_Jason.pdf,13
P38_O'NEILL_Deborah_20_3,O'NEILL_Deborah,P38_O'NEILL_Deborah,"Copacabana to Canberra 1 Mar 15",Copacabana,Canberra,2015-03-01,4.40,Y,P38_O'NEILL_Deborah.pdf,20
P38_O'NEILL_Deborah_20_4,O'NEILL_Deborah,P38_O'NEILL_Deborah,"Copacabana to Canberra 15 Mar 15",Copacabana,Canberra,2015-03-15,4.40,Y,P38_O'NEILL_Deborah.pdf,20
P38_O'NEILL_Deborah_20_5,O'NEILL_Deborah,P38_O'NEILL_Deborah,"Canberra to Copacabana 19 Mar 15",Canberra,Copacabana,2015-03-19,4.40,Y,P38_O'NEILL_Deborah.pdf,20
P38_O'NEILL_Deborah_20_6,O'NEILL_Deborah,P38_O'NEILL_Deborah,"Copacabana to Canberra 22 Mar 15",Copacabana,Canberra,2015-03-22,4.40,Y,P38_O'NEILL_Deborah.pdf,20
P38_O'NEILL_Deborah_20_7,O'NEILL_Deborah,P38_O'NEILL_Deborah,"Canberra to Copacabana 27 Mar 15",Canberra,Copacabana,2015-03-27,4.40,Y,P38_O'NEILL_Deborah.pdf,20
