entry_id,parl_id,source_id,details,origin,destination,date,amount,balance_of_payment,source_pdf,source_pagenum
P33_MCCLELLAND_Robert_20_12,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCCLELLAND_Robert_20_13,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCCLELLAND_Robert_20_14,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCCLELLAND_Robert_20_15,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Canberra to Sydney - 27 Jun 13",Canberra,Sydney,2013-06-27,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCNAMARA_Karen_7_3,MCNAMARA_Karen,P33_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 14 Oct 13","Hamlyn Terrace",Canberra,2013-10-14,288.80,,P33_MCNAMARA_Karen.pdf,7
P33_MCNAMARA_Karen_7_4,MCNAMARA_Karen,P33_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 16 Oct 13",Canberra,"Hamlyn Terrace",2013-10-16,288.80,,P33_MCNAMARA_Karen.pdf,7
P33_O'NEILL_Deborah_6_10,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Canberra to Copacabana - 13 Dec 13",Canberra,Copacabana,2013-12-13,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_3,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Copacabana to Canberra - 13 Nov 13",Copacabana,Canberra,2013-11-13,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_4,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Canberra to Copacabana - 16 Nov 13",Canberra,Copacabana,2013-11-16,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_5,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Copacabana to Canberra - 17 Nov 13",Copacabana,Canberra,2013-11-17,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_6,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Canberra to Copacabana - 22 Nov 13",Canberra,Copacabana,2013-11-22,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_7,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Copacabana to Canberra - 1 Dec 13",Copacabana,Canberra,2013-12-01,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_8,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Canberra to Copacabana - 6 Dec 13",Canberra,Copacabana,2013-12-06,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_O'NEILL_Deborah_6_9,O'NEILL_Deborah,P33_O'NEILL_Deborah,"Copacabana to Canberra - 8 Dec 13",Copacabana,Canberra,2013-12-08,281.20,,P33_O'NEILL_Deborah.pdf,6
P33_OWENS_Julie_15_10,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_11,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 23 Jun 13",Canberra,Sydney,2013-06-23,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_12,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_3,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 12 May 13",Sydney,Canberra,2013-05-12,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_4,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 17 May 13",Canberra,Sydney,2013-05-17,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_5,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 26 May 13",Sydney,Canberra,2013-05-26,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_6,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 31 May 13",Canberra,Sydney,2013-05-31,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_7,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 2 Jun 13",Sydney,Canberra,2013-06-02,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_8,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 7 Jun 13",Canberra,Sydney,2013-06-07,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_9,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_7_10,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 5 Dec 13",Canberra,Sydney,2013-12-05,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_11,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 13 Dec 13",Sydney,Canberra,2013-12-13,212.80,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_3,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 5 Aug 13",Sydney,Canberra,2013-08-05,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_4,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 5 Aug 13",Canberra,Sydney,2013-08-05,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_5,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 10 Oct 13",Sydney,Canberra,2013-10-10,212.80,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_6,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 14 Oct 13",Canberra,Sydney,2013-10-14,212.80,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_7,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 28 Nov 13",Sydney,Canberra,2013-11-28,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_8,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 28 Nov 13",Canberra,Sydney,2013-11-28,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_9,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,210.00,,P33_OWENS_Julie.pdf,7
P33_RHIANNON_Lee_19_3,RHIANNON_Lee,P33_RHIANNON_Lee,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,217.50,,P33_RHIANNON_Lee.pdf,19
P33_RHIANNON_Lee_19_4,RHIANNON_Lee,P33_RHIANNON_Lee,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,217.50,,P33_RHIANNON_Lee.pdf,19
P33_RHIANNON_Lee_7_3,RHIANNON_Lee,P33_RHIANNON_Lee,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_7_4,RHIANNON_Lee,P33_RHIANNON_Lee,"Canberra to Sydney - 5 Dec 13",Canberra,Sydney,2013-12-05,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_7_5,RHIANNON_Lee,P33_RHIANNON_Lee,"Sydney to Canberra - 8 Dec 13",Sydney,Canberra,2013-12-08,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_7_6,RHIANNON_Lee,P33_RHIANNON_Lee,"Canberra to Sydney - 12 Dec 13",Canberra,Sydney,2013-12-12,217.50,,P33_RHIANNON_Lee.pdf,7
P33_THOMSON_Kelvin_9_21,THOMSON_Kelvin,P33_THOMSON_Kelvin,"Melbourne to Canberra - 1 Dec 13",Melbourne,Canberra,2013-12-01,487.50,,P33_THOMSON_Kelvin.pdf,9
P33_THOMSON_Kelvin_9_22,THOMSON_Kelvin,P33_THOMSON_Kelvin,"Canberra to Melbourne - 13 Dec 13",Canberra,Melbourne,2013-12-13,487.50,,P33_THOMSON_Kelvin.pdf,9
P33_TURNBULL_Malcolm_21_3,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,229.50,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_21_4,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,234.75,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_21_5,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,226.50,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_21_6,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,228.75,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_8_3,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 10 Nov 13",Sydney,Canberra,2013-11-10,226.50,,P33_TURNBULL_Malcolm.pdf,8
P33_TURNBULL_Malcolm_8_4,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Canberra to Sydney - 15 Nov 13",Canberra,Sydney,2013-11-15,226.50,,P33_TURNBULL_Malcolm.pdf,8
P33_TURNBULL_Malcolm_8_5,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,225.00,,P33_TURNBULL_Malcolm.pdf,8
P33_WILSON_Rick_8_12,WILSON_Rick,P33_WILSON_Rick,"Katanning to Perth - 12 Sep 13",Katanning,Perth,2013-09-12,220.40,,P33_WILSON_Rick.pdf,8
P33_WILSON_Rick_8_13,WILSON_Rick,P33_WILSON_Rick,"Perth to Katanning - 14 Sep 13",Perth,Katanning,2013-09-14,220.40,,P33_WILSON_Rick.pdf,8
P33_WILSON_Rick_8_14,WILSON_Rick,P33_WILSON_Rick,"Katanning to Perth - 19 Sep 13",Katanning,Perth,2013-09-19,220.40,,P33_WILSON_Rick.pdf,8
P33_WILSON_Rick_8_15,WILSON_Rick,P33_WILSON_Rick,"Perth to Katanning - 20 Sep 13",Perth,Katanning,2013-09-20,220.40,,P33_WILSON_Rick.pdf,8
P33_WILSON_Rick_8_16,WILSON_Rick,P33_WILSON_Rick,"Perth to Kalgoorlie - 27 Sep 13",Perth,Kalgoorlie,2013-09-27,220.40,,P33_WILSON_Rick.pdf,8
P33_WILSON_Rick_8_17,WILSON_Rick,P33_WILSON_Rick,"Perth to Katanning - 1 Oct 13",Perth,Katanning,2013-10-01,220.40,,P33_WILSON_Rick.pdf,8
