entry_id,parl_id,source_id,details,location,date,amount,source_pdf,source_pagenum
P33_ABBOTT_Tony_12_27,ABBOTT_Tony,P33_ABBOTT_Tony,"3 Jul 13 - Perth",Perth,2013-07-03,611.77,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_28,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Jul 13 - Perth",Perth,2013-07-04,379.90,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_29,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Jul 13 - Sydney",Sydney,2013-07-04,245.00,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_30,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Jul 13 - Sydney",Sydney,2013-07-05,456.12,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_31,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Jul 13 - Sydney",Sydney,2013-07-05,117.90,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_32,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Jul 13 - Sydney",Sydney,2013-07-05,189.95,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_33,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Jul 13 - Sydney",Sydney,2013-07-06,633.86,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_34,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Jul 13 - Sydney",Sydney,2013-07-08,278.70,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_35,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Jul 13 - Sydney",Sydney,2013-07-08,85.15,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_36,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Jul 13 - Sydney",Sydney,2013-07-08,78.60,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_37,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Jul 13 - Sydney",Sydney,2013-07-08,45.85,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_12_38,ABBOTT_Tony,P33_ABBOTT_Tony,"9 Jul 13 - Sydney",Sydney,2013-07-09,207.96,P33_ABBOTT_Tony.pdf,12
P33_ABBOTT_Tony_13_10,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Jul 13 - Brisbane",Brisbane,2013-07-11,40.00,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_11,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Jul 13 - Brisbane",Brisbane,2013-07-11,68.12,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_12,ABBOTT_Tony,P33_ABBOTT_Tony,"12 Jul 13 - Brisbane",Brisbane,2013-07-12,586.80,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_13,ABBOTT_Tony,P33_ABBOTT_Tony,"12 Jul 13 - Melbourne",Melbourne,2013-07-12,125.73,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_14,ABBOTT_Tony,P33_ABBOTT_Tony,"12 Jul 13 - Melbourne",Melbourne,2013-07-12,203.00,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_15,ABBOTT_Tony,P33_ABBOTT_Tony,"13 Jul 13 - Melbourne",Melbourne,2013-07-13,85.50,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_16,ABBOTT_Tony,P33_ABBOTT_Tony,"13 Jul 13 - Sydney",Sydney,2013-07-13,87.10,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_17,ABBOTT_Tony,P33_ABBOTT_Tony,"14 Jul 13 - Sydney",Sydney,2013-07-14,301.30,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_18,ABBOTT_Tony,P33_ABBOTT_Tony,"15 Jul 13 - Sydney",Sydney,2013-07-15,643.59,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_19,ABBOTT_Tony,P33_ABBOTT_Tony,"15 Jul 13 - Sydney",Sydney,2013-07-15,242.35,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_20,ABBOTT_Tony,P33_ABBOTT_Tony,"15 Jul 13 - Sydney",Sydney,2013-07-15,138.86,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_21,ABBOTT_Tony,P33_ABBOTT_Tony,"16 Jul 13 - Sydney",Sydney,2013-07-16,66.48,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_22,ABBOTT_Tony,P33_ABBOTT_Tony,"16 Jul 13 - Hobart",Hobart,2013-07-16,291.20,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_23,ABBOTT_Tony,P33_ABBOTT_Tony,"16 Jul 13 - Brisbane",Brisbane,2013-07-16,214.62,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_24,ABBOTT_Tony,P33_ABBOTT_Tony,"16 Jul 13 - Brisbane",Brisbane,2013-07-16,40.00,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_25,ABBOTT_Tony,P33_ABBOTT_Tony,"16 Jul 13 - Brisbane",Brisbane,2013-07-16,87.77,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_26,ABBOTT_Tony,P33_ABBOTT_Tony,"17 Jul 13 - Brisbane",Brisbane,2013-07-17,46.74,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_27,ABBOTT_Tony,P33_ABBOTT_Tony,"17 Jul 13 - Sydney",Sydney,2013-07-17,507.08,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_28,ABBOTT_Tony,P33_ABBOTT_Tony,"18 Jul 13 - Sydney",Sydney,2013-07-18,76.96,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_29,ABBOTT_Tony,P33_ABBOTT_Tony,"19 Jul 13 - Brisbane",Brisbane,2013-07-19,708.71,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_3,ABBOTT_Tony,P33_ABBOTT_Tony,"9 Jul 13 - Melbourne",Melbourne,2013-07-09,246.14,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_30,ABBOTT_Tony,P33_ABBOTT_Tony,"20 Jul 13 - Brisbane",Brisbane,2013-07-20,368.89,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_31,ABBOTT_Tony,P33_ABBOTT_Tony,"20 Jul 13 - Melbourne",Melbourne,2013-07-20,117.93,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_32,ABBOTT_Tony,P33_ABBOTT_Tony,"20 Jul 13 - Melbourne",Melbourne,2013-07-20,82.80,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_33,ABBOTT_Tony,P33_ABBOTT_Tony,"21 Jul 13 - Melbourne",Melbourne,2013-07-21,250.80,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_34,ABBOTT_Tony,P33_ABBOTT_Tony,"21 Jul 13 - Melbourne",Melbourne,2013-07-21,40.00,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_35,ABBOTT_Tony,P33_ABBOTT_Tony,"22 Jul 13 - Melbourne",Melbourne,2013-07-22,487.32,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_36,ABBOTT_Tony,P33_ABBOTT_Tony,"22 Jul 13 - Melbourne",Melbourne,2013-07-22,73.25,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_37,ABBOTT_Tony,P33_ABBOTT_Tony,"22 Jul 13 - Melbourne",Melbourne,2013-07-22,41.20,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_38,ABBOTT_Tony,P33_ABBOTT_Tony,"23 Jul 13 - Melbourne",Melbourne,2013-07-23,81.81,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_39,ABBOTT_Tony,P33_ABBOTT_Tony,"23 Jul 13 - Canberra",Canberra,2013-07-23,98.25,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_4,ABBOTT_Tony,P33_ABBOTT_Tony,"9 Jul 13 - Melbourne",Melbourne,2013-07-09,322.26,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_40,ABBOTT_Tony,P33_ABBOTT_Tony,"23 Jul 13 - Canberra",Canberra,2013-07-23,40.00,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_5,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Jul 13 - Melbourne",Melbourne,2013-07-10,371.76,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_6,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Jul 13 - Melbourne",Melbourne,2013-07-10,179.47,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_7,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Jul 13 - Melbourne",Melbourne,2013-07-10,303.86,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_8,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Jul 13 - Melbourne",Melbourne,2013-07-11,288.79,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_13_9,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Jul 13 - Brisbane",Brisbane,2013-07-11,178.49,P33_ABBOTT_Tony.pdf,13
P33_ABBOTT_Tony_14_10,ABBOTT_Tony,P33_ABBOTT_Tony,"25 Jul 13 - Hobart",Hobart,2013-07-25,176.85,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_11,ABBOTT_Tony,P33_ABBOTT_Tony,"26 Jul 13 - Hobart",Hobart,2013-07-26,203.05,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_12,ABBOTT_Tony,P33_ABBOTT_Tony,"26 Jul 13 - Sydney",Sydney,2013-07-26,78.23,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_13,ABBOTT_Tony,P33_ABBOTT_Tony,"27 Jul 13 - Sydney",Sydney,2013-07-27,81.30,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_14,ABBOTT_Tony,P33_ABBOTT_Tony,"27 Jul 13 - Sydney",Sydney,2013-07-27,84.00,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_15,ABBOTT_Tony,P33_ABBOTT_Tony,"28 Jul 13 - Sydney",Sydney,2013-07-28,195.43,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_16,ABBOTT_Tony,P33_ABBOTT_Tony,"29 Jul 13 - Sydney",Sydney,2013-07-29,212.22,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_17,ABBOTT_Tony,P33_ABBOTT_Tony,"29 Jul 13 - Melbourne",Melbourne,2013-07-29,47.13,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_18,ABBOTT_Tony,P33_ABBOTT_Tony,"29 Jul 13 - Melbourne",Melbourne,2013-07-29,47.05,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_19,ABBOTT_Tony,P33_ABBOTT_Tony,"29 Jul 13 - Melbourne",Melbourne,2013-07-29,99.45,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_20,ABBOTT_Tony,P33_ABBOTT_Tony,"30 Jul 13 - Melbourne",Melbourne,2013-07-30,105.00,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_21,ABBOTT_Tony,P33_ABBOTT_Tony,"30 Jul 13 - Melbourne",Melbourne,2013-07-30,312.67,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_22,ABBOTT_Tony,P33_ABBOTT_Tony,"31 Jul 13 - Melbourne",Melbourne,2013-07-31,61.02,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_23,ABBOTT_Tony,P33_ABBOTT_Tony,"31 Jul 13 - Sydney",Sydney,2013-07-31,199.92,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_24,ABBOTT_Tony,P33_ABBOTT_Tony,"31 Jul 13 - Sydney",Sydney,2013-07-31,40.61,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_25,ABBOTT_Tony,P33_ABBOTT_Tony,"31 Jul 13 - Sydney",Sydney,2013-07-31,96.94,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_26,ABBOTT_Tony,P33_ABBOTT_Tony,"31 Jul 13 - Sydney",Sydney,2013-07-31,96.94,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_27,ABBOTT_Tony,P33_ABBOTT_Tony,"1 Aug 13 - Sydney",Sydney,2013-08-01,69.10,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_28,ABBOTT_Tony,P33_ABBOTT_Tony,"1 Aug 13 - Melbourne",Melbourne,2013-08-01,61.54,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_29,ABBOTT_Tony,P33_ABBOTT_Tony,"1 Aug 13 - Melbourne",Melbourne,2013-08-01,178.16,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_3,ABBOTT_Tony,P33_ABBOTT_Tony,"23 Jul 13 - Brisbane",Brisbane,2013-07-23,164.08,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_30,ABBOTT_Tony,P33_ABBOTT_Tony,"1 Aug 13 - Melbourne",Melbourne,2013-08-01,339.07,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_31,ABBOTT_Tony,P33_ABBOTT_Tony,"2 Aug 13 - Melbourne",Melbourne,2013-08-02,383.80,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_32,ABBOTT_Tony,P33_ABBOTT_Tony,"2 Aug 13 - Melbourne",Melbourne,2013-08-02,40.00,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_33,ABBOTT_Tony,P33_ABBOTT_Tony,"2 Aug 13 - Melbourne",Melbourne,2013-08-02,87.77,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_34,ABBOTT_Tony,P33_ABBOTT_Tony,"3 Aug 13 - Melbourne",Melbourne,2013-08-03,317.37,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_35,ABBOTT_Tony,P33_ABBOTT_Tony,"3 Aug 13 - Sydney",Sydney,2013-08-03,87.40,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_36,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Aug 13 - Sydney",Sydney,2013-08-04,254.22,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_37,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Aug 13 - Sydney",Sydney,2013-08-04,81.30,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_38,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Aug 13 - Canberra",Canberra,2013-08-04,80.40,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_39,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Aug 13 - Canberra",Canberra,2013-08-04,78.60,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_4,ABBOTT_Tony,P33_ABBOTT_Tony,"23 Jul 13 - Brisbane",Brisbane,2013-07-23,83.84,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_40,ABBOTT_Tony,P33_ABBOTT_Tony,"4 Aug 13 - Brisbane",Brisbane,2013-08-04,108.40,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_5,ABBOTT_Tony,P33_ABBOTT_Tony,"24 Jul 13 - Brisbane",Brisbane,2013-07-24,471.60,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_6,ABBOTT_Tony,P33_ABBOTT_Tony,"24 Jul 13 - Brisbane",Brisbane,2013-07-24,61.57,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_7,ABBOTT_Tony,P33_ABBOTT_Tony,"24 Jul 13 - Brisbane",Brisbane,2013-07-24,107.42,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_8,ABBOTT_Tony,P33_ABBOTT_Tony,"25 Jul 13 - Brisbane",Brisbane,2013-07-25,118.26,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_14_9,ABBOTT_Tony,P33_ABBOTT_Tony,"25 Jul 13 - Hobart",Hobart,2013-07-25,42.00,P33_ABBOTT_Tony.pdf,14
P33_ABBOTT_Tony_15_10,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Sydney",Sydney,2013-08-06,474.90,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_11,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Canberra",Canberra,2013-08-06,85.15,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_12,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Canberra",Canberra,2013-08-06,85.15,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_13,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Canberra",Canberra,2013-08-06,262.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_14,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Canberra",Canberra,2013-08-06,209.60,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_15,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Canberra",Canberra,2013-08-06,40.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_16,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Adelaide",Adelaide,2013-08-06,484.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_17,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Adelaide",Adelaide,2013-08-06,89.08,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_18,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Adelaide",Adelaide,2013-08-06,89.08,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_19,ABBOTT_Tony,P33_ABBOTT_Tony,"7 Aug 13 - Adelaide",Adelaide,2013-08-07,425.75,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_20,ABBOTT_Tony,P33_ABBOTT_Tony,"7 Aug 13 - Adelaide",Adelaide,2013-08-07,425.75,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_21,ABBOTT_Tony,P33_ABBOTT_Tony,"7 Aug 13 - Adelaide",Adelaide,2013-08-07,605.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_22,ABBOTT_Tony,P33_ABBOTT_Tony,"7 Aug 13 - Hobart",Hobart,2013-08-07,987.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_23,ABBOTT_Tony,P33_ABBOTT_Tony,"7 Aug 13 - Hobart",Hobart,2013-08-07,150.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_24,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Hobart",Hobart,2013-08-08,639.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_25,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Hobart",Hobart,2013-08-08,818.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_26,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Sydney",Sydney,2013-08-08,258.23,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_27,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Sydney",Sydney,2013-08-08,77.45,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_28,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Sydney",Sydney,2013-08-08,891.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_29,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Brisbane",Brisbane,2013-08-08,40.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_3,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Aug 13 - Brisbane",Brisbane,2013-08-05,544.43,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_30,ABBOTT_Tony,P33_ABBOTT_Tony,"8 Aug 13 - Brisbane",Brisbane,2013-08-08,79.91,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_31,ABBOTT_Tony,P33_ABBOTT_Tony,"9 Aug 13 - Brisbane",Brisbane,2013-08-09,458.50,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_32,ABBOTT_Tony,P33_ABBOTT_Tony,"9 Aug 13 - Brisbane",Brisbane,2013-08-09,615.70,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_33,ABBOTT_Tony,P33_ABBOTT_Tony,"9 Aug 13 - Brisbane",Brisbane,2013-08-09,186.02,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_34,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Aug 13 - Brisbane",Brisbane,2013-08-10,230.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_35,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Aug 13 - Brisbane",Brisbane,2013-08-10,103.49,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_36,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Aug 13 - Brisbane",Brisbane,2013-08-10,100.87,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_37,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Aug 13 - Sydney",Sydney,2013-08-10,891.00,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_38,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Aug 13 - Sydney",Sydney,2013-08-10,291.60,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_39,ABBOTT_Tony,P33_ABBOTT_Tony,"10 Aug 13 - Sydney",Sydney,2013-08-10,87.40,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_4,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Aug 13 - Brisbane",Brisbane,2013-08-05,237.89,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_40,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Aug 13 - Sydney",Sydney,2013-08-11,487.40,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_5,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Aug 13 - Sydney",Sydney,2013-08-05,349.77,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_6,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Aug 13 - Sydney",Sydney,2013-08-05,71.01,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_7,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Aug 13 - Sydney",Sydney,2013-08-05,311.89,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_8,ABBOTT_Tony,P33_ABBOTT_Tony,"5 Aug 13 - Sydney",Sydney,2013-08-05,49.78,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_15_9,ABBOTT_Tony,P33_ABBOTT_Tony,"6 Aug 13 - Sydney",Sydney,2013-08-06,481.45,P33_ABBOTT_Tony.pdf,15
P33_ABBOTT_Tony_16_10,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Aug 13 - Canberra",Canberra,2013-08-11,250.21,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_11,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Aug 13 - Melbourne",Melbourne,2013-08-11,593.00,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_12,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Aug 13 - Melbourne",Melbourne,2013-08-11,80.50,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_13,ABBOTT_Tony,P33_ABBOTT_Tony,"11 Aug 13 - Melbourne",Melbourne,2013-08-11,82.50,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_14,ABBOTT_Tony,P33_ABBOTT_Tony,"12 Aug 13 - Melbourne",Melbourne,2013-08-12,369.10,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_15,ABBOTT_Tony,P33_ABBOTT_Tony,"12 Aug 13 - Melbourne",Melbourne,2013-08-12,554.80,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_16,ABBOTT_Tony,P33_ABBOTT_Tony,"13 Aug 13 - Melbourne",Melbourne,2013-08-13,480.00,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_17,ABBOTT_Tony,P33_ABBOTT_Tony,"13 Aug 13 - Melbourne",Melbourne,2013-08-13,108.01,P33_ABBOTT_Tony.pdf,16
P33_ABBOTT_Tony_16_18,ABBOTT_Tony,P33_ABBOTT_Tony,"13 Aug 13 - Melbourne",Melbourne,2013-08-13,84.43,P33_ABBOTT_Tony.pdf,16
