entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P33_ABETZ_Eric_7_5,ABETZ_Eric,P33_ABETZ_Eric,"2 Jul 13 - Sydney to Melbourne",2013-07-02,Sydney,Melbourne,795.46,,,,,P33_ABETZ_Eric.pdf,7
P33_ABETZ_Eric_7_6,ABETZ_Eric,P33_ABETZ_Eric,"3 Jul 13 - Adelaide to Melbourne",2013-07-03,Adelaide,Melbourne,891.02,,,,,P33_ABETZ_Eric.pdf,7
P33_ABETZ_Eric_7_7,ABETZ_Eric,P33_ABETZ_Eric,"3 Jul 13 - Melbourne to Hobart",2013-07-03,Melbourne,Hobart,0.00,,,,P33_ABETZ_Eric_7_6,P33_ABETZ_Eric.pdf,7
P33_ABETZ_Eric_7_8,ABETZ_Eric,P33_ABETZ_Eric,"4 Jul 13 - Perth to Melbourne",2013-07-04,Perth,Melbourne,1444.28,,,,,P33_ABETZ_Eric.pdf,7
P33_ABETZ_Eric_7_9,ABETZ_Eric,P33_ABETZ_Eric,"4 Jul 13 - Melbourne to Hobart",2013-07-04,Melbourne,Hobart,557.50,,,,,P33_ABETZ_Eric.pdf,7
P33_ABETZ_Eric_8_10,ABETZ_Eric,P33_ABETZ_Eric,"22 Aug 13 - Melbourne to Hobart",2013-08-22,Melbourne,Hobart,427.48,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_11,ABETZ_Eric,P33_ABETZ_Eric,"23 Aug 13 - Hobart to Melbourne",2013-08-23,Hobart,Melbourne,422.81,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_12,ABETZ_Eric,P33_ABETZ_Eric,"23 Aug 13 - Melbourne to Launceston",2013-08-23,Melbourne,Launceston,45.46,21,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_13,ABETZ_Eric,P33_ABETZ_Eric,"23 Aug 13 - Melbourne to Launceston",2013-08-23,Melbourne,Launceston,100.45,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_14,ABETZ_Eric,P33_ABETZ_Eric,"24 Aug 13 - Hobart to Melbourne",2013-08-24,Hobart,Melbourne,557.50,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_15,ABETZ_Eric,P33_ABETZ_Eric,"24 Aug 13 - Melbourne to Brisbane",2013-08-24,Melbourne,Brisbane,917.34,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_16,ABETZ_Eric,P33_ABETZ_Eric,"25 Aug 13 - Brisbane to Adelaide",2013-08-25,Brisbane,Adelaide,1018.15,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_17,ABETZ_Eric,P33_ABETZ_Eric,"27 Aug 13 - Adelaide to Sydney",2013-08-27,Adelaide,Sydney,762.04,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_18,ABETZ_Eric,P33_ABETZ_Eric,"27 Aug 13 - Sydney to Melbourne",2013-08-27,Sydney,Melbourne,600.55,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_19,ABETZ_Eric,P33_ABETZ_Eric,"4 Sep 13 - Hobart to Melbourne",2013-09-04,Hobart,Melbourne,692.54,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_20,ABETZ_Eric,P33_ABETZ_Eric,"4 Sep 13 - Melbourne to Sydney",2013-09-04,Melbourne,Sydney,0.00,,,,P33_ABETZ_Eric_8_19,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_21,ABETZ_Eric,P33_ABETZ_Eric,"5 Sep 13 - Sydney to Hobart",2013-09-05,Sydney,Hobart,122.27,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_22,ABETZ_Eric,P33_ABETZ_Eric,"5 Sep 13 - Sydney to Hobart",2013-09-05,Sydney,Hobart,10.00,30,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_23,ABETZ_Eric,P33_ABETZ_Eric,"7 Sep 13 - Hobart to Sydney",2013-09-07,Hobart,Sydney,778.18,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_24,ABETZ_Eric,P33_ABETZ_Eric,"8 Sep 13 - Sydney to Hobart",2013-09-08,Sydney,Hobart,406.81,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_25,ABETZ_Eric,P33_ABETZ_Eric,"12 Sep 13 - Hobart to Melbourne",2013-09-12,Hobart,Melbourne,765.95,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_26,ABETZ_Eric,P33_ABETZ_Eric,"12 Sep 13 - Melbourne to Canberra",2013-09-12,Melbourne,Canberra,0.00,,,,P33_ABETZ_Eric_8_25,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_27,ABETZ_Eric,P33_ABETZ_Eric,"13 Sep 13 - Canberra to Melbourne",2013-09-13,Canberra,Melbourne,633.99,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_28,ABETZ_Eric,P33_ABETZ_Eric,"13 Sep 13 - Melbourne to Hobart",2013-09-13,Melbourne,Hobart,0.00,,,,P33_ABETZ_Eric_8_27,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_29,ABETZ_Eric,P33_ABETZ_Eric,"17 Sep 13 - Hobart to Melbourne",2013-09-17,Hobart,Melbourne,647.59,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_3,ABETZ_Eric,P33_ABETZ_Eric,"13 Aug 13 - Melbourne to Hobart",2013-08-13,Melbourne,Hobart,0.00,,,,P33_ABETZ_Eric_7_40,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_30,ABETZ_Eric,P33_ABETZ_Eric,"17 Sep 13 - Melbourne to Canberra",2013-09-17,Melbourne,Canberra,0.00,,,,P33_ABETZ_Eric_8_29,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_31,ABETZ_Eric,P33_ABETZ_Eric,"19 Sep 13 - Canberra to Melbourne",2013-09-19,Canberra,Melbourne,428.45,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_32,ABETZ_Eric,P33_ABETZ_Eric,"19 Sep 13 - Melbourne to Hobart",2013-09-19,Melbourne,Hobart,431.72,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_33,ABETZ_Eric,P33_ABETZ_Eric,"24 Sep 13 - Hobart to Melbourne",2013-09-24,Hobart,Melbourne,647.59,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_34,ABETZ_Eric,P33_ABETZ_Eric,"24 Sep 13 - Melbourne to Canberra",2013-09-24,Melbourne,Canberra,0.00,,,,P33_ABETZ_Eric_8_33,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_35,ABETZ_Eric,P33_ABETZ_Eric,"26 Sep 13 - Canberra to Sydney",2013-09-26,Canberra,Sydney,418.38,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_36,ABETZ_Eric,P33_ABETZ_Eric,"26 Sep 13 - Sydney to Melbourne",2013-09-26,Sydney,Melbourne,600.55,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_37,ABETZ_Eric,P33_ABETZ_Eric,"27 Sep 13 - Melbourne to Hobart",2013-09-27,Melbourne,Hobart,140.45,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_38,ABETZ_Eric,P33_ABETZ_Eric,"27 Sep 13 - Hobart to Launceston",2013-09-27,Hobart,Launceston,1727.27,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_39,ABETZ_Eric,P33_ABETZ_Eric,"27 Sep 13 - Launceston to Hobart",2013-09-27,Launceston,Hobart,0.00,,,,P33_ABETZ_Eric_8_38,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_4,ABETZ_Eric,P33_ABETZ_Eric,"16 Aug 13 - Melbourne to Hobart",2013-08-16,Melbourne,Hobart,422.81,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_40,ABETZ_Eric,P33_ABETZ_Eric,"28 Sep 13 - Hobart to Melbourne",2013-09-28,Hobart,Melbourne,431.72,,,,,P33_ABETZ_Eric.pdf,8
P33_ABETZ_Eric_8_5,ABETZ_Eric,P33_ABETZ_Eric,"18 Aug 13 - Hobart to Sydney",2013-08-18,Hobart,Sydney,302.92,,,,,P33_ABETZ_Eric.pdf,8
