entry_id,parl_id,source_id,details,date,amount,source_pdf,source_pagenum
P33_BISHOP_Mark_9_35,BISHOP_Mark,P33_BISHOP_Mark,"22 Aug 13",2013-08-22,20.08,P33_BISHOP_Mark.pdf,9
P33_BISHOP_Mark_9_36,BISHOP_Mark,P33_BISHOP_Mark,"22 Aug 13",2013-08-22,22.50,P33_BISHOP_Mark.pdf,9
P33_BOYCE_Sue_8_30,BOYCE_Sue,P33_BOYCE_Sue,"4 Oct 13",2013-10-04,23.21,P33_BOYCE_Sue.pdf,8
P33_BRANDIS_George_18_28,BRANDIS_George,P33_BRANDIS_George,"10 Jul 13",2013-07-10,28.86,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_29,BRANDIS_George,P33_BRANDIS_George,"12 Jul 13",2013-07-12,20.79,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_30,BRANDIS_George,P33_BRANDIS_George,"16 Jul 13",2013-07-16,22.00,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_31,BRANDIS_George,P33_BRANDIS_George,"3 Aug 13",2013-08-03,40.67,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_32,BRANDIS_George,P33_BRANDIS_George,"3 Aug 13",2013-08-03,42.28,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_33,BRANDIS_George,P33_BRANDIS_George,"5 Aug 13",2013-08-05,19.78,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_34,BRANDIS_George,P33_BRANDIS_George,"5 Aug 13",2013-08-05,18.97,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_35,BRANDIS_George,P33_BRANDIS_George,"25 Aug 13",2013-08-25,20.28,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_36,BRANDIS_George,P33_BRANDIS_George,"25 Aug 13",2013-08-25,17.66,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_37,BRANDIS_George,P33_BRANDIS_George,"28 Aug 13",2013-08-28,9.28,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_18_38,BRANDIS_George,P33_BRANDIS_George,"6 Sep 13",2013-09-06,25.23,P33_BRANDIS_George.pdf,18
P33_BRANDIS_George_19_3,BRANDIS_George,P33_BRANDIS_George,"8 Sep 13",2013-09-08,6.86,P33_BRANDIS_George.pdf,19
P33_BRANDIS_George_19_4,BRANDIS_George,P33_BRANDIS_George,"8 Sep 13",2013-09-08,33.60,P33_BRANDIS_George.pdf,19
P33_BRANDIS_George_19_5,BRANDIS_George,P33_BRANDIS_George,"10 Oct 13",2013-10-10,7.47,P33_BRANDIS_George.pdf,19
P33_BRANDIS_George_19_6,BRANDIS_George,P33_BRANDIS_George,"24 Oct 13",2013-10-24,26.74,P33_BRANDIS_George.pdf,19
P33_BRANDIS_George_19_7,BRANDIS_George,P33_BRANDIS_George,"6 Nov 13",2013-11-06,7.87,P33_BRANDIS_George.pdf,19
P33_BRANDIS_George_29_17,BRANDIS_George,P33_BRANDIS_George,"8 Jun 13",2013-06-08,22.20,P33_BRANDIS_George.pdf,29
P33_BRANDIS_George_29_18,BRANDIS_George,P33_BRANDIS_George,"8 Jun 13",2013-06-08,31.99,P33_BRANDIS_George.pdf,29
P33_BRANDIS_George_29_19,BRANDIS_George,P33_BRANDIS_George,"28 Jun 13",2013-06-28,22.60,P33_BRANDIS_George.pdf,29
P33_BRANDIS_George_29_20,BRANDIS_George,P33_BRANDIS_George,"29 Jun 13",2013-06-29,9.49,P33_BRANDIS_George.pdf,29
P33_BRANDIS_George_29_21,BRANDIS_George,P33_BRANDIS_George,"29 Jun 13",2013-06-29,25.03,P33_BRANDIS_George.pdf,29
P33_BRANDIS_George_29_22,BRANDIS_George,P33_BRANDIS_George,"29 Jun 13",2013-06-29,31.18,P33_BRANDIS_George.pdf,29
P33_BRANDIS_George_29_23,BRANDIS_George,P33_BRANDIS_George,"30 Jun 13",2013-06-30,35.62,P33_BRANDIS_George.pdf,29
P33_BRIGGS_Jamie_12_31,BRIGGS_Jamie,P33_BRIGGS_Jamie,"3 Jul 13",2013-07-03,44.40,P33_BRIGGS_Jamie.pdf,12
P33_BRIGGS_Jamie_12_32,BRIGGS_Jamie,P33_BRIGGS_Jamie,"5 Sep 13",2013-09-05,17.15,P33_BRIGGS_Jamie.pdf,12
P33_BRIGGS_Jamie_12_33,BRIGGS_Jamie,P33_BRIGGS_Jamie,"8 Sep 13",2013-09-08,35.82,P33_BRIGGS_Jamie.pdf,12
P33_BRIGGS_Jamie_12_34,BRIGGS_Jamie,P33_BRIGGS_Jamie,"8 Oct 13",2013-10-08,14.43,P33_BRIGGS_Jamie.pdf,12
P33_BRIGGS_Jamie_12_35,BRIGGS_Jamie,P33_BRIGGS_Jamie,"8 Oct 13",2013-10-08,14.53,P33_BRIGGS_Jamie.pdf,12
P33_BRIGGS_Jamie_12_36,BRIGGS_Jamie,P33_BRIGGS_Jamie,"10 Oct 13",2013-10-10,10.39,P33_BRIGGS_Jamie.pdf,12
P33_BROAD_Andrew_8_28,BROAD_Andrew,P33_BROAD_Andrew,"10 Nov 13",2013-11-10,19.17,P33_BROAD_Andrew.pdf,8
P33_BUCHHOLZ_Scott_8_28,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"19 Jul 13",2013-07-19,12.82,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_29,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"19 Jul 13",2013-07-19,19.48,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_30,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"20 Jul 13",2013-07-20,14.33,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_31,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"20 Jul 13",2013-07-20,14.93,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_32,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"24 Jul 13",2013-07-24,9.38,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_33,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"8 Aug 13",2013-08-08,17.15,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_34,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"12 Aug 13",2013-08-12,14.33,P33_BUCHHOLZ_Scott.pdf,8
P33_BUCHHOLZ_Scott_8_35,BUCHHOLZ_Scott,P33_BUCHHOLZ_Scott,"12 Aug 13",2013-08-12,13.12,P33_BUCHHOLZ_Scott.pdf,8
P33_BURKE_Tony_16_33,BURKE_Tony,P33_BURKE_Tony,"15 Oct 13",2013-10-15,543.90,P33_BURKE_Tony.pdf,16
P33_BURKE_Tony_16_34,BURKE_Tony,P33_BURKE_Tony,"16 Oct 13",2013-10-16,388.50,P33_BURKE_Tony.pdf,16
P33_BUSHBY_David_10_17,BUSHBY_David,P33_BUSHBY_David,"8 Jul 13",2013-07-08,16.04,P33_BUSHBY_David.pdf,10
P33_BUSHBY_David_10_18,BUSHBY_David,P33_BUSHBY_David,"8 Jul 13",2013-07-08,11.40,P33_BUSHBY_David.pdf,10
P33_BUSHBY_David_10_19,BUSHBY_David,P33_BUSHBY_David,"4 Sep 13",2013-09-04,30.68,P33_BUSHBY_David.pdf,10
P33_BUSHBY_David_10_20,BUSHBY_David,P33_BUSHBY_David,"4 Sep 13",2013-09-04,44.00,P33_BUSHBY_David.pdf,10
P33_BUSHBY_David_10_21,BUSHBY_David,P33_BUSHBY_David,"9 Oct 13",2013-10-09,54.89,P33_BUSHBY_David.pdf,10
P33_CAMERON_Doug_11_30,CAMERON_Doug,P33_CAMERON_Doug,"31 Jul 13",2013-07-31,47.43,P33_CAMERON_Doug.pdf,11
P33_CAMERON_Doug_11_31,CAMERON_Doug,P33_CAMERON_Doug,"31 Jul 13",2013-07-31,9.99,P33_CAMERON_Doug.pdf,11
P33_CAMERON_Doug_11_32,CAMERON_Doug,P33_CAMERON_Doug,"12 Aug 13",2013-08-12,6.96,P33_CAMERON_Doug.pdf,11
P33_CAMERON_Doug_11_33,CAMERON_Doug,P33_CAMERON_Doug,"12 Aug 13",2013-08-12,10.80,P33_CAMERON_Doug.pdf,11
P33_CAMERON_Doug_11_34,CAMERON_Doug,P33_CAMERON_Doug,"13 Aug 13",2013-08-13,7.57,P33_CAMERON_Doug.pdf,11
P33_CAMERON_Doug_11_35,CAMERON_Doug,P33_CAMERON_Doug,"13 Aug 13",2013-08-13,22.70,P33_CAMERON_Doug.pdf,11
P33_CAMERON_Doug_20_11,CAMERON_Doug,P33_CAMERON_Doug,"14 Jun 13",2013-06-14,62.56,P33_CAMERON_Doug.pdf,20
P33_CHEESEMAN_Darren_19_15,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"30 May 13",2013-05-30,8.23,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_16,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"30 May 13",2013-05-30,9.24,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_17,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"5 Jun 13",2013-06-05,9.44,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_18,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"16 Jun 13",2013-06-16,8.27,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_19,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"19 Jun 13",2013-06-19,7.93,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_20,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"20 Jun 13",2013-06-20,9.44,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_21,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"27 Jun 13",2013-06-27,10.09,P33_CHEESEMAN_Darren.pdf,19
P33_CHESTERS_Lisa_7_16,CHESTERS_Lisa,P33_CHESTERS_Lisa,"10 Oct 13",2013-10-10,232.19,P33_CHESTERS_Lisa.pdf,7
P33_CHESTERS_Lisa_7_17,CHESTERS_Lisa,P33_CHESTERS_Lisa,"10 Oct 13",2013-10-10,230.48,P33_CHESTERS_Lisa.pdf,7
P33_CHESTERS_Lisa_7_18,CHESTERS_Lisa,P33_CHESTERS_Lisa,"13 Oct 13",2013-10-13,235.02,P33_CHESTERS_Lisa.pdf,7
P33_CHESTERS_Lisa_7_19,CHESTERS_Lisa,P33_CHESTERS_Lisa,"16 Oct 13",2013-10-16,230.98,P33_CHESTERS_Lisa.pdf,7
P33_CHESTER_Darren_11_10,CHESTER_Darren,P33_CHESTER_Darren,"14 Aug 13",2013-08-14,10.80,P33_CHESTER_Darren.pdf,11
P33_CHESTER_Darren_11_11,CHESTER_Darren,P33_CHESTER_Darren,"14 Aug 13",2013-08-14,9.18,P33_CHESTER_Darren.pdf,11
P33_CHESTER_Darren_11_12,CHESTER_Darren,P33_CHESTER_Darren,"16 Aug 13",2013-08-16,3.33,P33_CHESTER_Darren.pdf,11
P33_CHESTER_Darren_11_13,CHESTER_Darren,P33_CHESTER_Darren,"16 Aug 13",2013-08-16,1819.69,P33_CHESTER_Darren.pdf,11
P33_CHESTER_Darren_11_14,CHESTER_Darren,P33_CHESTER_Darren,"1 Nov 13",2013-11-01,3.33,P33_CHESTER_Darren.pdf,11
P33_CHESTER_Darren_11_15,CHESTER_Darren,P33_CHESTER_Darren,"1 Nov 13",2013-11-01,1160.76,P33_CHESTER_Darren.pdf,11
P33_CHESTER_Darren_25_13,CHESTER_Darren,P33_CHESTER_Darren,"30 May 13",2013-05-30,10.09,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_14,CHESTER_Darren,P33_CHESTER_Darren,"1 Jun 13",2013-06-01,10.75,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_15,CHESTER_Darren,P33_CHESTER_Darren,"3 Jun 13",2013-06-03,14.73,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_16,CHESTER_Darren,P33_CHESTER_Darren,"6 Jun 13",2013-06-06,15.04,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_17,CHESTER_Darren,P33_CHESTER_Darren,"17 Jun 13",2013-06-17,93.04,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_18,CHESTER_Darren,P33_CHESTER_Darren,"20 Jun 13",2013-06-20,14.93,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_19,CHESTER_Darren,P33_CHESTER_Darren,"24 Jun 13",2013-06-24,93.34,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_20,CHESTER_Darren,P33_CHESTER_Darren,"26 Jun 13",2013-06-26,10.09,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_21,CHESTER_Darren,P33_CHESTER_Darren,"28 Jun 13",2013-06-28,13.17,P33_CHESTER_Darren.pdf,25
P33_CHRISTENSEN_George_22_19,CHRISTENSEN_George,P33_CHRISTENSEN_George,"28 Jun 13",2013-06-28,16.95,P33_CHRISTENSEN_George.pdf,22
P33_CHRISTENSEN_George_22_20,CHRISTENSEN_George,P33_CHRISTENSEN_George,"28 Jun 13",2013-06-28,14.79,P33_CHRISTENSEN_George.pdf,22
P33_CHRISTENSEN_George_22_21,CHRISTENSEN_George,P33_CHRISTENSEN_George,"28 Jun 13",2013-06-28,35.58,P33_CHRISTENSEN_George.pdf,22
P33_CHRISTENSEN_George_22_22,CHRISTENSEN_George,P33_CHRISTENSEN_George,"28 Jun 13",2013-06-28,22.50,P33_CHRISTENSEN_George.pdf,22
P33_CHRISTENSEN_George_9_32,CHRISTENSEN_George,P33_CHRISTENSEN_George,"20 Jul 13",2013-07-20,15.34,P33_CHRISTENSEN_George.pdf,9
P33_CHRISTENSEN_George_9_33,CHRISTENSEN_George,P33_CHRISTENSEN_George,"20 Jul 13",2013-07-20,15.74,P33_CHRISTENSEN_George.pdf,9
P33_CHRISTENSEN_George_9_34,CHRISTENSEN_George,P33_CHRISTENSEN_George,"17 Aug 13",2013-08-17,18.87,P33_CHRISTENSEN_George.pdf,9
P33_CIOBO_Steven_24_23,CIOBO_Steven,P33_CIOBO_Steven,"29 Jun 13",2013-06-29,12.01,P33_CIOBO_Steven.pdf,24
P33_COBB_John_9_28,COBB_John,P33_COBB_John,"19 Jul 13",2013-07-19,9.89,P33_COBB_John.pdf,9
P33_COBB_John_9_29,COBB_John,P33_COBB_John,"31 Jul 13",2013-07-31,20.69,P33_COBB_John.pdf,9
P33_COBB_John_9_30,COBB_John,P33_COBB_John,"13 Sep 13",2013-09-13,11.76,P33_COBB_John.pdf,9
P33_COBB_John_9_31,COBB_John,P33_COBB_John,"27 Oct 13",2013-10-27,12.11,P33_COBB_John.pdf,9
P33_COBB_John_9_32,COBB_John,P33_COBB_John,"27 Oct 13",2013-10-27,10.90,P33_COBB_John.pdf,9
P33_CONROY_Pat_7_23,CONROY_Pat,P33_CONROY_Pat,"13 Oct 13",2013-10-13,11.60,P33_CONROY_Pat.pdf,7
P33_CONROY_Pat_7_24,CONROY_Pat,P33_CONROY_Pat,"13 Oct 13",2013-10-13,14.49,P33_CONROY_Pat.pdf,7
P33_CONROY_Pat_7_25,CONROY_Pat,P33_CONROY_Pat,"13 Oct 13",2013-10-13,11.56,P33_CONROY_Pat.pdf,7
P33_CONROY_Stephen_13_28,CONROY_Stephen,P33_CONROY_Stephen,"6 Aug 13",2013-08-06,7.77,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_29,CONROY_Stephen,P33_CONROY_Stephen,"6 Aug 13",2013-08-06,13.93,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_30,CONROY_Stephen,P33_CONROY_Stephen,"6 Aug 13",2013-08-06,13.52,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_31,CONROY_Stephen,P33_CONROY_Stephen,"7 Aug 13",2013-08-07,9.08,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_32,CONROY_Stephen,P33_CONROY_Stephen,"8 Aug 13",2013-08-08,12.31,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_33,CONROY_Stephen,P33_CONROY_Stephen,"8 Aug 13",2013-08-08,14.03,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_34,CONROY_Stephen,P33_CONROY_Stephen,"10 Aug 13",2013-08-10,40.36,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_35,CONROY_Stephen,P33_CONROY_Stephen,"10 Oct 13",2013-10-10,26.70,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_36,CONROY_Stephen,P33_CONROY_Stephen,"13 Oct 13",2013-10-13,31.14,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_37,CONROY_Stephen,P33_CONROY_Stephen,"26 Oct 13",2013-10-26,28.01,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_13_38,CONROY_Stephen,P33_CONROY_Stephen,"31 Oct 13",2013-10-31,10.85,P33_CONROY_Stephen.pdf,13
P33_CONROY_Stephen_14_3,CONROY_Stephen,P33_CONROY_Stephen,"31 Oct 13",2013-10-31,31.64,P33_CONROY_Stephen.pdf,14
P33_CORMANN_Mathias_14_27,CORMANN_Mathias,P33_CORMANN_Mathias,"18 Jul 13",2013-07-18,16.45,P33_CORMANN_Mathias.pdf,14
P33_CORMANN_Mathias_14_28,CORMANN_Mathias,P33_CORMANN_Mathias,"18 Jul 13",2013-07-18,16.65,P33_CORMANN_Mathias.pdf,14
P33_CORMANN_Mathias_14_29,CORMANN_Mathias,P33_CORMANN_Mathias,"1 Aug 13",2013-08-01,21.39,P33_CORMANN_Mathias.pdf,14
P33_CORMANN_Mathias_14_30,CORMANN_Mathias,P33_CORMANN_Mathias,"23 Oct 13",2013-10-23,28.92,P33_CORMANN_Mathias.pdf,14
P33_CROOK_Tony_16_21,CROOK_Tony,P33_CROOK_Tony,"23 Jul 13",2013-07-23,36.23,P33_CROOK_Tony.pdf,16
P33_CROOK_Tony_16_22,CROOK_Tony,P33_CROOK_Tony,"23 Jul 13",2013-07-23,41.83,P33_CROOK_Tony.pdf,16
P33_CROOK_Tony_16_23,CROOK_Tony,P33_CROOK_Tony,"24 Jul 13",2013-07-24,97.63,P33_CROOK_Tony.pdf,16
P33_CROOK_Tony_26_13,CROOK_Tony,P33_CROOK_Tony,"14 Jun 13",2013-06-14,31.44,P33_CROOK_Tony.pdf,26
P33_CROOK_Tony_26_14,CROOK_Tony,P33_CROOK_Tony,"14 Jun 13",2013-06-14,41.23,P33_CROOK_Tony.pdf,26
P33_CROSSIN_Trish_14_30,CROSSIN_Trish,P33_CROSSIN_Trish,"22 Jul 13",2013-07-22,25.79,P33_CROSSIN_Trish.pdf,14
P33_D'ATH_Yvette_10_32,D'ATH_Yvette,P33_D'ATH_Yvette,"12 Sep 13",2013-09-12,62.66,P33_D'ATH_Yvette.pdf,10
P33_D'ATH_Yvette_19_14,D'ATH_Yvette,P33_D'ATH_Yvette,"31 May 13",2013-05-31,20.69,P33_D'ATH_Yvette.pdf,19
P33_DANBY_Michael_12_10,DANBY_Michael,P33_DANBY_Michael,"22 Jul 13",2013-07-22,15.34,P33_DANBY_Michael.pdf,12
P33_DANBY_Michael_12_11,DANBY_Michael,P33_DANBY_Michael,"25 Jul 13",2013-07-25,14.13,P33_DANBY_Michael.pdf,12
P33_DANBY_Michael_12_12,DANBY_Michael,P33_DANBY_Michael,"29 Jul 13",2013-07-29,12.21,P33_DANBY_Michael.pdf,12
