entry_id,parl_id,source_id,details,start_date,end_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P39_CORMANN_Mathias_11_3,CORMANN_Mathias,P39_CORMANN_Mathias,"Jandakot to Geraldton 26 Aug 16",2016-08-26,0000-00-00,Jandakot,Geraldton,3187.56,,,,,P39_CORMANN_Mathias.pdf,11
P39_CORMANN_Mathias_11_4,CORMANN_Mathias,P39_CORMANN_Mathias,"Geraldton to Jandakot 27 Aug 16",2016-08-27,0000-00-00,Geraldton,Jandakot,0.00,,,,P39_CORMANN_Mathias_11_3,P39_CORMANN_Mathias.pdf,11
P39_CORMANN_Mathias_11_5,CORMANN_Mathias,P39_CORMANN_Mathias,"Hire car costs Geraldton 27 Aug to 28 Aug 16",2016-08-27,2016-08-28,"Hire car costs Geraldton",,66.34,,,,,P39_CORMANN_Mathias.pdf,11
P39_COULTON_Mark_7_3,COULTON_Mark,P39_COULTON_Mark,"Warialda to Broken Hill 9 Oct 16",2016-10-09,0000-00-00,Warialda,"Broken Hill",5545.45,,,,,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_4,COULTON_Mark,P39_COULTON_Mark,"Broken Hill to Dubbo 9 Oct 16",2016-10-09,0000-00-00,"Broken Hill",Dubbo,0.00,,,,P39_COULTON_Mark_7_3,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_5,COULTON_Mark,P39_COULTON_Mark,"Dubbo to Broken Hill 27 Oct 16",2016-10-27,0000-00-00,Dubbo,"Broken Hill",3920.00,,Y,,,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_6,COULTON_Mark,P39_COULTON_Mark,"Broken Hill to Dubbo 27 Oct 16",2016-10-27,0000-00-00,"Broken Hill",Dubbo,0.00,,Y,,P39_COULTON_Mark_7_5,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_7,COULTON_Mark,P39_COULTON_Mark,"Warialda to Broken Hill 12 Nov 16",2016-11-12,0000-00-00,Warialda,"Broken Hill",7300.00,,Y,,,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_8,COULTON_Mark,P39_COULTON_Mark,"Broken Hill to Warialda 13 Nov 16",2016-11-13,0000-00-00,"Broken Hill",Warialda,0.00,,Y,,P39_COULTON_Mark_7_7,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_9,COULTON_Mark,P39_COULTON_Mark,"Dubbo to Warialda 26 Nov 16",2016-11-26,0000-00-00,Dubbo,Warialda,2454.55,,,,,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_10,COULTON_Mark,P39_COULTON_Mark,"Dubbo to Broken Hill 6 Dec 16",2016-12-06,0000-00-00,Dubbo,"Broken Hill",3881.82,,,,,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_11,COULTON_Mark,P39_COULTON_Mark,"Broken Hill to Dubbo 7 Dec 16",2016-12-07,0000-00-00,"Broken Hill",Dubbo,0.00,,,,P39_COULTON_Mark_7_10,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_7_12,COULTON_Mark,P39_COULTON_Mark,"Dubbo to Moree 13 Dec 16",2016-12-13,0000-00-00,Dubbo,Moree,2018.18,,,,,P39_COULTON_Mark.pdf,7
P39_COULTON_Mark_19_3,COULTON_Mark,P39_COULTON_Mark,"Hire car costs Dubbo 12 Jan to 13 Jan 16",2016-01-12,2016-01-13,"Hire car costs Dubbo",,416.06,,,,,P39_COULTON_Mark.pdf,19
P39_COULTON_Mark_19_4,COULTON_Mark,P39_COULTON_Mark,"Dubbo to Warialda 9 Jun 16",2016-06-09,0000-00-00,Dubbo,Warialda,2672.73,,,,,P39_COULTON_Mark.pdf,19
P39_COULTON_Mark_19_5,COULTON_Mark,P39_COULTON_Mark,"Warialda to Dubbo 10 Jun 16",2016-06-10,0000-00-00,Warialda,Dubbo,2672.73,,,,,P39_COULTON_Mark.pdf,19
P39_COULTON_Mark_19_6,COULTON_Mark,P39_COULTON_Mark,"Warialda to Narromine 11 Jun 16",2016-06-11,0000-00-00,Warialda,Narromine,3072.73,,,,,P39_COULTON_Mark.pdf,19
P39_COULTON_Mark_19_7,COULTON_Mark,P39_COULTON_Mark,"Narromine to Warialda 11 Jun 16",2016-06-11,0000-00-00,Narromine,Warialda,0.00,,,,P39_COULTON_Mark_19_6,P39_COULTON_Mark.pdf,19
P39_DODSON_Patrick_8_3,DODSON_Patrick,P39_DODSON_Patrick,"Port Hedland to Broome 22 Sep 16",2016-09-22,0000-00-00,"Port Hedland",Broome,2981.82,,,,,P39_DODSON_Patrick.pdf,8
P39_ENTSCH_Warren_7_3,ENTSCH_Warren,P39_ENTSCH_Warren,"Cairns to Laura 12 Aug 16",2016-08-12,0000-00-00,Cairns,Laura,2290.56,,,,,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_4,ENTSCH_Warren,P39_ENTSCH_Warren,"Laura to Cairns 12 Aug 16",2016-08-12,0000-00-00,Laura,Cairns,0.00,,,,P39_ENTSCH_Warren_7_3,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_5,ENTSCH_Warren,P39_ENTSCH_Warren,"Cairns to Cooktown 20 Aug 16",2016-08-20,0000-00-00,Cairns,Cooktown,1252.73,,,,,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_6,ENTSCH_Warren,P39_ENTSCH_Warren,"Cooktown to Cairns 20 Aug 16",2016-08-20,0000-00-00,Cooktown,Cairns,0.00,,,,P39_ENTSCH_Warren_7_5,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_7,ENTSCH_Warren,P39_ENTSCH_Warren,"Mareeba to Malanda 1 Oct 16",2016-10-01,0000-00-00,Mareeba,Malanda,2640.00,,,,,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_8,ENTSCH_Warren,P39_ENTSCH_Warren,"Malanda to Wallaby Creek 1 Oct 16",2016-10-01,0000-00-00,Malanda,"Wallaby Creek",0.00,,,,P39_ENTSCH_Warren_7_7,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_9,ENTSCH_Warren,P39_ENTSCH_Warren,"Wallaby Creek to Malanda 1 Oct 16",2016-10-01,0000-00-00,"Wallaby Creek",Malanda,0.00,,,,P39_ENTSCH_Warren_7_7,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_10,ENTSCH_Warren,P39_ENTSCH_Warren,"Malanda to Mareeba 1 Oct 16",2016-10-01,0000-00-00,Malanda,Mareeba,0.00,,,,P39_ENTSCH_Warren_7_7,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_11,ENTSCH_Warren,P39_ENTSCH_Warren,"Cairns to Laura 5 Oct 16",2016-10-05,0000-00-00,Cairns,Laura,1734.55,,,,,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_7_12,ENTSCH_Warren,P39_ENTSCH_Warren,"Laura to Cairns 5 Oct 16",2016-10-05,0000-00-00,Laura,Cairns,0.00,,,,P39_ENTSCH_Warren_7_11,P39_ENTSCH_Warren.pdf,7
P39_ENTSCH_Warren_21_3,ENTSCH_Warren,P39_ENTSCH_Warren,"Thursday Island to Coconut Island 24 May 16",2016-05-24,0000-00-00,"Thursday Island","Coconut Island",7087.09,,,,,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_4,ENTSCH_Warren,P39_ENTSCH_Warren,"Coconut Island to Yorke Island 24 May 16",2016-05-24,0000-00-00,"Coconut Island","Yorke Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_5,ENTSCH_Warren,P39_ENTSCH_Warren,"Yorke Island to Darnley Island 24 May 16",2016-05-24,0000-00-00,"Yorke Island","Darnley Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_6,ENTSCH_Warren,P39_ENTSCH_Warren,"Darnley Island to Murray Island 24 May 16",2016-05-24,0000-00-00,"Darnley Island","Murray Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_7,ENTSCH_Warren,P39_ENTSCH_Warren,"Murray Island to Coconut Island 24 May 16",2016-05-24,0000-00-00,"Murray Island","Coconut Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_8,ENTSCH_Warren,P39_ENTSCH_Warren,"Coconut Island to Thursday Island 24 May 16",2016-05-24,0000-00-00,"Coconut Island","Thursday Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_9,ENTSCH_Warren,P39_ENTSCH_Warren,"Thursday Island to Yam Island 25 May 16",2016-05-25,0000-00-00,"Thursday Island","Yam Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_10,ENTSCH_Warren,P39_ENTSCH_Warren,"Yam Island to Moa Island 25 May 16",2016-05-25,0000-00-00,"Yam Island","Moa Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_11,ENTSCH_Warren,P39_ENTSCH_Warren,"Moa Island to Badu Island 25 May 16",2016-05-25,0000-00-00,"Moa Island","Badu Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_12,ENTSCH_Warren,P39_ENTSCH_Warren,"Badu Island to Thursday Island 25 May 16",2016-05-25,0000-00-00,"Badu Island","Thursday Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_13,ENTSCH_Warren,P39_ENTSCH_Warren,"Thursday Island to Mabuiag Island 26 May 16",2016-05-26,0000-00-00,"Thursday Island","Mabuiag Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_14,ENTSCH_Warren,P39_ENTSCH_Warren,"Mabuiag Island to Boigu Island 26 May 16",2016-05-26,0000-00-00,"Mabuiag Island","Boigu Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_15,ENTSCH_Warren,P39_ENTSCH_Warren,"Boigu Island to Saibai Island 26 May 16",2016-05-26,0000-00-00,"Boigu Island","Saibai Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_16,ENTSCH_Warren,P39_ENTSCH_Warren,"Saibai Island to Thursday Island 26 May 16",2016-05-26,0000-00-00,"Saibai Island","Thursday Island",0.00,,,,P39_ENTSCH_Warren_21_3,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_17,ENTSCH_Warren,P39_ENTSCH_Warren,"Weipa to Kowanyama 31 May 16",2016-05-31,0000-00-00,Weipa,Kowanyama,2945.45,,,,,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_18,ENTSCH_Warren,P39_ENTSCH_Warren,"Kowanyama to Pormpuraaw 31 May 16",2016-05-31,0000-00-00,Kowanyama,Pormpuraaw,0.00,,,,P39_ENTSCH_Warren_21_17,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_19,ENTSCH_Warren,P39_ENTSCH_Warren,"Pormpuraaw to Aurukun 31 May 16",2016-05-31,0000-00-00,Pormpuraaw,Aurukun,0.00,,,,P39_ENTSCH_Warren_21_17,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_20,ENTSCH_Warren,P39_ENTSCH_Warren,"Aurukun to Weipa 31 May 16",2016-05-31,0000-00-00,Aurukun,Weipa,0.00,,,,P39_ENTSCH_Warren_21_17,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_21,ENTSCH_Warren,P39_ENTSCH_Warren,"Weipa to Lockhart River 1 Jun 16",2016-06-01,0000-00-00,Weipa,"Lockhart River",2781.82,,,,,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_22,ENTSCH_Warren,P39_ENTSCH_Warren,"Lockhart River to Mapoon 1 Jun 16",2016-06-01,0000-00-00,"Lockhart River",Mapoon,0.00,,,,P39_ENTSCH_Warren_21_21,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_23,ENTSCH_Warren,P39_ENTSCH_Warren,"Mapoon to Weipa 1 Jun 16",2016-06-01,0000-00-00,Mapoon,Weipa,0.00,,,,P39_ENTSCH_Warren_21_21,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_24,ENTSCH_Warren,P39_ENTSCH_Warren,"Cairns to Lakeland 18 Jun 16",2016-06-18,0000-00-00,Cairns,Lakeland,2428.36,,,,,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_25,ENTSCH_Warren,P39_ENTSCH_Warren,"Lakeland to Cairns 18 Jun 16",2016-06-18,0000-00-00,Lakeland,Cairns,0.00,,,,P39_ENTSCH_Warren_21_24,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_26,ENTSCH_Warren,P39_ENTSCH_Warren,"Cairns to Laura 24 Jun 16",2016-06-24,0000-00-00,Cairns,Laura,3118.27,,,,,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_27,ENTSCH_Warren,P39_ENTSCH_Warren,"Laura to Cooktown 25 Jun 16",2016-06-25,0000-00-00,Laura,Cooktown,0.00,,,,P39_ENTSCH_Warren_21_26,P39_ENTSCH_Warren.pdf,21
P39_ENTSCH_Warren_21_28,ENTSCH_Warren,P39_ENTSCH_Warren,"Cooktown to Cairns 25 Jun 16",2016-06-25,0000-00-00,Cooktown,Cairns,0.00,,,,P39_ENTSCH_Warren_21_26,P39_ENTSCH_Warren.pdf,21
P39_FAWCETT_David_18_3,FAWCETT_David,P39_FAWCETT_David,"Hire car costs Adelaide 13 May to 16 May 16",2016-05-13,2016-05-16,"Hire car costs Adelaide",,95.55,,,,,P39_FAWCETT_David.pdf,18
P39_FAWCETT_David_18_4,FAWCETT_David,P39_FAWCETT_David,"Hire car costs Adelaide to Port Lincoln 4 Jun to 9 Jun 16",2016-06-04,2016-06-09,"Hire car costs Adelaide","Port Lincoln",615.18,,,,,P39_FAWCETT_David.pdf,18
P39_HANSON-YOUNG_Sarah_8_3,HANSON-YOUNG_Sarah,P39_HANSON-YOUNG_Sarah,"Ceduna 7 Sep to 8 Sep 16",2016-09-07,2016-09-08,Ceduna,,317.52,,,,,P39_HANSON-YOUNG_Sarah.pdf,8
P39_HANSON-YOUNG_Sarah_8_4,HANSON-YOUNG_Sarah,P39_HANSON-YOUNG_Sarah,"Nullarbor 8 Sep 16",2016-09-08,0000-00-00,Nullarbor,,750.00,,,,,P39_HANSON-YOUNG_Sarah.pdf,8
P39_HANSON-YOUNG_Sarah_8_5,HANSON-YOUNG_Sarah,P39_HANSON-YOUNG_Sarah,"Nullarbor 8 Sep 16",2016-09-08,0000-00-00,Nullarbor,,225.00,,,,,P39_HANSON-YOUNG_Sarah.pdf,8
P39_HUTCHINSON_Eric_20_3,HUTCHINSON_Eric,P39_HUTCHINSON_Eric,"Cambridge to Devonport 22 Jun 16",2016-06-22,0000-00-00,Cambridge,Devonport,2363.64,,,,,P39_HUTCHINSON_Eric.pdf,20
P39_KATTER_Bob_9_3,KATTER_Bob,P39_KATTER_Bob,"Mount Isa to Cairns 1 Jul 16",2016-07-01,0000-00-00,"Mount Isa",Cairns,11495.00,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_4,KATTER_Bob,P39_KATTER_Bob,"Cairns to Innisfail 2 Jul 16",2016-07-02,0000-00-00,Cairns,Innisfail,0.00,,,,P39_KATTER_Bob_9_3,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_5,KATTER_Bob,P39_KATTER_Bob,"Innisfail to Charters Towers 2 Jul 16",2016-07-02,0000-00-00,Innisfail,"Charters Towers",0.00,,,,P39_KATTER_Bob_9_3,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_6,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Mount Isa 2 Jul 16",2016-07-02,0000-00-00,"Charters Towers","Mount Isa",0.00,,,,P39_KATTER_Bob_9_3,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_7,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Ingham 27 Jul 16",2016-07-27,0000-00-00,"Charters Towers",Ingham,3125.00,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_8,KATTER_Bob,P39_KATTER_Bob,"Ingham to Mission Beach 27 Jul 16",2016-07-27,0000-00-00,Ingham,"Mission Beach",0.00,,,,P39_KATTER_Bob_9_7,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_9,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Hughenden 3 Aug 16",2016-08-03,0000-00-00,"Charters Towers",Hughenden,3125.00,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_10,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Chillagoe 27 Aug 16",2016-08-27,0000-00-00,"Charters Towers",Chillagoe,1828.18,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_11,KATTER_Bob,P39_KATTER_Bob,"Atherton to Innisfail 28 Aug 16",2016-08-28,0000-00-00,Atherton,Innisfail,500.00,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_12,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Mount Isa 24 Sep 16",2016-09-24,0000-00-00,"Charters Towers","Mount Isa",7250.00,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_13,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Innisfail 5 Nov 16",2016-11-05,0000-00-00,"Charters Towers",Innisfail,2809.09,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_14,KATTER_Bob,P39_KATTER_Bob,"Innisfail to Charters Towers 5 Nov 16",2016-11-05,0000-00-00,Innisfail,"Charters Towers",0.00,,,,P39_KATTER_Bob_9_13,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_9_15,KATTER_Bob,P39_KATTER_Bob,"Atherton to Charters Towers 12 Nov 16",2016-11-12,0000-00-00,Atherton,"Charters Towers",772.73,,,,,P39_KATTER_Bob.pdf,9
P39_KATTER_Bob_28_3,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Innisfail 1 May 16",2016-05-01,0000-00-00,"Charters Towers",Innisfail,4112.50,,,,,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_4,KATTER_Bob,P39_KATTER_Bob,"Innisfail to Charters Towers 1 May 16",2016-05-01,0000-00-00,Innisfail,"Charters Towers",0.00,,,,P39_KATTER_Bob_28_3,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_5,KATTER_Bob,P39_KATTER_Bob,"Atherton to Townsville 28 May 16",2016-05-28,0000-00-00,Atherton,Townsville,945.00,,,,,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_6,KATTER_Bob,P39_KATTER_Bob,"Mount Isa to Charters Towers 9 Jun 16",2016-06-09,0000-00-00,"Mount Isa","Charters Towers",5975.00,,,,,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_7,KATTER_Bob,P39_KATTER_Bob,"Richmond to Mount Isa 10 Jun 16",2016-06-10,0000-00-00,Richmond,"Mount Isa",0.00,,,,P39_KATTER_Bob_28_6,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_8,KATTER_Bob,P39_KATTER_Bob,"Charters Towers to Richmond 10 Jun 16",2016-06-10,0000-00-00,"Charters Towers",Richmond,0.00,,,,P39_KATTER_Bob_28_6,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_9,KATTER_Bob,P39_KATTER_Bob,"Mount Isa to Normanton 12 Jun 16",2016-06-12,0000-00-00,"Mount Isa",Normanton,7100.00,,,,,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_10,KATTER_Bob,P39_KATTER_Bob,"Normanton to Innisfail 12 Jun 16",2016-06-12,0000-00-00,Normanton,Innisfail,0.00,,,,P39_KATTER_Bob_28_9,P39_KATTER_Bob.pdf,28
P39_KATTER_Bob_28_11,KATTER_Bob,P39_KATTER_Bob,"Innisfail to Mount Isa 12 Jun 16",2016-06-12,0000-00-00,Innisfail,"Mount Isa",0.00,,,,P39_KATTER_Bob_28_9,P39_KATTER_Bob.pdf,28
