entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P39_ABETZ_Eric_6_27,ABETZ_Eric,P39_ABETZ_Eric,"17 Oct 16 - Melbourne to Canberra",2016-10-17,Melbourne,Canberra,0.00,,,,P39_ABETZ_Eric_6_26,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_28,ABETZ_Eric,P39_ABETZ_Eric,"20 Oct 16 - Canberra to Melbourne",2016-10-20,Canberra,Melbourne,836.20,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_29,ABETZ_Eric,P39_ABETZ_Eric,"20 Oct 16 - Melbourne to Hobart",2016-10-20,Melbourne,Hobart,0.00,,,,P39_ABETZ_Eric_6_28,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_3,ABETZ_Eric,P39_ABETZ_Eric,"17 Jul 16 - Hobart to Melbourne",2016-07-17,Hobart,Melbourne,836.21,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_30,ABETZ_Eric,P39_ABETZ_Eric,"21 Oct 16 - Hobart to Melbourne",2016-10-21,Hobart,Melbourne,449.63,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_31,ABETZ_Eric,P39_ABETZ_Eric,"21 Oct 16 - Melbourne to Hobart",2016-10-21,Melbourne,Hobart,449.63,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_32,ABETZ_Eric,P39_ABETZ_Eric,"8 Nov 16 - Hobart to Melbourne",2016-11-08,Hobart,Melbourne,836.20,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_33,ABETZ_Eric,P39_ABETZ_Eric,"8 Nov 16 - Melbourne to Canberra",2016-11-08,Melbourne,Canberra,0.00,,,,P39_ABETZ_Eric_6_32,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_34,ABETZ_Eric,P39_ABETZ_Eric,"10 Nov 16 - Canberra to Melbourne",2016-11-10,Canberra,Melbourne,836.20,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_35,ABETZ_Eric,P39_ABETZ_Eric,"10 Nov 16 - Melbourne to Hobart",2016-11-10,Melbourne,Hobart,0.00,,,,P39_ABETZ_Eric_6_34,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_36,ABETZ_Eric,P39_ABETZ_Eric,"12 Nov 16 - Hobart to Sydney",2016-11-12,Hobart,Sydney,572.44,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_37,ABETZ_Eric,P39_ABETZ_Eric,"12 Nov 16 - Sydney to Hobart",2016-11-12,Sydney,Hobart,462.18,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_38,ABETZ_Eric,P39_ABETZ_Eric,"21 Nov 16 - Hobart to Melbourne",2016-11-21,Hobart,Melbourne,749.77,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_39,ABETZ_Eric,P39_ABETZ_Eric,"21 Nov 16 - Melbourne to Canberra",2016-11-21,Melbourne,Canberra,0.00,,,,P39_ABETZ_Eric_6_38,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_4,ABETZ_Eric,P39_ABETZ_Eric,"17 Jul 16 - Melbourne to Canberra",2016-07-17,Melbourne,Canberra,0.00,,,,P39_ABETZ_Eric_6_3,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_40,ABETZ_Eric,P39_ABETZ_Eric,"24 Nov 16 - Canberra to Melbourne",2016-11-24,Canberra,Melbourne,836.20,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_5,ABETZ_Eric,P39_ABETZ_Eric,"18 Jul 16 - Canberra to Sydney",2016-07-18,Canberra,Sydney,837.48,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_6,ABETZ_Eric,P39_ABETZ_Eric,"18 Jul 16 - Sydney to Hobart",2016-07-18,Sydney,Hobart,0.00,,,,P39_ABETZ_Eric_6_5,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_7,ABETZ_Eric,P39_ABETZ_Eric,"12 Aug 16 - Hobart to Melbourne",2016-08-12,Hobart,Melbourne,449.63,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_8,ABETZ_Eric,P39_ABETZ_Eric,"12 Aug 16 - Melbourne to Hobart",2016-08-12,Melbourne,Hobart,449.63,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_6_9,ABETZ_Eric,P39_ABETZ_Eric,"16 Aug 16 - Hobart to Melbourne",2016-08-16,Hobart,Melbourne,873.28,,,,,P39_ABETZ_Eric.pdf,6
P39_ABETZ_Eric_7_3,ABETZ_Eric,P39_ABETZ_Eric,"25 Nov 16 - Melbourne to Hobart",2016-11-25,Melbourne,Hobart,0.00,,,,P39_ABETZ_Eric_6_40,P39_ABETZ_Eric.pdf,7
P39_ABETZ_Eric_7_4,ABETZ_Eric,P39_ABETZ_Eric,"28 Nov 16 - Hobart to Melbourne",2016-11-28,Hobart,Melbourne,749.77,,,,,P39_ABETZ_Eric.pdf,7
P39_ABETZ_Eric_7_5,ABETZ_Eric,P39_ABETZ_Eric,"28 Nov 16 - Melbourne to Canberra",2016-11-28,Melbourne,Canberra,0.00,,,,P39_ABETZ_Eric_7_4,P39_ABETZ_Eric.pdf,7
P39_ABETZ_Eric_7_6,ABETZ_Eric,P39_ABETZ_Eric,"1 Dec 16 - Canberra to Melbourne",2016-12-01,Canberra,Melbourne,836.20,,,,,P39_ABETZ_Eric.pdf,7
P39_ABETZ_Eric_7_7,ABETZ_Eric,P39_ABETZ_Eric,"1 Dec 16 - Melbourne to Hobart",2016-12-01,Melbourne,Hobart,0.00,,,,P39_ABETZ_Eric_7_6,P39_ABETZ_Eric.pdf,7
P39_ABETZ_Eric_7_8,ABETZ_Eric,P39_ABETZ_Eric,"4 Dec 16 - Hobart to Sydney",2016-12-04,Hobart,Sydney,380.00,,,,,P39_ABETZ_Eric.pdf,7
P39_ABETZ_Eric_7_9,ABETZ_Eric,P39_ABETZ_Eric,"4 Dec 16 - Sydney to Hobart",2016-12-04,Sydney,Hobart,0.00,,,,P39_ABETZ_Eric_7_8,P39_ABETZ_Eric.pdf,7
P39_ALBANESE_Anthony_20_3,ALBANESE_Anthony,P39_ALBANESE_Anthony,"22 Jun 16 - Sydney to Melbourne",2016-06-22,Sydney,Melbourne,698.76,,,,,P39_ALBANESE_Anthony.pdf,20
P39_ALBANESE_Anthony_20_4,ALBANESE_Anthony,P39_ALBANESE_Anthony,"28 Jun 16 - Sydney to Canberra",2016-06-28,Sydney,Canberra,598.39,,,,,P39_ALBANESE_Anthony.pdf,20
P39_ALBANESE_Anthony_20_5,ALBANESE_Anthony,P39_ALBANESE_Anthony,"28 Jun 16 - Canberra to Sydney",2016-06-28,Canberra,Sydney,328.20,,,,,P39_ALBANESE_Anthony.pdf,20
P39_ALBANESE_Anthony_6_10,ALBANESE_Anthony,P39_ALBANESE_Anthony,"3 Aug 16 - Darwin to Perth",2016-08-03,Darwin,Perth,1439.42,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_11,ALBANESE_Anthony,P39_ALBANESE_Anthony,"4 Aug 16 - Perth to Sydney",2016-08-04,Perth,Sydney,1988.40,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_12,ALBANESE_Anthony,P39_ALBANESE_Anthony,"8 Aug 16 - Sydney to Melbourne",2016-08-08,Sydney,Melbourne,730.58,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_13,ALBANESE_Anthony,P39_ALBANESE_Anthony,"9 Aug 16 - Melbourne to Canberra",2016-08-09,Melbourne,Canberra,411.39,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_14,ALBANESE_Anthony,P39_ALBANESE_Anthony,"10 Aug 16 - Canberra to Sydney",2016-08-10,Canberra,Sydney,329.04,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_15,ALBANESE_Anthony,P39_ALBANESE_Anthony,"21 Aug 16 - Sydney to Cairns",2016-08-21,Sydney,Cairns,926.35,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_16,ALBANESE_Anthony,P39_ALBANESE_Anthony,"23 Aug 16 - Cairns to Sydney",2016-08-23,Cairns,Sydney,926.35,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_17,ALBANESE_Anthony,P39_ALBANESE_Anthony,"28 Aug 16 - Sydney to Canberra",2016-08-28,Sydney,Canberra,334.35,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_18,ALBANESE_Anthony,P39_ALBANESE_Anthony,"2 Sep 16 - Canberra to Sydney",2016-09-02,Canberra,Sydney,599.25,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_19,ALBANESE_Anthony,P39_ALBANESE_Anthony,"11 Sep 16 - Sydney to Canberra",2016-09-11,Sydney,Canberra,599.25,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_20,ALBANESE_Anthony,P39_ALBANESE_Anthony,"16 Sep 16 - Canberra to Sydney",2016-09-16,Canberra,Sydney,526.99,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_21,ALBANESE_Anthony,P39_ALBANESE_Anthony,"3 Oct 16 - Sydney to Brisbane",2016-10-03,Sydney,Brisbane,781.48,,,,,P39_ALBANESE_Anthony.pdf,6
P39_ALBANESE_Anthony_6_22,ALBANESE_Anthony,P39_ALBANESE_Anthony,"3 Oct 16 - Brisbane to Sydney",2016-10-03,Brisbane,Sydney,781.48,,,,,P39_ALBANESE_Anthony.pdf,6
