entry_id,parl_id,source_id,details,location,date,amount,source_pdf,source_pagenum
P39_ABBOTT_Tony_8_28,ABBOTT_Tony,P39_ABBOTT_Tony,"21 Jul 16 - Sydney",Sydney,2016-07-21,71.72,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_29,ABBOTT_Tony,P39_ABBOTT_Tony,"21 Jul 16 - Sydney",Sydney,2016-07-21,108.73,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_30,ABBOTT_Tony,P39_ABBOTT_Tony,"31 Jul 16 - Sydney",Sydney,2016-07-31,81.30,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_31,ABBOTT_Tony,P39_ABBOTT_Tony,"31 Jul 16 - Melbourne",Melbourne,2016-07-31,87.70,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_32,ABBOTT_Tony,P39_ABBOTT_Tony,"31 Jul 16 - Melbourne",Melbourne,2016-07-31,78.60,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_33,ABBOTT_Tony,P39_ABBOTT_Tony,"1 Aug 16 - Melbourne",Melbourne,2016-08-01,88.66,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_34,ABBOTT_Tony,P39_ABBOTT_Tony,"1 Aug 16 - Sydney",Sydney,2016-08-01,63.51,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_35,ABBOTT_Tony,P39_ABBOTT_Tony,"2 Aug 16 - Sydney",Sydney,2016-08-02,81.30,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_8_36,ABBOTT_Tony,P39_ABBOTT_Tony,"2 Aug 16 - Canberra",Canberra,2016-08-02,41.80,P39_ABBOTT_Tony.pdf,8
P39_ABBOTT_Tony_9_10,ABBOTT_Tony,P39_ABBOTT_Tony,"17 Aug 16 - Canberra",Canberra,2016-08-17,40.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_11,ABBOTT_Tony,P39_ABBOTT_Tony,"18 Aug 16 - Sydney",Sydney,2016-08-18,78.27,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_12,ABBOTT_Tony,P39_ABBOTT_Tony,"18 Aug 16 - Canberra",Canberra,2016-08-18,40.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_13,ABBOTT_Tony,P39_ABBOTT_Tony,"18 Aug 16 - Canberra",Canberra,2016-08-18,229.25,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_14,ABBOTT_Tony,P39_ABBOTT_Tony,"18 Aug 16 - Canberra",Canberra,2016-08-18,40.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_15,ABBOTT_Tony,P39_ABBOTT_Tony,"22 Aug 16 - Sydney",Sydney,2016-08-22,42.70,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_16,ABBOTT_Tony,P39_ABBOTT_Tony,"23 Aug 16 - Sydney",Sydney,2016-08-23,61.57,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_17,ABBOTT_Tony,P39_ABBOTT_Tony,"26 Aug 16 - Sydney",Sydney,2016-08-26,83.51,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_18,ABBOTT_Tony,P39_ABBOTT_Tony,"26 Aug 16 - Melbourne",Melbourne,2016-08-26,46.12,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_19,ABBOTT_Tony,P39_ABBOTT_Tony,"26 Aug 16 - Sydney",Sydney,2016-08-26,49.80,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_20,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Aug 16 - Sydney",Sydney,2016-08-27,81.30,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_21,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Aug 16 - Brisbane",Brisbane,2016-08-27,89.50,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_22,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Aug 16 - Brisbane",Brisbane,2016-08-27,78.60,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_23,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Aug 16 - Brisbane",Brisbane,2016-08-27,78.60,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_24,ABBOTT_Tony,P39_ABBOTT_Tony,"28 Aug 16 - Brisbane",Brisbane,2016-08-28,83.90,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_25,ABBOTT_Tony,P39_ABBOTT_Tony,"28 Aug 16 - Canberra",Canberra,2016-08-28,78.60,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_26,ABBOTT_Tony,P39_ABBOTT_Tony,"1 Sep 16 - Sydney",Sydney,2016-09-01,40.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_27,ABBOTT_Tony,P39_ABBOTT_Tony,"1 Sep 16 - Canberra",Canberra,2016-09-01,78.60,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_28,ABBOTT_Tony,P39_ABBOTT_Tony,"8 Sep 16 - Sydney",Sydney,2016-09-08,75.30,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_29,ABBOTT_Tony,P39_ABBOTT_Tony,"11 Sep 16 - Sydney",Sydney,2016-09-11,137.63,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_3,ABBOTT_Tony,P39_ABBOTT_Tony,"3 Aug 16 - Canberra",Canberra,2016-08-03,79.91,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_30,ABBOTT_Tony,P39_ABBOTT_Tony,"15 Sep 16 - Canberra",Canberra,2016-09-15,40.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_31,ABBOTT_Tony,P39_ABBOTT_Tony,"19 Sep 16 - Sydney",Sydney,2016-09-19,62.20,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_32,ABBOTT_Tony,P39_ABBOTT_Tony,"25 Sep 16 - Sydney",Sydney,2016-09-25,78.60,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_33,ABBOTT_Tony,P39_ABBOTT_Tony,"25 Sep 16 - Sydney",Sydney,2016-09-25,78.60,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_34,ABBOTT_Tony,P39_ABBOTT_Tony,"26 Sep 16 - Sydney",Sydney,2016-09-26,64.27,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_35,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Sep 16 - Melbourne",Melbourne,2016-09-27,131.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_36,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Sep 16 - Canberra",Canberra,2016-09-27,80.40,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_37,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Sep 16 - Canberra",Canberra,2016-09-27,40.00,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_38,ABBOTT_Tony,P39_ABBOTT_Tony,"27 Sep 16 - Sydney",Sydney,2016-09-27,77.92,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_39,ABBOTT_Tony,P39_ABBOTT_Tony,"28 Sep 16 - Sydney",Sydney,2016-09-28,167.35,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_4,ABBOTT_Tony,P39_ABBOTT_Tony,"3 Aug 16 - Sydney",Sydney,2016-08-03,60.89,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_40,ABBOTT_Tony,P39_ABBOTT_Tony,"7 Oct 16 - Sydney",Sydney,2016-10-07,62.20,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_5,ABBOTT_Tony,P39_ABBOTT_Tony,"7 Aug 16 - Sydney",Sydney,2016-08-07,133.70,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_6,ABBOTT_Tony,P39_ABBOTT_Tony,"9 Aug 16 - Canberra",Canberra,2016-08-09,41.80,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_7,ABBOTT_Tony,P39_ABBOTT_Tony,"10 Aug 16 - Sydney",Sydney,2016-08-10,64.82,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_8,ABBOTT_Tony,P39_ABBOTT_Tony,"15 Aug 16 - Sydney",Sydney,2016-08-15,73.44,P39_ABBOTT_Tony.pdf,9
P39_ABBOTT_Tony_9_9,ABBOTT_Tony,P39_ABBOTT_Tony,"15 Aug 16 - Canberra",Canberra,2016-08-15,41.80,P39_ABBOTT_Tony.pdf,9
P39_ABETZ_Eric_10_10,ABETZ_Eric,P39_ABETZ_Eric,"15 Oct 16 - Melbourne",Melbourne,2016-10-15,86.90,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_11,ABETZ_Eric,P39_ABETZ_Eric,"16 Oct 16 - Melbourne",Melbourne,2016-10-16,86.90,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_12,ABETZ_Eric,P39_ABETZ_Eric,"16 Oct 16 - Hobart",Hobart,2016-10-16,80.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_13,ABETZ_Eric,P39_ABETZ_Eric,"17 Oct 16 - Hobart",Hobart,2016-10-17,65.50,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_14,ABETZ_Eric,P39_ABETZ_Eric,"20 Oct 16 - Hobart",Hobart,2016-10-20,58.95,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_15,ABETZ_Eric,P39_ABETZ_Eric,"21 Oct 16 - Melbourne",Melbourne,2016-10-21,70.59,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_16,ABETZ_Eric,P39_ABETZ_Eric,"21 Oct 16 - Melbourne",Melbourne,2016-10-21,44.40,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_17,ABETZ_Eric,P39_ABETZ_Eric,"8 Nov 16 - Hobart",Hobart,2016-11-08,45.85,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_18,ABETZ_Eric,P39_ABETZ_Eric,"10 Nov 16 - Hobart",Hobart,2016-11-10,91.70,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_19,ABETZ_Eric,P39_ABETZ_Eric,"12 Nov 16 - Hobart",Hobart,2016-11-12,78.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_20,ABETZ_Eric,P39_ABETZ_Eric,"12 Nov 16 - Sydney",Sydney,2016-11-12,88.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_21,ABETZ_Eric,P39_ABETZ_Eric,"12 Nov 16 - Sydney",Sydney,2016-11-12,78.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_22,ABETZ_Eric,P39_ABETZ_Eric,"12 Nov 16 - Hobart",Hobart,2016-11-12,80.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_23,ABETZ_Eric,P39_ABETZ_Eric,"21 Nov 16 - Hobart",Hobart,2016-11-21,40.00,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_24,ABETZ_Eric,P39_ABETZ_Eric,"21 Nov 16 - Canberra",Canberra,2016-11-21,474.22,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_25,ABETZ_Eric,P39_ABETZ_Eric,"21 Nov 16 - Canberra",Canberra,2016-11-21,509.59,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_26,ABETZ_Eric,P39_ABETZ_Eric,"25 Nov 16 - Hobart",Hobart,2016-11-25,40.00,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_27,ABETZ_Eric,P39_ABETZ_Eric,"28 Nov 16 - Hobart",Hobart,2016-11-28,49.78,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_28,ABETZ_Eric,P39_ABETZ_Eric,"1 Dec 16 - Hobart",Hobart,2016-12-01,43.92,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_29,ABETZ_Eric,P39_ABETZ_Eric,"4 Dec 16 - Hobart",Hobart,2016-12-04,78.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_3,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Sydney",Sydney,2016-09-26,103.49,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_30,ABETZ_Eric,P39_ABETZ_Eric,"4 Dec 16 - Hobart",Hobart,2016-12-04,78.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_4,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Hobart",Hobart,2016-09-26,42.00,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_5,ABETZ_Eric,P39_ABETZ_Eric,"10 Oct 16 - Hobart",Hobart,2016-10-10,45.85,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_6,ABETZ_Eric,P39_ABETZ_Eric,"12 Oct 16 - Canberra",Canberra,2016-10-12,91.70,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_7,ABETZ_Eric,P39_ABETZ_Eric,"12 Oct 16 - Canberra",Canberra,2016-10-12,91.70,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_8,ABETZ_Eric,P39_ABETZ_Eric,"13 Oct 16 - Hobart",Hobart,2016-10-13,40.61,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_10_9,ABETZ_Eric,P39_ABETZ_Eric,"15 Oct 16 - Hobart",Hobart,2016-10-15,78.60,P39_ABETZ_Eric.pdf,10
P39_ABETZ_Eric_9_19,ABETZ_Eric,P39_ABETZ_Eric,"17 Jul 16 - Hobart",Hobart,2016-07-17,78.60,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_20,ABETZ_Eric,P39_ABETZ_Eric,"18 Jul 16 - Canberra",Canberra,2016-07-18,40.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_21,ABETZ_Eric,P39_ABETZ_Eric,"18 Jul 16 - Canberra",Canberra,2016-07-18,40.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_22,ABETZ_Eric,P39_ABETZ_Eric,"18 Jul 16 - Hobart",Hobart,2016-07-18,42.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_23,ABETZ_Eric,P39_ABETZ_Eric,"12 Aug 16 - Hobart",Hobart,2016-08-12,40.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_24,ABETZ_Eric,P39_ABETZ_Eric,"12 Aug 16 - Hobart",Hobart,2016-08-12,42.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_25,ABETZ_Eric,P39_ABETZ_Eric,"16 Aug 16 - Hobart",Hobart,2016-08-16,40.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_26,ABETZ_Eric,P39_ABETZ_Eric,"16 Aug 16 - Sydney",Sydney,2016-08-16,49.80,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_27,ABETZ_Eric,P39_ABETZ_Eric,"16 Aug 16 - Sydney",Sydney,2016-08-16,131.56,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_28,ABETZ_Eric,P39_ABETZ_Eric,"16 Aug 16 - Sydney",Sydney,2016-08-16,150.79,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_29,ABETZ_Eric,P39_ABETZ_Eric,"17 Aug 16 - Hobart",Hobart,2016-08-17,42.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_30,ABETZ_Eric,P39_ABETZ_Eric,"29 Aug 16 - Hobart",Hobart,2016-08-29,41.92,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_31,ABETZ_Eric,P39_ABETZ_Eric,"2 Sep 16 - Hobart",Hobart,2016-09-02,85.15,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_32,ABETZ_Eric,P39_ABETZ_Eric,"12 Sep 16 - Hobart",Hobart,2016-09-12,49.78,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_33,ABETZ_Eric,P39_ABETZ_Eric,"15 Sep 16 - Hobart",Hobart,2016-09-15,85.15,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_34,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Hobart",Hobart,2016-09-26,52.60,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_35,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Sydney",Sydney,2016-09-26,49.80,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_36,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Sydney",Sydney,2016-09-26,40.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_37,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Sydney",Sydney,2016-09-26,40.00,P39_ABETZ_Eric.pdf,9
P39_ABETZ_Eric_9_38,ABETZ_Eric,P39_ABETZ_Eric,"26 Sep 16 - Sydney",Sydney,2016-09-26,78.60,P39_ABETZ_Eric.pdf,9
P39_ALBANESE_Anthony_10_10,ALBANESE_Anthony,P39_ALBANESE_Anthony,"3 Oct 16 - Brisbane",Brisbane,2016-10-03,78.60,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_11,ALBANESE_Anthony,P39_ALBANESE_Anthony,"3 Oct 16 - Sydney",Sydney,2016-10-03,82.30,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_12,ALBANESE_Anthony,P39_ALBANESE_Anthony,"4 Oct 16 - Sydney",Sydney,2016-10-04,45.24,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_13,ALBANESE_Anthony,P39_ALBANESE_Anthony,"4 Oct 16 - Melbourne",Melbourne,2016-10-04,79.76,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_14,ALBANESE_Anthony,P39_ALBANESE_Anthony,"5 Oct 16 - Melbourne",Melbourne,2016-10-05,149.81,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_15,ALBANESE_Anthony,P39_ALBANESE_Anthony,"5 Oct 16 - Sydney",Sydney,2016-10-05,43.70,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_16,ALBANESE_Anthony,P39_ALBANESE_Anthony,"7 Oct 16 - Sydney",Sydney,2016-10-07,144.99,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_17,ALBANESE_Anthony,P39_ALBANESE_Anthony,"7 Oct 16 - Sydney",Sydney,2016-10-07,40.00,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_18,ALBANESE_Anthony,P39_ALBANESE_Anthony,"9 Oct 16 - Sydney",Sydney,2016-10-09,82.30,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_19,ALBANESE_Anthony,P39_ALBANESE_Anthony,"9 Oct 16 - Sydney",Sydney,2016-10-09,78.60,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_20,ALBANESE_Anthony,P39_ALBANESE_Anthony,"13 Oct 16 - Sydney",Sydney,2016-10-13,43.80,P39_ALBANESE_Anthony.pdf,10
P39_ALBANESE_Anthony_10_21,ALBANESE_Anthony,P39_ALBANESE_Anthony,"14 Oct 16 - Sydney",Sydney,2016-10-14,151.63,P39_ALBANESE_Anthony.pdf,10
