entry_id,parl_id,source_id,details,start_date,end_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P37_CANAVAN_Matthew_9_6,CANAVAN_Matthew,P37_CANAVAN_Matthew,"Hire car costs Townsville to Cairns 20 Jul to 22 Jul 15",2015-07-20,2015-07-22,"Hire car costs Townsville",Cairns,258.48,,,,,P37_CANAVAN_Matthew.pdf,9
P37_CANAVAN_Matthew_9_7,CANAVAN_Matthew,P37_CANAVAN_Matthew,"Hire car costs Brisbane 22 Jul to 23 Jul 15",2015-07-22,2015-07-23,"Hire car costs Brisbane",,127.56,,,,,P37_CANAVAN_Matthew.pdf,9
P37_CANAVAN_Matthew_9_8,CANAVAN_Matthew,P37_CANAVAN_Matthew,"Hire car costs Roma 30 Jul 15",2015-07-30,0000-00-00,"Hire car costs Roma",,350.47,,,,,P37_CANAVAN_Matthew.pdf,9
P37_CANAVAN_Matthew_9_9,CANAVAN_Matthew,P37_CANAVAN_Matthew,"Hire car costs Townsville 2 Aug 15",2015-08-02,0000-00-00,"Hire car costs Townsville",,210.56,,,,,P37_CANAVAN_Matthew.pdf,9
P37_CHESTER_Darren_27_7,CHESTER_Darren,P37_CHESTER_Darren,"Bankstown Airport to Lakes Entrance 10 Apr 15",2015-04-10,0000-00-00,"Bankstown Airport","Lakes Entrance",3131.09,,,,,P37_CHESTER_Darren.pdf,27
P37_CHESTER_Darren_27_8,CHESTER_Darren,P37_CHESTER_Darren,"Avalon to Bairnsdale 26 Jun 15",2015-06-26,0000-00-00,Avalon,Bairnsdale,1806.36,,,,,P37_CHESTER_Darren.pdf,27
P37_CHRISTENSEN_George_10_10,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Bowen to Cairns 3 Aug 15",2015-08-03,0000-00-00,Bowen,Cairns,0.00,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_11,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Mackay to Ayr 3 Oct 15",2015-10-03,0000-00-00,Mackay,Ayr,2227.27,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_12,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Ayr to Bowen 3 Oct 15",2015-10-03,0000-00-00,Ayr,Bowen,0.00,,,,P37_CHRISTENSEN_George_10_11,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_13,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Bowen to Mackay 3 Oct 15",2015-10-03,0000-00-00,Bowen,Mackay,0.00,,,,P37_CHRISTENSEN_George_10_11,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_14,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon 3 Oct 15",2015-10-03,0000-00-00,Brandon,,225.50,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_15,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Bowen 3 Oct 15",2015-10-03,0000-00-00,Bowen,,28.00,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_16,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Mackay to Hamilton Island 21 Nov 15",2015-11-21,0000-00-00,Mackay,"Hamilton Island",1200.00,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_17,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Hamilton Island to Mackay 21 Nov 15",2015-11-21,0000-00-00,"Hamilton Island",Mackay,0.00,,,,P37_CHRISTENSEN_George_10_16,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_3,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Home Hill to Brandon 2 Jul 13",2013-07-02,0000-00-00,"Home Hill",Brandon,92.50,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_4,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Townsville to Ayr 5 Jul 15",2015-07-05,0000-00-00,Townsville,Ayr,2000.00,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_5,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Ayr to Mackay 5 Jul 15",2015-07-05,0000-00-00,Ayr,Mackay,0.00,,,,P37_CHRISTENSEN_George_10_4,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_6,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Ayr 5 Jul 15",2015-07-05,0000-00-00,Brandon,Ayr,118.60,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_7,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Mackay 5 Jul 15",2015-07-05,0000-00-00,Mackay,,0.00,,,,P37_CHRISTENSEN_George_10_6,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_8,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Cairns to Townsville 3 Aug 15",2015-08-03,0000-00-00,Cairns,Townsville,3181.82,,,,,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_10_9,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Townsville to Bowen 3 Aug 15",2015-08-03,0000-00-00,Townsville,Bowen,0.00,,,,P37_CHRISTENSEN_George_10_8,P37_CHRISTENSEN_George.pdf,10
P37_CHRISTENSEN_George_23_10,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Ayr to Brandon 10 Dec 14",2014-12-10,0000-00-00,Ayr,Brandon,157.77,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_11,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Ayr 10 Dec 14",2014-12-10,0000-00-00,Brandon,Ayr,0.00,,,,P37_CHRISTENSEN_George_23_10,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_12,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Bowen 10 Dec 14",2014-12-10,0000-00-00,Bowen,,128.45,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_13,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Proserpine to Airlie Beach 22 Jan 15",2015-01-22,0000-00-00,Proserpine,"Airlie Beach",0.00,,,,P37_CHRISTENSEN_George_23_12,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_14,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Mackay to Townsville 10 Jun 15",2015-06-10,0000-00-00,Mackay,Townsville,4000.00,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_15,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Townsville to Mackay 10 Jun 15",2015-06-10,0000-00-00,Townsville,Mackay,0.00,,,,P37_CHRISTENSEN_George_23_14,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_16,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Townsville 10 Jun 15",2015-06-10,0000-00-00,Townsville,,216.59,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_17,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Mackay to Whitsunday Island 20 Jun 15",2015-06-20,0000-00-00,Mackay,"Whitsunday Island",1800.00,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_18,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Whitsunday Island to Mackay 20 Jun 15",2015-06-20,0000-00-00,"Whitsunday Island",Mackay,0.00,,,,P37_CHRISTENSEN_George_23_17,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_3,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Home Hill 2 Jul 13",2013-07-02,0000-00-00,Brandon,"Home Hill",92.50,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_4,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Home Hill 2 Jul 13",2013-07-02,0000-00-00,Brandon,"Home Hill",-92.50,,Y,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_5,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Home Hill 2 Jul 13",2013-07-02,0000-00-00,Brandon,"Home Hill",-92.50,,Y,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_6,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon 18 Jul 13",2013-07-18,0000-00-00,Brandon,,297.30,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_7,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon 18 Jul 13",2013-07-18,0000-00-00,Brandon,,-297.30,,Y,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_8,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Ayr 5 Aug 13",2013-08-05,0000-00-00,Brandon,Ayr,66.00,,,,,P37_CHRISTENSEN_George.pdf,23
P37_CHRISTENSEN_George_23_9,CHRISTENSEN_George,P37_CHRISTENSEN_George,"Brandon to Ayr 5 Aug 13",2013-08-05,0000-00-00,Brandon,Ayr,-66.00,,Y,,,P37_CHRISTENSEN_George.pdf,23
P37_COULTON_Mark_9_3,COULTON_Mark,P37_COULTON_Mark,"Hire car costs Dubbo to Moree 13 Jul to 15 Jul 15",2015-07-13,2015-07-15,"Hire car costs Dubbo",Moree,420.83,,,,,P37_COULTON_Mark.pdf,9
P37_COULTON_Mark_9_4,COULTON_Mark,P37_COULTON_Mark,"Moree 15 Jul 15",2015-07-15,0000-00-00,Moree,,1200.00,,,,,P37_COULTON_Mark.pdf,9
P37_COULTON_Mark_9_5,COULTON_Mark,P37_COULTON_Mark,"Dubbo to Warialda 16 Oct 15",2015-10-16,0000-00-00,Dubbo,Warialda,2272.73,,,,,P37_COULTON_Mark.pdf,9
P37_DASTYARI_Sam_8_3,DASTYARI_Sam,P37_DASTYARI_Sam,"Sydney to Kerang 7 Jul 15",2015-07-07,0000-00-00,Sydney,Kerang,3100.00,,,,,P37_DASTYARI_Sam.pdf,8
P37_DASTYARI_Sam_8_4,DASTYARI_Sam,P37_DASTYARI_Sam,"Kerang to Sydney 8 Jul 15",2015-07-08,0000-00-00,Kerang,Sydney,0.00,,,,P37_DASTYARI_Sam_8_3,P37_DASTYARI_Sam.pdf,8
P37_EDWARDS_Sean_22_3,EDWARDS_Sean,P37_EDWARDS_Sean,"Adelaide to Port Augusta 22 Jun 14",2014-06-22,0000-00-00,Adelaide,"Port Augusta",1234.58,,,,,P37_EDWARDS_Sean.pdf,22
P37_EDWARDS_Sean_22_4,EDWARDS_Sean,P37_EDWARDS_Sean,"Port Augusta to Adelaide 22 Jun 14",2014-06-22,0000-00-00,"Port Augusta",Adelaide,0.00,,,,P37_EDWARDS_Sean_22_3,P37_EDWARDS_Sean.pdf,22
P37_EDWARDS_Sean_8_3,EDWARDS_Sean,P37_EDWARDS_Sean,"Adelaide to Port Augusta 26 Aug 15",2015-08-26,0000-00-00,Adelaide,"Port Augusta",2627.27,,,,,P37_EDWARDS_Sean.pdf,8
P37_EDWARDS_Sean_8_4,EDWARDS_Sean,P37_EDWARDS_Sean,"Port Augusta to Adelaide 26 Aug 15",2015-08-26,0000-00-00,"Port Augusta",Adelaide,0.00,,,,P37_EDWARDS_Sean_8_3,P37_EDWARDS_Sean.pdf,8
P37_ENTSCH_Warren_10_3,ENTSCH_Warren,P37_ENTSCH_Warren,"Cairns to Cooktown 7 Nov 15",2015-11-07,0000-00-00,Cairns,Cooktown,3875.00,,,,,P37_ENTSCH_Warren.pdf,10
P37_ENTSCH_Warren_10_4,ENTSCH_Warren,P37_ENTSCH_Warren,"Cooktown to Cairns 7 Nov 15",2015-11-07,0000-00-00,Cooktown,Cairns,0.00,,,,P37_ENTSCH_Warren_10_3,P37_ENTSCH_Warren.pdf,10
P37_ENTSCH_Warren_10_5,ENTSCH_Warren,P37_ENTSCH_Warren,"Cairns to Laura 16 Nov 15",2015-11-16,0000-00-00,Cairns,Laura,2340.00,,,,,P37_ENTSCH_Warren.pdf,10
P37_ENTSCH_Warren_10_6,ENTSCH_Warren,P37_ENTSCH_Warren,"Laura to Cairns 16 Nov 15",2015-11-16,0000-00-00,Laura,Cairns,0.00,,,,P37_ENTSCH_Warren_10_5,P37_ENTSCH_Warren.pdf,10
P37_ENTSCH_Warren_25_3,ENTSCH_Warren,P37_ENTSCH_Warren,"Cairns to Cooktown 5 Jun 15",2015-06-05,0000-00-00,Cairns,Cooktown,4518.27,,,,,P37_ENTSCH_Warren.pdf,25
P37_ENTSCH_Warren_25_4,ENTSCH_Warren,P37_ENTSCH_Warren,"Cooktown to Cairns 6 Jun 15",2015-06-06,0000-00-00,Cooktown,Cairns,0.00,,,,P37_ENTSCH_Warren_25_3,P37_ENTSCH_Warren.pdf,25
P37_ENTSCH_Warren_25_5,ENTSCH_Warren,P37_ENTSCH_Warren,"Cairns to Laura 26 Jun 15",2015-06-26,0000-00-00,Cairns,Laura,3590.91,,,,,P37_ENTSCH_Warren.pdf,25
P37_ENTSCH_Warren_25_6,ENTSCH_Warren,P37_ENTSCH_Warren,"Laura to Atherton 27 Jun 15",2015-06-27,0000-00-00,Laura,Atherton,0.00,,,,P37_ENTSCH_Warren_25_5,P37_ENTSCH_Warren.pdf,25
P37_ENTSCH_Warren_25_7,ENTSCH_Warren,P37_ENTSCH_Warren,"Atherton to Cairns 27 Jun 15",2015-06-27,0000-00-00,Atherton,Cairns,0.00,,,,P37_ENTSCH_Warren_25_5,P37_ENTSCH_Warren.pdf,25
P37_FAWCETT_David_10_3,FAWCETT_David,P37_FAWCETT_David,"Adelaide to Mount Gambier 3 Sep 15",2015-09-03,0000-00-00,Adelaide,"Mount Gambier",6500.00,,,,,P37_FAWCETT_David.pdf,10
P37_FAWCETT_David_10_4,FAWCETT_David,P37_FAWCETT_David,"Mount Gambier to Renmark 3 Sep 15",2015-09-03,0000-00-00,"Mount Gambier",Renmark,0.00,,,,P37_FAWCETT_David_10_3,P37_FAWCETT_David.pdf,10
P37_FAWCETT_David_10_5,FAWCETT_David,P37_FAWCETT_David,"Renmark to Adelaide 3 Sep 15",2015-09-03,0000-00-00,Renmark,Adelaide,0.00,,,,P37_FAWCETT_David_10_3,P37_FAWCETT_David.pdf,10
P37_FIERRAVANTI-WELLS_Concetta_10_3,FIERRAVANTI-WELLS_Concetta,P37_FIERRAVANTI-WELLS_Concetta,"Wollongong to Canberra 7 Sep 15",2015-09-07,0000-00-00,Wollongong,Canberra,624.25,,,,,P37_FIERRAVANTI-WELLS_Concetta.pdf,10
P37_JOYCE_Barnaby_11_17,JOYCE_Barnaby,P37_JOYCE_Barnaby,"Armidale to Urbenville 2 Nov 15",2015-11-02,0000-00-00,Armidale,Urbenville,6978.70,,,,,P37_JOYCE_Barnaby.pdf,11
P37_JOYCE_Barnaby_11_18,JOYCE_Barnaby,P37_JOYCE_Barnaby,"Urbenville to Liston 2 Nov 15",2015-11-02,0000-00-00,Urbenville,Liston,0.00,,,,P37_JOYCE_Barnaby_11_17,P37_JOYCE_Barnaby.pdf,11
P37_JOYCE_Barnaby_11_19,JOYCE_Barnaby,P37_JOYCE_Barnaby,"Liston to Armidale 2 Nov 15",2015-11-02,0000-00-00,Liston,Armidale,0.00,,,,P37_JOYCE_Barnaby_11_17,P37_JOYCE_Barnaby.pdf,11
P37_JOYCE_Barnaby_32_11,JOYCE_Barnaby,P37_JOYCE_Barnaby,"Armidale to Tabulam 10 Jun 15",2015-06-10,0000-00-00,Armidale,Tabulam,3787.50,,,,,P37_JOYCE_Barnaby.pdf,32
P37_JOYCE_Barnaby_32_12,JOYCE_Barnaby,P37_JOYCE_Barnaby,"Tabulam to Drake 10 Jun 15",2015-06-10,0000-00-00,Tabulam,Drake,0.00,,,,P37_JOYCE_Barnaby_32_11,P37_JOYCE_Barnaby.pdf,32
P37_JOYCE_Barnaby_32_13,JOYCE_Barnaby,P37_JOYCE_Barnaby,"Drake to Armidale 10 Jun 15",2015-06-10,0000-00-00,Drake,Armidale,0.00,,,,P37_JOYCE_Barnaby_32_11,P37_JOYCE_Barnaby.pdf,32
P37_KATTER_Bob_10_10,KATTER_Bob,P37_KATTER_Bob,"Atherton to Mount Isa 18 Jul 15",2015-07-18,0000-00-00,Atherton,"Mount Isa",0.00,,,,,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_11,KATTER_Bob,P37_KATTER_Bob,"Mount Isa to Karumba 19 Jul 15",2015-07-19,0000-00-00,"Mount Isa",Karumba,10254.55,,,,,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_12,KATTER_Bob,P37_KATTER_Bob,"Karumba to Vanrook 20 Jul 15",2015-07-20,0000-00-00,Karumba,Vanrook,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_13,KATTER_Bob,P37_KATTER_Bob,"Vanrook to Normanton 20 Jul 15",2015-07-20,0000-00-00,Vanrook,Normanton,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_14,KATTER_Bob,P37_KATTER_Bob,"Normanton to Karumba 20 Jul 15",2015-07-20,0000-00-00,Normanton,Karumba,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_15,KATTER_Bob,P37_KATTER_Bob,"Karumba to Mornington Island 21 Jul 15",2015-07-21,0000-00-00,Karumba,"Mornington Island",0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_16,KATTER_Bob,P37_KATTER_Bob,"Mornington Island to Doomadgee 21 Jul 15",2015-07-21,0000-00-00,"Mornington Island",Doomadgee,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_17,KATTER_Bob,P37_KATTER_Bob,"Doomadgee to Burketown 21 Jul 15",2015-07-21,0000-00-00,Doomadgee,Burketown,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_18,KATTER_Bob,P37_KATTER_Bob,"Burketown to Croydon 22 Jul 15",2015-07-22,0000-00-00,Burketown,Croydon,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_19,KATTER_Bob,P37_KATTER_Bob,"Croydon to Georgetown 22 Jul 15",2015-07-22,0000-00-00,Croydon,Georgetown,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_20,KATTER_Bob,P37_KATTER_Bob,"Georgetown to Forsayth 23 Jul 15",2015-07-23,0000-00-00,Georgetown,Forsayth,0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_21,KATTER_Bob,P37_KATTER_Bob,"Forsayth to Mount Isa 23 Jul 15",2015-07-23,0000-00-00,Forsayth,"Mount Isa",0.00,,,,P37_KATTER_Bob_10_11,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_22,KATTER_Bob,P37_KATTER_Bob,"Charters Towers to Cairns 1 Aug 15",2015-08-01,0000-00-00,"Charters Towers",Cairns,3120.00,,,,,P37_KATTER_Bob.pdf,10
P37_KATTER_Bob_10_23,KATTER_Bob,P37_KATTER_Bob,"Cairns to Townsville 1 Aug 15",2015-08-01,0000-00-00,Cairns,Townsville,0.00,,,,P37_KATTER_Bob_10_22,P37_KATTER_Bob.pdf,10
