entry_id,parl_id,source_id,details,start_date,end_date,amount,source_pdf,source_pagenum
P37_LEIGH_Andrew_10_25,LEIGH_Andrew,P37_LEIGH_Andrew,"Parking 6 Nov 15",2015-11-06,0000-00-00,26.36,P37_LEIGH_Andrew.pdf,10
P37_LEIGH_Andrew_10_9,LEIGH_Andrew,P37_LEIGH_Andrew,"Parking 9 Jul 15",2015-07-09,0000-00-00,26.36,P37_LEIGH_Andrew.pdf,10
P37_LEIGH_Andrew_20_7,LEIGH_Andrew,P37_LEIGH_Andrew,"Parking between 12 Jun and 13 Jun 15",2015-06-12,2015-06-13,52.73,P37_LEIGH_Andrew.pdf,20
P37_LEIGH_Andrew_20_8,LEIGH_Andrew,P37_LEIGH_Andrew,"Parking between 18 Jun and 19 Jun 15",2015-06-18,2015-06-19,26.36,P37_LEIGH_Andrew.pdf,20
P37_MCGRATH_James_15_10,MCGRATH_James,P37_MCGRATH_James,"Parking between 11 Oct and 16 Oct 15",2015-10-11,2015-10-16,118.18,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_11,MCGRATH_James,P37_MCGRATH_James,"Parking between 26 Oct and 28 Oct 15",2015-10-26,2015-10-28,63.64,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_3,MCGRATH_James,P37_MCGRATH_James,"Parking between 6 Aug and 8 Aug 15",2015-08-06,2015-08-08,63.64,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_4,MCGRATH_James,P37_MCGRATH_James,"Parking between 16 Aug and 21 Aug 15",2015-08-16,2015-08-21,118.18,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_5,MCGRATH_James,P37_MCGRATH_James,"Parking between 24 Aug and 26 Aug 15",2015-08-24,2015-08-26,63.64,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_6,MCGRATH_James,P37_MCGRATH_James,"Parking between 27 Aug and 29 Aug 15",2015-08-27,2015-08-29,63.64,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_7,MCGRATH_James,P37_MCGRATH_James,"Parking between 4 Sep and 6 Sep 15",2015-09-04,2015-09-06,63.64,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_8,MCGRATH_James,P37_MCGRATH_James,"Parking between 29 Sep and 1 Oct 15",2015-09-29,2015-10-01,63.64,P37_MCGRATH_James.pdf,15
P37_MCGRATH_James_15_9,MCGRATH_James,P37_MCGRATH_James,"Parking between 5 Oct and 6 Oct 15",2015-10-05,2015-10-06,45.45,P37_MCGRATH_James.pdf,15
P37_MCKENZIE_Bridget_14_28,MCKENZIE_Bridget,P37_MCKENZIE_Bridget,"Parking between 15 Jul and 18 Jul 15",2015-07-15,2015-07-18,166.91,P37_MCKENZIE_Bridget.pdf,14
P37_MCKENZIE_Bridget_27_8,MCKENZIE_Bridget,P37_MCKENZIE_Bridget,"Parking between 29 Apr and 1 May 15",2015-04-29,2015-05-01,114.05,P37_MCKENZIE_Bridget.pdf,27
P37_NIKOLIC_Andrew_10_3,NIKOLIC_Andrew,P37_NIKOLIC_Andrew,"Parking 2 Sep 15",2015-09-02,0000-00-00,50.00,P37_NIKOLIC_Andrew.pdf,10
P37_NIKOLIC_Andrew_10_4,NIKOLIC_Andrew,P37_NIKOLIC_Andrew,"Parking between 27 Sep and 29 Sep 15",2015-09-27,2015-09-29,35.45,P37_NIKOLIC_Andrew.pdf,10
P37_NIKOLIC_Andrew_10_5,NIKOLIC_Andrew,P37_NIKOLIC_Andrew,"Parking between 30 Sep and 2 Oct 15",2015-09-30,2015-10-02,35.45,P37_NIKOLIC_Andrew.pdf,10
P37_O'SULLIVAN_Barry_10_3,O'SULLIVAN_Barry,P37_O'SULLIVAN_Barry,"Parking between 7 Jul and 9 Jul 15",2015-07-07,2015-07-09,83.77,P37_O'SULLIVAN_Barry.pdf,10
P37_O'SULLIVAN_Barry_23_24,O'SULLIVAN_Barry,P37_O'SULLIVAN_Barry,"Parking between 14 Jun and 19 Jun 15",2015-06-14,2015-06-19,107.95,P37_O'SULLIVAN_Barry.pdf,23
P37_O'SULLIVAN_Barry_23_25,O'SULLIVAN_Barry,P37_O'SULLIVAN_Barry,"Parking between 21 Jun and 26 Jun 15",2015-06-21,2015-06-26,107.95,P37_O'SULLIVAN_Barry.pdf,23
P37_PASIN_Tony_11_33,PASIN_Tony,P37_PASIN_Tony,"Parking between 30 Jul and 31 Jul 15",2015-07-30,2015-07-31,67.27,P37_PASIN_Tony.pdf,11
P37_RAMSEY_Rowan_12_3,RAMSEY_Rowan,P37_RAMSEY_Rowan,"Parking between 23 Aug and 24 Aug 15",2015-08-23,2015-08-24,13.64,P37_RAMSEY_Rowan.pdf,12
P37_RAMSEY_Rowan_12_4,RAMSEY_Rowan,P37_RAMSEY_Rowan,"Parking 7 Oct 15",2015-10-07,0000-00-00,13.64,P37_RAMSEY_Rowan.pdf,12
P37_RAMSEY_Rowan_12_5,RAMSEY_Rowan,P37_RAMSEY_Rowan,"Parking between 29 Nov and 3 Dec 15",2015-11-29,2015-12-03,72.73,P37_RAMSEY_Rowan.pdf,12
P37_RISHWORTH_Amanda_9_9,RISHWORTH_Amanda,P37_RISHWORTH_Amanda,"Parking between 11 Jul and 14 Jul 15",2015-07-11,2015-07-14,134.55,P37_RISHWORTH_Amanda.pdf,9
P37_RONALDSON_Michael_14_3,RONALDSON_Michael,P37_RONALDSON_Michael,"Parking between 21 Sep and 23 Sep 15",2015-09-21,2015-09-23,106.64,P37_RONALDSON_Michael.pdf,14
P37_ROWLAND_Michelle_12_3,ROWLAND_Michelle,P37_ROWLAND_Michelle,"Parking 16 Aug 15",2015-08-16,0000-00-00,40.18,P37_ROWLAND_Michelle.pdf,12
P37_ROY_Wyatt_12_18,ROY_Wyatt,P37_ROY_Wyatt,"Parking 2 Jul 15",2015-07-02,0000-00-00,152.73,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_19,ROY_Wyatt,P37_ROY_Wyatt,"Parking 3 Aug 15",2015-08-03,0000-00-00,81.82,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_20,ROY_Wyatt,P37_ROY_Wyatt,"Parking 9 Aug 15",2015-08-09,0000-00-00,127.27,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_21,ROY_Wyatt,P37_ROY_Wyatt,"Parking between 20 Aug and 23 Aug 15",2015-08-20,2015-08-23,190.91,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_22,ROY_Wyatt,P37_ROY_Wyatt,"Parking between 24 Aug and 29 Aug 15",2015-08-24,2015-08-29,118.18,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_23,ROY_Wyatt,P37_ROY_Wyatt,"Parking between 6 Sep and 10 Sep 15",2015-09-06,2015-09-10,118.18,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_24,ROY_Wyatt,P37_ROY_Wyatt,"Parking between 13 Sep and 18 Sep 15",2015-09-13,2015-09-18,127.27,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_25,ROY_Wyatt,P37_ROY_Wyatt,"Parking between 20 Sep and 26 Sep 15",2015-09-20,2015-09-26,100.00,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_26,ROY_Wyatt,P37_ROY_Wyatt,"Parking between 6 Oct and 8 Oct 15",2015-10-06,2015-10-08,63.64,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_27,ROY_Wyatt,P37_ROY_Wyatt,"Parking 18 Oct 15",2015-10-18,0000-00-00,136.36,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_12_28,ROY_Wyatt,P37_ROY_Wyatt,"Parking 25 Oct 15",2015-10-25,0000-00-00,118.18,P37_ROY_Wyatt.pdf,12
P37_ROY_Wyatt_21_10,ROY_Wyatt,P37_ROY_Wyatt,"Parking 21 Jun 15",2015-06-21,0000-00-00,116.36,P37_ROY_Wyatt.pdf,21
P37_RYAN_Scott_12_25,RYAN_Scott,P37_RYAN_Scott,"Parking between 6 Jul and 7 Jul 15",2015-07-06,2015-07-07,61.20,P37_RYAN_Scott.pdf,12
P37_TEHAN_Dan_11_10,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 29 Nov and 3 Dec 15",2015-11-29,2015-12-03,128.89,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_3,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 4 Aug and 5 Aug 15",2015-08-04,2015-08-05,106.64,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_4,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 9 Aug and 14 Aug 15",2015-08-09,2015-08-14,132.60,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_5,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 16 Aug and 22 Aug 15",2015-08-16,2015-08-22,132.60,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_6,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 11 Oct and 16 Oct 15",2015-10-11,2015-10-16,132.60,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_7,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 18 Oct and 23 Oct 15",2015-10-18,2015-10-23,132.60,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_8,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 8 Nov and 13 Nov 15",2015-11-08,2015-11-13,147.44,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_11_9,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 22 Nov and 27 Nov 15",2015-11-22,2015-11-27,147.44,P37_TEHAN_Dan.pdf,11
P37_TEHAN_Dan_24_13,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 14 Jun and 18 Jun 15",2015-06-14,2015-06-18,132.55,P37_TEHAN_Dan.pdf,24
P37_TEHAN_Dan_24_14,TEHAN_Dan,P37_TEHAN_Dan,"Parking between 21 Jun and 26 Jun 15",2015-06-21,2015-06-26,132.60,P37_TEHAN_Dan.pdf,24
P37_TUDGE_Alan_11_27,TUDGE_Alan,P37_TUDGE_Alan,"Parking between 20 Sep and 22 Sep 15",2015-09-20,2015-09-22,106.64,P37_TUDGE_Alan.pdf,11
P37_URQUHART_Anne_11_28,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 3 Jul and 5 Jul 15",2015-07-03,2015-07-05,12.73,P37_URQUHART_Anne.pdf,11
P37_URQUHART_Anne_11_29,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 20 Jul and 22 Jul 15",2015-07-20,2015-07-22,9.09,P37_URQUHART_Anne.pdf,11
P37_URQUHART_Anne_11_30,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 23 Jul and 28 Jul 15",2015-07-23,2015-07-28,20.00,P37_URQUHART_Anne.pdf,11
P37_URQUHART_Anne_11_31,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 7 Aug and 14 Aug 15",2015-08-07,2015-08-14,21.82,P37_URQUHART_Anne.pdf,11
P37_URQUHART_Anne_11_32,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 16 Aug and 18 Aug 15",2015-08-16,2015-08-18,9.09,P37_URQUHART_Anne.pdf,11
P37_URQUHART_Anne_11_33,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 18 Aug and 21 Aug 15",2015-08-18,2015-08-21,12.73,P37_URQUHART_Anne.pdf,11
P37_URQUHART_Anne_12_3,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 6 Sep and 11 Sep 15",2015-09-06,2015-09-11,18.18,P37_URQUHART_Anne.pdf,12
P37_URQUHART_Anne_12_4,URQUHART_Anne,P37_URQUHART_Anne,"Parking between 16 Sep and 21 Sep 15",2015-09-16,2015-09-21,20.00,P37_URQUHART_Anne.pdf,12
