entry_id,parl_id,source_id,details,start_date,end_date,amount,source_pdf,source_pagenum
P34_BALDWIN_Bob_16_3,BALDWIN_Bob,P34_BALDWIN_Bob,"Parking 19 Jan 14",2014-01-19,0000-00-00,40.91,P34_BALDWIN_Bob.pdf,16
P34_BALDWIN_Bob_16_4,BALDWIN_Bob,P34_BALDWIN_Bob,"Parking 20 Jan 14",2014-01-20,0000-00-00,40.91,P34_BALDWIN_Bob.pdf,16
P34_BALDWIN_Bob_16_5,BALDWIN_Bob,P34_BALDWIN_Bob,"Parking 11 Mar 14",2014-03-11,0000-00-00,40.91,P34_BALDWIN_Bob.pdf,16
P34_BALDWIN_Bob_16_6,BALDWIN_Bob,P34_BALDWIN_Bob,"Parking 12 Mar 14",2014-03-12,0000-00-00,40.91,P34_BALDWIN_Bob.pdf,16
P34_BALDWIN_Bob_16_7,BALDWIN_Bob,P34_BALDWIN_Bob,"Parking 20 Jun 14",2014-06-20,0000-00-00,45.45,P34_BALDWIN_Bob.pdf,16
P34_BALDWIN_Bob_16_8,BALDWIN_Bob,P34_BALDWIN_Bob,"Parking 22 Jun 14",2014-06-22,0000-00-00,45.45,P34_BALDWIN_Bob.pdf,16
P34_BIRD_Sharon_7_32,BIRD_Sharon,P34_BIRD_Sharon,"Parking 23 Jan 14",2014-01-23,0000-00-00,31.82,P34_BIRD_Sharon.pdf,7
P34_BIRD_Sharon_7_33,BIRD_Sharon,P34_BIRD_Sharon,"Parking 29 Jan 14",2014-01-29,0000-00-00,52.33,P34_BIRD_Sharon.pdf,7
P34_BIRD_Sharon_7_34,BIRD_Sharon,P34_BIRD_Sharon,"Parking between 5 Feb and 6 Feb 14",2014-02-05,2014-02-06,53.64,P34_BIRD_Sharon.pdf,7
P34_BIRD_Sharon_7_35,BIRD_Sharon,P34_BIRD_Sharon,"Parking 29 Apr 14",2014-04-29,0000-00-00,53.64,P34_BIRD_Sharon.pdf,7
P34_BIRMINGHAM_Simon_11_31,BIRMINGHAM_Simon,P34_BIRMINGHAM_Simon,"Parking between 6 Feb and 7 Feb 14",2014-02-06,2014-02-07,50.91,P34_BIRMINGHAM_Simon.pdf,11
P34_BIRMINGHAM_Simon_22_27,BIRMINGHAM_Simon,P34_BIRMINGHAM_Simon,"Parking 26 Nov 13",2013-11-26,0000-00-00,26.36,P34_BIRMINGHAM_Simon.pdf,22
P34_BRIGGS_Jamie_13_32,BRIGGS_Jamie,P34_BRIGGS_Jamie,"Parking between 21 Apr and 23 Apr 14",2014-04-21,2014-04-23,85.45,P34_BRIGGS_Jamie.pdf,13
