entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P34_ABETZ_Eric_6_8,ABETZ_Eric,P34_ABETZ_Eric,"29 Jan 14 - Sydney to Hobart",2014-01-29,Sydney,Hobart,537.26,,,,,P34_ABETZ_Eric.pdf,6
P34_ABETZ_Eric_6_9,ABETZ_Eric,P34_ABETZ_Eric,"30 Jan 14 - Hobart to Melbourne",2014-01-30,Hobart,Melbourne,857.67,,,,,P34_ABETZ_Eric.pdf,6
P34_ABETZ_Eric_7_10,ABETZ_Eric,P34_ABETZ_Eric,"28 Mar 14 - Sydney to Canberra",2014-03-28,Sydney,Canberra,273.15,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_11,ABETZ_Eric,P34_ABETZ_Eric,"29 Mar 14 - Canberra to Sydney",2014-03-29,Canberra,Sydney,273.15,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_12,ABETZ_Eric,P34_ABETZ_Eric,"29 Mar 14 - Sydney to Melbourne",2014-03-29,Sydney,Melbourne,552.40,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_13,ABETZ_Eric,P34_ABETZ_Eric,"30 Mar 14 - Melbourne to Hobart",2014-03-30,Melbourne,Hobart,271.82,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_14,ABETZ_Eric,P34_ABETZ_Eric,"31 Mar 14 - Hobart to Melbourne",2014-03-31,Hobart,Melbourne,477.63,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_15,ABETZ_Eric,P34_ABETZ_Eric,"31 Mar 14 - Melbourne to Perth",2014-03-31,Melbourne,Perth,1572.87,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_16,ABETZ_Eric,P34_ABETZ_Eric,"1 Apr 14 - Perth to Sydney",2014-04-01,Perth,Sydney,1606.92,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_17,ABETZ_Eric,P34_ABETZ_Eric,"3 Apr 14 - Sydney to Canberra",2014-04-03,Sydney,Canberra,470.24,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_18,ABETZ_Eric,P34_ABETZ_Eric,"3 Apr 14 - Canberra to Melbourne",2014-04-03,Canberra,Melbourne,491.54,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_19,ABETZ_Eric,P34_ABETZ_Eric,"4 Apr 14 - Melbourne to Hobart",2014-04-04,Melbourne,Hobart,477.63,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_20,ABETZ_Eric,P34_ABETZ_Eric,"5 Apr 14 - Hobart to Sydney",2014-04-05,Hobart,Sydney,596.57,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_21,ABETZ_Eric,P34_ABETZ_Eric,"6 Apr 14 - Sydney to Hobart",2014-04-06,Sydney,Hobart,514.25,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_22,ABETZ_Eric,P34_ABETZ_Eric,"8 Apr 14 - Hobart to Melbourne",2014-04-08,Hobart,Melbourne,821.20,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_23,ABETZ_Eric,P34_ABETZ_Eric,"8 Apr 14 - Melbourne to Brisbane",2014-04-08,Melbourne,Brisbane,958.49,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_24,ABETZ_Eric,P34_ABETZ_Eric,"10 Apr 14 - Brisbane to Melbourne",2014-04-10,Brisbane,Melbourne,832.52,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_25,ABETZ_Eric,P34_ABETZ_Eric,"13 Apr 14 - Melbourne to Hobart",2014-04-13,Melbourne,Hobart,477.63,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_26,ABETZ_Eric,P34_ABETZ_Eric,"14 Apr 14 - Hobart to Melbourne",2014-04-14,Hobart,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_27,ABETZ_Eric,P34_ABETZ_Eric,"14 Apr 14 - Melbourne to Canberra",2014-04-14,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_7_26,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_28,ABETZ_Eric,P34_ABETZ_Eric,"16 Apr 14 - Canberra to Sydney",2014-04-16,Canberra,Sydney,281.42,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_29,ABETZ_Eric,P34_ABETZ_Eric,"16 Apr 14 - Sydney to Melbourne",2014-04-16,Sydney,Melbourne,552.40,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_3,ABETZ_Eric,P34_ABETZ_Eric,"16 Mar 14 - Hobart to Melbourne",2014-03-16,Hobart,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_30,ABETZ_Eric,P34_ABETZ_Eric,"17 Apr 14 - Melbourne to Hobart",2014-04-17,Melbourne,Hobart,271.82,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_31,ABETZ_Eric,P34_ABETZ_Eric,"24 Apr 14 - Hobart to Melbourne",2014-04-24,Hobart,Melbourne,646.32,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_32,ABETZ_Eric,P34_ABETZ_Eric,"24 Apr 14 - Melbourne to Canberra",2014-04-24,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_7_31,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_33,ABETZ_Eric,P34_ABETZ_Eric,"24 Apr 14 - Canberra to Melbourne",2014-04-24,Canberra,Melbourne,646.32,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_34,ABETZ_Eric,P34_ABETZ_Eric,"24 Apr 14 - Melbourne to Hobart",2014-04-24,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_7_33,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_35,ABETZ_Eric,P34_ABETZ_Eric,"27 Apr 14 - Hobart to Melbourne",2014-04-27,Hobart,Melbourne,675.33,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_36,ABETZ_Eric,P34_ABETZ_Eric,"27 Apr 14 - Melbourne to Canberra",2014-04-27,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_7_35,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_37,ABETZ_Eric,P34_ABETZ_Eric,"29 Apr 14 - Canberra to Melbourne",2014-04-29,Canberra,Melbourne,646.32,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_38,ABETZ_Eric,P34_ABETZ_Eric,"29 Apr 14 - Melbourne to Hobart",2014-04-29,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_7_37,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_39,ABETZ_Eric,P34_ABETZ_Eric,"1 May 14 - Launceston to Melbourne",2014-05-01,Launceston,Melbourne,327.39,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_4,ABETZ_Eric,P34_ABETZ_Eric,"16 Mar 14 - Melbourne to Canberra",2014-03-16,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_7_3,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_40,ABETZ_Eric,P34_ABETZ_Eric,"2 May 14 - Melbourne to Hobart",2014-05-02,Melbourne,Hobart,477.63,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_5,ABETZ_Eric,P34_ABETZ_Eric,"21 Mar 14 - Canberra to Melbourne",2014-03-21,Canberra,Melbourne,563.01,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_6,ABETZ_Eric,P34_ABETZ_Eric,"21 Mar 14 - Melbourne to Hobart",2014-03-21,Melbourne,Hobart,477.63,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_7,ABETZ_Eric,P34_ABETZ_Eric,"23 Mar 14 - Hobart to Melbourne",2014-03-23,Hobart,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_8,ABETZ_Eric,P34_ABETZ_Eric,"23 Mar 14 - Melbourne to Canberra",2014-03-23,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_7_7,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_7_9,ABETZ_Eric,P34_ABETZ_Eric,"27 Mar 14 - Canberra to Sydney",2014-03-27,Canberra,Sydney,273.15,,,,,P34_ABETZ_Eric.pdf,7
P34_ABETZ_Eric_8_10,ABETZ_Eric,P34_ABETZ_Eric,"11 May 14 - Melbourne to Canberra",2014-05-11,Melbourne,Canberra,0.00,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_11,ABETZ_Eric,P34_ABETZ_Eric,"15 May 14 - Canberra to Sydney",2014-05-15,Canberra,Sydney,281.42,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_12,ABETZ_Eric,P34_ABETZ_Eric,"16 May 14 - Sydney to Canberra",2014-05-16,Sydney,Canberra,281.42,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_13,ABETZ_Eric,P34_ABETZ_Eric,"16 May 14 - Canberra to Melbourne",2014-05-16,Canberra,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_14,ABETZ_Eric,P34_ABETZ_Eric,"16 May 14 - Melbourne to Hobart",2014-05-16,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_8_13,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_15,ABETZ_Eric,P34_ABETZ_Eric,"20 May 14 - Hobart to Sydney",2014-05-20,Hobart,Sydney,269.99,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_16,ABETZ_Eric,P34_ABETZ_Eric,"21 May 14 - Sydney to Canberra",2014-05-21,Sydney,Canberra,241.12,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_17,ABETZ_Eric,P34_ABETZ_Eric,"21 May 14 - Canberra to Perth",2014-05-21,Canberra,Perth,1515.30,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_18,ABETZ_Eric,P34_ABETZ_Eric,"23 May 14 - Perth to Melbourne",2014-05-23,Perth,Melbourne,1477.18,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_19,ABETZ_Eric,P34_ABETZ_Eric,"23 May 14 - Melbourne to Hobart",2014-05-23,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_8_18,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_20,ABETZ_Eric,P34_ABETZ_Eric,"25 May 14 - Hobart to Melbourne",2014-05-25,Hobart,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_21,ABETZ_Eric,P34_ABETZ_Eric,"25 May 14 - Melbourne to Canberra",2014-05-25,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_8_20,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_22,ABETZ_Eric,P34_ABETZ_Eric,"28 May 14 - Canberra to Sydney",2014-05-28,Canberra,Sydney,281.42,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_23,ABETZ_Eric,P34_ABETZ_Eric,"28 May 14 - Sydney to Melbourne",2014-05-28,Sydney,Melbourne,691.26,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_24,ABETZ_Eric,P34_ABETZ_Eric,"28 May 14 - Melbourne to Hobart",2014-05-28,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_8_23,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_25,ABETZ_Eric,P34_ABETZ_Eric,"1 Jun 14 - Hobart to Melbourne",2014-06-01,Hobart,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_26,ABETZ_Eric,P34_ABETZ_Eric,"1 Jun 14 - Melbourne to Canberra",2014-06-01,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_8_25,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_27,ABETZ_Eric,P34_ABETZ_Eric,"5 Jun 14 - Canberra to Melbourne",2014-06-05,Canberra,Melbourne,646.32,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_28,ABETZ_Eric,P34_ABETZ_Eric,"5 Jun 14 - Melbourne to Hobart",2014-06-05,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_8_27,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_29,ABETZ_Eric,P34_ABETZ_Eric,"10 Jun 14 - Hobart to Melbourne",2014-06-10,Hobart,Melbourne,477.63,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_3,ABETZ_Eric,P34_ABETZ_Eric,"5 May 14 - Hobart to Melbourne",2014-05-05,Hobart,Melbourne,646.32,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_30,ABETZ_Eric,P34_ABETZ_Eric,"12 Jun 14 - Melbourne to Hobart",2014-06-12,Melbourne,Hobart,427.48,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_4,ABETZ_Eric,P34_ABETZ_Eric,"5 May 14 - Melbourne to Canberra",2014-05-05,Melbourne,Canberra,0.00,,,,P34_ABETZ_Eric_8_3,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_5,ABETZ_Eric,P34_ABETZ_Eric,"6 May 14 - Canberra to Sydney",2014-05-06,Canberra,Sydney,158.34,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_6,ABETZ_Eric,P34_ABETZ_Eric,"7 May 14 - Sydney to Canberra",2014-05-07,Sydney,Canberra,281.42,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_7,ABETZ_Eric,P34_ABETZ_Eric,"7 May 14 - Canberra to Melbourne",2014-05-07,Canberra,Melbourne,646.32,,,,,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_8,ABETZ_Eric,P34_ABETZ_Eric,"7 May 14 - Melbourne to Hobart",2014-05-07,Melbourne,Hobart,0.00,,,,P34_ABETZ_Eric_8_7,P34_ABETZ_Eric.pdf,8
P34_ABETZ_Eric_8_9,ABETZ_Eric,P34_ABETZ_Eric,"11 May 14 - Hobart to Melbourne",2014-05-11,Hobart,Melbourne,765.95,,,,,P34_ABETZ_Eric.pdf,8
P34_ADAMS_Dick_17_3,ADAMS_Dick,P34_ADAMS_Dick,"16 May 13 - Canberra to Melbourne",2013-05-16,Canberra,Melbourne,356.05,,,,,P34_ADAMS_Dick.pdf,17
P34_ADAMS_Dick_5_3,ADAMS_Dick,P34_ADAMS_Dick,"13 May 14 - Launceston to Melbourne",2014-05-13,Launceston,Melbourne,859.10,,,,,P34_ADAMS_Dick.pdf,5
P34_ADAMS_Dick_5_4,ADAMS_Dick,P34_ADAMS_Dick,"13 May 14 - Melbourne to Canberra",2014-05-13,Melbourne,Canberra,0.00,,,,P34_ADAMS_Dick_5_3,P34_ADAMS_Dick.pdf,5
P34_ADAMS_Dick_5_5,ADAMS_Dick,P34_ADAMS_Dick,"15 May 14 - Canberra to Melbourne",2014-05-15,Canberra,Melbourne,859.10,,,,,P34_ADAMS_Dick.pdf,5
P34_ADAMS_Dick_5_6,ADAMS_Dick,P34_ADAMS_Dick,"15 May 14 - Melbourne to Launceston",2014-05-15,Melbourne,Launceston,0.00,,,,P34_ADAMS_Dick_5_5,P34_ADAMS_Dick.pdf,5
P34_ALBANESE_Anthony_24_3,ALBANESE_Anthony,P34_ALBANESE_Anthony,"23 Jan 13 - Sydney to Canberra",2013-01-23,Sydney,Canberra,246.80,,,,,P34_ALBANESE_Anthony.pdf,24
P34_ALBANESE_Anthony_8_10,ALBANESE_Anthony,P34_ALBANESE_Anthony,"5 Feb 14 - Melbourne to Sydney",2014-02-05,Melbourne,Sydney,616.94,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_11,ALBANESE_Anthony,P34_ALBANESE_Anthony,"9 Feb 14 - Sydney to Adelaide",2014-02-09,Sydney,Adelaide,635.34,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_12,ALBANESE_Anthony,P34_ALBANESE_Anthony,"9 Feb 14 - Adelaide to Canberra",2014-02-09,Adelaide,Canberra,529.95,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_13,ALBANESE_Anthony,P34_ALBANESE_Anthony,"13 Feb 14 - Canberra to Sydney",2014-02-13,Canberra,Sydney,376.81,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_14,ALBANESE_Anthony,P34_ALBANESE_Anthony,"17 Feb 14 - Sydney to Launceston",2014-02-17,Sydney,Launceston,350.10,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_15,ALBANESE_Anthony,P34_ALBANESE_Anthony,"18 Feb 14 - Launceston to Sydney",2014-02-18,Launceston,Sydney,350.10,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_16,ALBANESE_Anthony,P34_ALBANESE_Anthony,"23 Feb 14 - Sydney to Canberra",2014-02-23,Sydney,Canberra,158.34,,,,,P34_ALBANESE_Anthony.pdf,8
P34_ALBANESE_Anthony_8_17,ALBANESE_Anthony,P34_ALBANESE_Anthony,"24 Feb 14 - Canberra to Sydney",2014-02-24,Canberra,Sydney,376.81,,,,,P34_ALBANESE_Anthony.pdf,8
