entry_id,parl_id,source_id,details,start_date,end_date,location,num_nights,rate,spouse,amount,source_pdf,source_pagenum
P34_ABETZ_Eric_5_17,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-03-27,2014-03-27,Sydney,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_18,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-03-28,2014-03-28,Canberra,1,268.00,10.00,278.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_19,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-03-29,2014-03-29,Melbourne,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_20,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-03-31,2014-03-31,Perth,1,493.00,0.00,493.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_21,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-04-01,2014-04-02,Sydney,2,432.00,0.00,864.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_22,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-04-03,2014-04-03,Melbourne,1,432.00,10.00,442.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_23,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-04-05,2014-04-05,Sydney,1,432.00,10.00,442.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_24,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-04-08,2014-04-09,Brisbane,2,419.00,0.00,838.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_25,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-04-10,2014-04-12,Melbourne,3,432.00,30.00,1326.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_26,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-04-27,2014-04-28,Canberra,2,268.00,0.00,536.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_27,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-05-01,2014-05-01,Melbourne,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_28,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-05-05,2014-05-05,Canberra,1,268.00,0.00,268.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_29,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-05-06,2014-05-06,Sydney,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_30,ABETZ_Eric,P34_ABETZ_Eric,"Sittings of Parliament",2014-05-11,2014-05-14,Canberra,4,268.00,0.00,1072.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_31,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-05-15,2014-05-15,Sydney,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_32,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-05-20,2014-05-20,Sydney,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_33,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-05-21,2014-05-21,Perth,1,493.00,0.00,493.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_34,ABETZ_Eric,P34_ABETZ_Eric,"Senate Estimates",2014-05-25,2014-05-27,Canberra,3,268.00,0.00,804.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_35,ABETZ_Eric,P34_ABETZ_Eric,"Senate Estimates",2014-06-01,2014-06-04,Canberra,4,268.00,20.00,1092.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_4,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-01-28,2014-01-28,Sydney,1,432.00,0.00,432.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_5,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-01-30,2014-01-30,Canberra,1,268.00,0.00,268.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_6,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-02-02,2014-02-03,Sydney,2,432.00,0.00,864.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_7,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-02-04,2014-02-05,Adelaide,2,376.00,0.00,752.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_8,ABETZ_Eric,P34_ABETZ_Eric,"Sittings of Parliament",2014-02-09,2014-02-12,Canberra,4,268.00,30.00,1102.00,P34_ABETZ_Eric.pdf,5
P34_ABETZ_Eric_5_9,ABETZ_Eric,P34_ABETZ_Eric,"Minister - Official Business",2014-02-17,2014-02-18,Sydney,2,432.00,0.00,864.00,P34_ABETZ_Eric.pdf,5
P34_ALBANESE_Anthony_5_10,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-02-23,2014-02-23,Canberra,1,268.00,0.00,268.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_11,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-02-25,2014-02-26,Canberra,2,268.00,0.00,536.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_12,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-02-27,2014-02-27,Melbourne,1,374.00,0.00,374.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_13,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-03-03,2014-03-05,Canberra,3,268.00,0.00,804.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_14,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-03-09,2014-03-10,Perth,2,401.00,0.00,802.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_15,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-03-16,2014-03-20,Canberra,5,268.00,0.00,1340.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_16,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-03-24,2014-03-24,Canberra,1,268.00,0.00,268.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_17,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-03-25,2014-03-25,Perth,1,401.00,0.00,401.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_18,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-03-27,2014-03-27,Canberra,1,268.00,0.00,268.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_19,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-04-20,2014-04-21,Perth,2,401.00,0.00,802.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_20,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-05-01,2014-05-01,Cairns,1,286.00,0.00,286.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_21,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-05-04,2014-05-05,Darwin,2,415.00,0.00,830.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_22,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-05-06,2014-05-06,Melville,1,253.00,0.00,253.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_23,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-05-11,2014-05-15,Canberra,5,268.00,0.00,1340.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_24,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-05-21,2014-05-21,Melbourne,1,374.00,0.00,374.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_25,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-05-25,2014-05-28,Canberra,4,268.00,0.00,1072.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_4,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-01-06,2014-01-08,Canberra,3,268.00,0.00,804.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_5,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-01-23,2014-01-23,Melbourne,1,374.00,0.00,374.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_6,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-01-29,2014-01-29,Brisbane,1,397.00,0.00,397.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_7,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-02-04,2014-02-04,Melbourne,1,374.00,0.00,374.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_8,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Sittings of Parliament",2014-02-09,2014-02-12,Canberra,4,268.00,0.00,1072.00,P34_ALBANESE_Anthony.pdf,5
P34_ALBANESE_Anthony_5_9,ALBANESE_Anthony,P34_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-02-17,2014-02-17,Launceston,1,278.00,0.00,278.00,P34_ALBANESE_Anthony.pdf,5
P34_ALEXANDER_John_5_10,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-05-12,2014-05-14,Canberra,3,268.00,0.00,804.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_11,ALEXANDER_John,P34_ALEXANDER_John,"Representing Minister or Presiding Officer",2014-05-20,2014-05-20,Darwin,1,415.00,0.00,415.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_12,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-05-25,2014-05-28,Canberra,4,268.00,0.00,1072.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_13,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-06-01,2014-06-04,Canberra,4,268.00,0.00,1072.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_14,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-06-15,2014-06-18,Canberra,4,268.00,0.00,1072.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_4,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-02-09,2014-02-12,Canberra,4,268.00,0.00,1072.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_5,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-02-23,2014-02-27,Canberra,5,268.00,0.00,1340.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_6,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-03-02,2014-03-05,Canberra,4,268.00,0.00,1072.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_7,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-03-16,2014-03-19,Canberra,4,268.00,0.00,1072.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_8,ALEXANDER_John,P34_ALEXANDER_John,"Sittings of Parliament",2014-03-23,2014-03-27,Canberra,5,268.00,0.00,1340.00,P34_ALEXANDER_John.pdf,5
P34_ALEXANDER_John_5_9,ALEXANDER_John,P34_ALEXANDER_John,"Electorate Business",2014-04-08,2014-04-09,Melbourne,2,374.00,0.00,748.00,P34_ALEXANDER_John.pdf,5
P34_ANDREWS_Karen_5_10,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-03-16,2014-03-19,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_11,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-03-23,2014-03-27,Canberra,5,268.00,0.00,1340.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_12,ANDREWS_Karen,P34_ANDREWS_Karen,"Official Government or Vice-Regal Function",2014-04-23,2014-04-23,Canberra,1,268.00,0.00,268.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_13,ANDREWS_Karen,P34_ANDREWS_Karen,"Education and Employment - Reps",2014-05-06,2014-05-06,Townsville,1,278.00,0.00,278.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_14,ANDREWS_Karen,P34_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-05-08,2014-05-08,Sydney,1,375.00,0.00,375.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_15,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-05-11,2014-05-15,Canberra,5,268.00,0.00,1340.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_16,ANDREWS_Karen,P34_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-05-18,2014-05-18,Perth,1,85.00,0.00,85.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_17,ANDREWS_Karen,P34_ANDREWS_Karen,"Public Works",2014-05-21,2014-05-21,Townsville,1,278.00,0.00,278.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_18,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-05-26,2014-05-29,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_19,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-06-01,2014-06-04,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_20,ANDREWS_Karen,P34_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-06-10,2014-06-10,Adelaide,1,253.00,0.00,253.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_21,ANDREWS_Karen,P34_ANDREWS_Karen,"Education and Employment - Reps",2014-06-11,2014-06-11,Adelaide,1,354.00,0.00,354.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_22,ANDREWS_Karen,P34_ANDREWS_Karen,"Education and Employment - Reps",2014-06-12,2014-06-12,Perth,1,401.00,0.00,401.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_23,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-06-15,2014-06-18,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_4,ANDREWS_Karen,P34_ANDREWS_Karen,"Public Works",2014-01-30,2014-01-31,Darwin,2,415.00,0.00,830.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_5,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-02-09,2014-02-12,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_6,ANDREWS_Karen,P34_ANDREWS_Karen,"Public Works",2014-02-16,2014-02-16,Melbourne,1,374.00,0.00,374.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_7,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-02-23,2014-02-27,Canberra,5,268.00,0.00,1340.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_8,ANDREWS_Karen,P34_ANDREWS_Karen,"Sittings of Parliament",2014-03-02,2014-03-04,Canberra,3,268.00,0.00,804.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Karen_5_9,ANDREWS_Karen,P34_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-03-13,2014-03-13,Darwin,1,415.00,0.00,415.00,P34_ANDREWS_Karen.pdf,5
P34_ANDREWS_Kevin_5_10,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-02-18,2014-02-18,Adelaide,1,376.00,0.00,376.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_11,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Sittings of Parliament",2014-02-24,2014-02-26,Canberra,3,268.00,0.00,804.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_12,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Sittings of Parliament",2014-03-02,2014-03-05,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_13,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Sittings of Parliament",2014-03-16,2014-03-19,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_14,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Sittings of Parliament",2014-03-23,2014-03-26,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_15,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-03-31,2014-04-01,Perth,2,493.00,0.00,986.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_16,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-04-08,2014-04-08,Adelaide,1,376.00,10.00,386.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_17,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-04-14,2014-04-14,Canberra,1,268.00,10.00,278.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_18,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-04-22,2014-04-22,Hobart,1,362.00,10.00,372.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_19,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-04-23,2014-04-23,Canberra,1,268.00,10.00,278.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_20,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-04-27,2014-04-27,Canberra,1,268.00,0.00,268.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_21,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-04-28,2014-04-29,Sydney,2,432.00,0.00,864.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_22,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-05-05,2014-05-05,Canberra,1,268.00,0.00,268.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_23,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Sittings of Parliament",2014-05-11,2014-05-15,Canberra,5,268.00,0.00,1340.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_24,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-05-19,2014-05-19,Canberra,1,268.00,0.00,268.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_25,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-05-20,2014-05-20,Sydney,1,432.00,0.00,432.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_26,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Sittings of Parliament",2014-05-25,2014-05-28,Canberra,4,268.00,0.00,1072.00,P34_ANDREWS_Kevin.pdf,5
P34_ANDREWS_Kevin_5_27,ANDREWS_Kevin,P34_ANDREWS_Kevin,"Minister - Official Business",2014-05-29,2014-05-29,Wollongong,1,357.00,10.00,367.00,P34_ANDREWS_Kevin.pdf,5
