entry_id,parl_id,source_id,details,location,date,amount,source_pdf,source_pagenum
P34_ABBOTT_Tony_11_37,ABBOTT_Tony,P34_ABBOTT_Tony,"9 Feb 14 - Canberra",Canberra,2014-02-09,78.60,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_38,ABBOTT_Tony,P34_ABBOTT_Tony,"10 Feb 14 - Canberra",Canberra,2014-02-10,69.43,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_39,ABBOTT_Tony,P34_ABBOTT_Tony,"10 Feb 14 - Canberra",Canberra,2014-02-10,69.43,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_4,ABBOTT_Tony,P34_ABBOTT_Tony,"31 Jan 14 - Canberra",Canberra,2014-01-31,72.05,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_40,ABBOTT_Tony,P34_ABBOTT_Tony,"10 Feb 14 - Canberra",Canberra,2014-02-10,40.00,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_5,ABBOTT_Tony,P34_ABBOTT_Tony,"31 Jan 14 - Sydney",Sydney,2014-01-31,117.90,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_6,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Feb 14 - Sydney",Sydney,2014-02-01,81.30,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_7,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Feb 14 - Brisbane",Brisbane,2014-02-01,294.75,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_8,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Feb 14 - Brisbane",Brisbane,2014-02-01,294.75,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_11_9,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Feb 14 - Sydney",Sydney,2014-02-01,103.85,P34_ABBOTT_Tony.pdf,11
P34_ABBOTT_Tony_12_10,ABBOTT_Tony,P34_ABBOTT_Tony,"14 Feb 14 - Melbourne",Melbourne,2014-02-14,93.60,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_11,ABBOTT_Tony,P34_ABBOTT_Tony,"14 Feb 14 - Sydney",Sydney,2014-02-14,141.84,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_12,ABBOTT_Tony,P34_ABBOTT_Tony,"14 Feb 14 - Sydney",Sydney,2014-02-14,123.14,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_13,ABBOTT_Tony,P34_ABBOTT_Tony,"16 Feb 14 - Sydney",Sydney,2014-02-16,91.28,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_14,ABBOTT_Tony,P34_ABBOTT_Tony,"17 Feb 14 - Canberra",Canberra,2014-02-17,91.70,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_15,ABBOTT_Tony,P34_ABBOTT_Tony,"17 Feb 14 - Canberra",Canberra,2014-02-17,129.80,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_16,ABBOTT_Tony,P34_ABBOTT_Tony,"18 Feb 14 - Canberra",Canberra,2014-02-18,235.80,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_17,ABBOTT_Tony,P34_ABBOTT_Tony,"18 Feb 14 - Canberra",Canberra,2014-02-18,40.00,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_18,ABBOTT_Tony,P34_ABBOTT_Tony,"18 Feb 14 - Canberra",Canberra,2014-02-18,52.40,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_19,ABBOTT_Tony,P34_ABBOTT_Tony,"18 Feb 14 - Melbourne",Melbourne,2014-02-18,67.40,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_20,ABBOTT_Tony,P34_ABBOTT_Tony,"18 Feb 14 - Melbourne",Melbourne,2014-02-18,98.95,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_21,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Melbourne",Melbourne,2014-02-20,93.60,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_22,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Melbourne",Melbourne,2014-02-20,93.60,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_23,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Sydney",Sydney,2014-02-20,228.30,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_24,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Sydney",Sydney,2014-02-20,217.46,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_25,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Sydney",Sydney,2014-02-20,106.11,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_26,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Sydney",Sydney,2014-02-20,100.87,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_27,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Sydney",Sydney,2014-02-20,57.64,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_28,ABBOTT_Tony,P34_ABBOTT_Tony,"20 Feb 14 - Sydney",Sydney,2014-02-20,154.95,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_29,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Sydney",Sydney,2014-02-21,131.98,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_3,ABBOTT_Tony,P34_ABBOTT_Tony,"10 Feb 14 - Canberra",Canberra,2014-02-10,196.50,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_30,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Canberra",Canberra,2014-02-21,52.80,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_31,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Canberra",Canberra,2014-02-21,124.45,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_32,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Canberra",Canberra,2014-02-21,124.45,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_33,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Canberra",Canberra,2014-02-21,40.00,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_34,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Canberra",Canberra,2014-02-21,65.50,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_35,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Sydney",Sydney,2014-02-21,128.38,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_36,ABBOTT_Tony,P34_ABBOTT_Tony,"21 Feb 14 - Sydney",Sydney,2014-02-21,47.16,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_37,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Hobart",Hobart,2014-02-22,157.20,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_38,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Hobart",Hobart,2014-02-22,218.15,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_39,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Hobart",Hobart,2014-02-22,91.70,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_4,ABBOTT_Tony,P34_ABBOTT_Tony,"11 Feb 14 - Canberra",Canberra,2014-02-11,117.90,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_40,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Hobart",Hobart,2014-02-22,96.40,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_5,ABBOTT_Tony,P34_ABBOTT_Tony,"11 Feb 14 - Canberra",Canberra,2014-02-11,117.90,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_6,ABBOTT_Tony,P34_ABBOTT_Tony,"12 Feb 14 - Canberra",Canberra,2014-02-12,163.75,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_7,ABBOTT_Tony,P34_ABBOTT_Tony,"12 Feb 14 - Canberra",Canberra,2014-02-12,40.00,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_8,ABBOTT_Tony,P34_ABBOTT_Tony,"13 Feb 14 - Canberra",Canberra,2014-02-13,52.40,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_12_9,ABBOTT_Tony,P34_ABBOTT_Tony,"13 Feb 14 - Melbourne",Melbourne,2014-02-13,272.72,P34_ABBOTT_Tony.pdf,12
P34_ABBOTT_Tony_13_10,ABBOTT_Tony,P34_ABBOTT_Tony,"23 Feb 14 - Sydney",Sydney,2014-02-23,191.45,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_11,ABBOTT_Tony,P34_ABBOTT_Tony,"23 Feb 14 - Canberra",Canberra,2014-02-23,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_12,ABBOTT_Tony,P34_ABBOTT_Tony,"24 Feb 14 - Canberra",Canberra,2014-02-24,52.40,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_13,ABBOTT_Tony,P34_ABBOTT_Tony,"24 Feb 14 - Melbourne",Melbourne,2014-02-24,373.33,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_14,ABBOTT_Tony,P34_ABBOTT_Tony,"24 Feb 14 - Melbourne",Melbourne,2014-02-24,356.36,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_15,ABBOTT_Tony,P34_ABBOTT_Tony,"24 Feb 14 - Canberra",Canberra,2014-02-24,52.40,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_16,ABBOTT_Tony,P34_ABBOTT_Tony,"27 Feb 14 - Canberra",Canberra,2014-02-27,85.15,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_17,ABBOTT_Tony,P34_ABBOTT_Tony,"27 Feb 14 - Darwin",Darwin,2014-02-27,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_18,ABBOTT_Tony,P34_ABBOTT_Tony,"28 Feb 14 - Darwin",Darwin,2014-02-28,801.72,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_19,ABBOTT_Tony,P34_ABBOTT_Tony,"28 Feb 14 - Darwin",Darwin,2014-02-28,537.10,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_20,ABBOTT_Tony,P34_ABBOTT_Tony,"28 Feb 14 - Darwin",Darwin,2014-02-28,125.76,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_21,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Mar 14 - Darwin",Darwin,2014-03-01,305.23,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_22,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Mar 14 - Darwin",Darwin,2014-03-01,398.71,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_23,ABBOTT_Tony,P34_ABBOTT_Tony,"1 Mar 14 - Sydney",Sydney,2014-03-01,81.30,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_24,ABBOTT_Tony,P34_ABBOTT_Tony,"2 Mar 14 - Sydney",Sydney,2014-03-02,150.80,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_25,ABBOTT_Tony,P34_ABBOTT_Tony,"2 Mar 14 - Sydney",Sydney,2014-03-02,81.30,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_26,ABBOTT_Tony,P34_ABBOTT_Tony,"2 Mar 14 - Canberra",Canberra,2014-03-02,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_27,ABBOTT_Tony,P34_ABBOTT_Tony,"2 Mar 14 - Canberra",Canberra,2014-03-02,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_28,ABBOTT_Tony,P34_ABBOTT_Tony,"5 Mar 14 - Canberra",Canberra,2014-03-05,124.45,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_29,ABBOTT_Tony,P34_ABBOTT_Tony,"5 Mar 14 - Canberra",Canberra,2014-03-05,123.14,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_3,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Hobart",Hobart,2014-02-22,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_30,ABBOTT_Tony,P34_ABBOTT_Tony,"6 Mar 14 - Canberra",Canberra,2014-03-06,75.98,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_31,ABBOTT_Tony,P34_ABBOTT_Tony,"6 Mar 14 - Sydney",Sydney,2014-03-06,77.65,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_32,ABBOTT_Tony,P34_ABBOTT_Tony,"7 Mar 14 - Sydney",Sydney,2014-03-07,173.90,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_33,ABBOTT_Tony,P34_ABBOTT_Tony,"7 Mar 14 - Sydney",Sydney,2014-03-07,52.40,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_34,ABBOTT_Tony,P34_ABBOTT_Tony,"7 Mar 14 - Sydney",Sydney,2014-03-07,83.84,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_35,ABBOTT_Tony,P34_ABBOTT_Tony,"8 Mar 14 - Sydney",Sydney,2014-03-08,441.03,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_36,ABBOTT_Tony,P34_ABBOTT_Tony,"9 Mar 14 - Sydney",Sydney,2014-03-09,81.30,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_37,ABBOTT_Tony,P34_ABBOTT_Tony,"9 Mar 14 - Adelaide",Adelaide,2014-03-09,416.58,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_38,ABBOTT_Tony,P34_ABBOTT_Tony,"9 Mar 14 - Adelaide",Adelaide,2014-03-09,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_39,ABBOTT_Tony,P34_ABBOTT_Tony,"9 Mar 14 - Sydney",Sydney,2014-03-09,111.71,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_4,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Hobart",Hobart,2014-02-22,78.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_40,ABBOTT_Tony,P34_ABBOTT_Tony,"9 Mar 14 - Sydney",Sydney,2014-03-09,40.00,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_5,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Melbourne",Melbourne,2014-02-22,82.50,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_6,ABBOTT_Tony,P34_ABBOTT_Tony,"22 Feb 14 - Melbourne",Melbourne,2014-02-22,82.50,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_7,ABBOTT_Tony,P34_ABBOTT_Tony,"23 Feb 14 - Melbourne",Melbourne,2014-02-23,93.60,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_8,ABBOTT_Tony,P34_ABBOTT_Tony,"23 Feb 14 - Melbourne",Melbourne,2014-02-23,80.50,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_13_9,ABBOTT_Tony,P34_ABBOTT_Tony,"23 Feb 14 - Sydney",Sydney,2014-02-23,191.45,P34_ABBOTT_Tony.pdf,13
P34_ABBOTT_Tony_14_10,ABBOTT_Tony,P34_ABBOTT_Tony,"11 Mar 14 - Perth",Perth,2014-03-11,322.37,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_11,ABBOTT_Tony,P34_ABBOTT_Tony,"11 Mar 14 - Perth",Perth,2014-03-11,95.63,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_12,ABBOTT_Tony,P34_ABBOTT_Tony,"11 Mar 14 - Canberra",Canberra,2014-03-11,91.70,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_13,ABBOTT_Tony,P34_ABBOTT_Tony,"12 Mar 14 - Canberra",Canberra,2014-03-12,72.05,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_14,ABBOTT_Tony,P34_ABBOTT_Tony,"12 Mar 14 - Melbourne",Melbourne,2014-03-12,62.16,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_15,ABBOTT_Tony,P34_ABBOTT_Tony,"12 Mar 14 - Melbourne",Melbourne,2014-03-12,98.95,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_16,ABBOTT_Tony,P34_ABBOTT_Tony,"13 Mar 14 - Melbourne",Melbourne,2014-03-13,100.15,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_17,ABBOTT_Tony,P34_ABBOTT_Tony,"13 Mar 14 - Melbourne",Melbourne,2014-03-13,93.60,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_18,ABBOTT_Tony,P34_ABBOTT_Tony,"13 Mar 14 - Melbourne",Melbourne,2014-03-13,110.74,P34_ABBOTT_Tony.pdf,14
P34_ABBOTT_Tony_14_19,ABBOTT_Tony,P34_ABBOTT_Tony,"13 Mar 14 - Melbourne",Melbourne,2014-03-13,128.97,P34_ABBOTT_Tony.pdf,14
