entry_id,parl_id,source_id,details,type,start_date,end_date,amount,source_pdf,source_pagenum
P34_CASH_Michaelia_10_13,CASH_Michaelia,P34_CASH_Michaelia,"Infringement notice fee 5 Apr 14","Infringement notice fee",2014-04-05,0000-00-00,25.00,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_14,CASH_Michaelia,P34_CASH_Michaelia,"Reimb of infringement notice fee 5 Apr 14","Reimb of infringement notice fee",2014-04-05,0000-00-00,-25.00,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_15,CASH_Michaelia,P34_CASH_Michaelia,"Car cleaning 8 Apr 14","Car cleaning",2014-04-08,0000-00-00,16.36,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_16,CASH_Michaelia,P34_CASH_Michaelia,"Cradle 24 Apr 14",Cradle,2014-04-24,0000-00-00,68.64,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_17,CASH_Michaelia,P34_CASH_Michaelia,"Car cleaning 27 Apr 14","Car cleaning",2014-04-27,0000-00-00,16.36,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_18,CASH_Michaelia,P34_CASH_Michaelia,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,883.75,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_19,CASH_Michaelia,P34_CASH_Michaelia,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,883.75,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_3,CASH_Michaelia,P34_CASH_Michaelia,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,883.75,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_4,CASH_Michaelia,P34_CASH_Michaelia,"Fuel 1 Jan to 9 Feb 14",Fuel,2014-01-01,2014-02-09,228.13,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_5,CASH_Michaelia,P34_CASH_Michaelia,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,883.75,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_6,CASH_Michaelia,P34_CASH_Michaelia,"Fuel 27 Feb to 15 Mar 14",Fuel,2014-02-27,2014-03-15,171.21,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_7,CASH_Michaelia,P34_CASH_Michaelia,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,883.75,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_8,CASH_Michaelia,P34_CASH_Michaelia,"Fuel 20 Mar to 12 Apr 14",Fuel,2014-03-20,2014-04-12,432.51,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_10_9,CASH_Michaelia,P34_CASH_Michaelia,"Car cleaning 20 Mar 14","Car cleaning",2014-03-20,0000-00-00,16.36,P34_CASH_Michaelia.pdf,10
P34_CASH_Michaelia_22_3,CASH_Michaelia,P34_CASH_Michaelia,"Fuel 7 Nov to 15 Dec 13",Fuel,2013-11-07,2013-12-15,239.81,P34_CASH_Michaelia.pdf,22
P34_CASH_Michaelia_22_4,CASH_Michaelia,P34_CASH_Michaelia,"Fuel 21 Dec to 23 Dec 13",Fuel,2013-12-21,2013-12-23,92.99,P34_CASH_Michaelia.pdf,22
P34_CASH_Michaelia_22_5,CASH_Michaelia,P34_CASH_Michaelia,"Car cleaning 23 Dec 13","Car cleaning",2013-12-23,0000-00-00,18.18,P34_CASH_Michaelia.pdf,22
P34_CHALMERS_Jim_20_3,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 12 Nov to 12 Dec 13",Fuel,2013-11-12,2013-12-12,206.86,P34_CHALMERS_Jim.pdf,20
P34_CHALMERS_Jim_20_4,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 17 Dec 13 to 3 Jan 14",Fuel,2013-12-17,2014-01-03,182.08,P34_CHALMERS_Jim.pdf,20
P34_CHALMERS_Jim_7_10,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 9 Apr to 15 Apr 14",Fuel,2014-04-09,2014-04-15,69.43,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_11,CHALMERS_Jim,P34_CHALMERS_Jim,"Lease 10 Apr to 9 May 14",Lease,2014-04-10,2014-05-09,1058.26,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_12,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 10 May to 21 May 14",Fuel,2014-05-10,2014-05-21,137.85,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_13,CHALMERS_Jim,P34_CHALMERS_Jim,"Lease 10 May to 9 Jun 14",Lease,2014-05-10,2014-06-09,1058.26,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_3,CHALMERS_Jim,P34_CHALMERS_Jim,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,749.86,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_4,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 10 Jan to 6 Feb 14",Fuel,2014-01-10,2014-02-06,290.27,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_5,CHALMERS_Jim,P34_CHALMERS_Jim,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,749.86,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_6,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 14 Feb to 10 Mar 14",Fuel,2014-02-14,2014-03-10,249.89,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_7,CHALMERS_Jim,P34_CHALMERS_Jim,"Lease 1 Mar to 10 Mar 14",Lease,2014-03-01,2014-03-10,241.89,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_8,CHALMERS_Jim,P34_CHALMERS_Jim,"Lease 10 Mar to 9 Apr 14",Lease,2014-03-10,2014-04-09,1058.26,P34_CHALMERS_Jim.pdf,7
P34_CHALMERS_Jim_7_9,CHALMERS_Jim,P34_CHALMERS_Jim,"Fuel 15 Mar to 22 Mar 14",Fuel,2014-03-15,2014-03-22,66.19,P34_CHALMERS_Jim.pdf,7
P34_CHAMPION_Nick_16_3,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 5 Nov to 30 Nov 13",Fuel,2013-11-05,2013-11-30,221.97,P34_CHAMPION_Nick.pdf,16
P34_CHAMPION_Nick_16_4,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 20 Dec to 27 Dec 13",Fuel,2013-12-20,2013-12-27,169.89,P34_CHAMPION_Nick.pdf,16
P34_CHAMPION_Nick_7_10,CHAMPION_Nick,P34_CHAMPION_Nick,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,1018.34,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_11,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 2 Apr to 24 Apr 14",Fuel,2014-04-02,2014-04-24,178.75,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_12,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 12 Apr 14",Fuel,2014-04-12,0000-00-00,82.91,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_13,CHAMPION_Nick,P34_CHAMPION_Nick,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,1018.26,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_14,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 1 May 14",Fuel,2014-05-01,0000-00-00,90.38,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_15,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 7 May 14",Fuel,2014-05-07,0000-00-00,81.17,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_16,CHAMPION_Nick,P34_CHAMPION_Nick,"Car cleaning 7 May to 16 May 14","Car cleaning",2014-05-07,2014-05-16,32.13,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_17,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 16 May 14",Fuel,2014-05-16,0000-00-00,66.74,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_18,CHAMPION_Nick,P34_CHAMPION_Nick,"Lease 16 May to 15 Jun 14",Lease,2014-05-16,2014-06-15,1120.18,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_19,CHAMPION_Nick,P34_CHAMPION_Nick,"End of lease adj 17 May to 31 May 14","End of lease adj",2014-05-17,2014-05-31,-492.68,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_3,CHAMPION_Nick,P34_CHAMPION_Nick,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,1018.34,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_4,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 20 Jan to 27 Jan 14",Fuel,2014-01-20,2014-01-27,160.99,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_5,CHAMPION_Nick,P34_CHAMPION_Nick,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,1018.34,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_6,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 7 Feb to 19 Feb 14",Fuel,2014-02-07,2014-02-19,153.76,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_7,CHAMPION_Nick,P34_CHAMPION_Nick,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,1018.34,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_8,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 2 Mar 14",Fuel,2014-03-02,0000-00-00,85.59,P34_CHAMPION_Nick.pdf,7
P34_CHAMPION_Nick_7_9,CHAMPION_Nick,P34_CHAMPION_Nick,"Fuel 21 Mar 14",Fuel,2014-03-21,0000-00-00,77.26,P34_CHAMPION_Nick.pdf,7
P34_CHESTER_Darren_24_3,CHESTER_Darren,P34_CHESTER_Darren,"Fuel 16 Nov to 9 Dec 13",Fuel,2013-11-16,2013-12-09,642.53,P34_CHESTER_Darren.pdf,24
P34_CHESTER_Darren_24_4,CHESTER_Darren,P34_CHESTER_Darren,"Fuel 17 Dec 13 to 3 Jan 14",Fuel,2013-12-17,2014-01-03,716.85,P34_CHESTER_Darren.pdf,24
P34_CHESTER_Darren_8_10,CHESTER_Darren,P34_CHESTER_Darren,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,2235.11,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_11,CHESTER_Darren,P34_CHESTER_Darren,"Fuel 5 Apr 14",Fuel,2014-04-05,0000-00-00,158.96,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_12,CHESTER_Darren,P34_CHESTER_Darren,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,2235.11,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_3,CHESTER_Darren,P34_CHESTER_Darren,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,2235.11,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_4,CHESTER_Darren,P34_CHESTER_Darren,"Fuel 5 Jan to 9 Feb 14",Fuel,2014-01-05,2014-02-09,1082.97,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_5,CHESTER_Darren,P34_CHESTER_Darren,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,2235.11,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_6,CHESTER_Darren,P34_CHESTER_Darren,"Fuel 15 Feb to 15 Mar 14",Fuel,2014-02-15,2014-03-15,877.47,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_7,CHESTER_Darren,P34_CHESTER_Darren,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,2235.11,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_8,CHESTER_Darren,P34_CHESTER_Darren,"Fuel 7 Mar to 13 Apr 14",Fuel,2014-03-07,2014-04-13,1156.15,P34_CHESTER_Darren.pdf,8
P34_CHESTER_Darren_8_9,CHESTER_Darren,P34_CHESTER_Darren,"Accident excess 12 Mar 14","Accident excess",2014-03-12,0000-00-00,500.00,P34_CHESTER_Darren.pdf,8
P34_CHRISTENSEN_George_19_3,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Reimb of infringement notice fee 12 Sep 13","Reimb of infringement notice fee",2013-09-12,0000-00-00,-25.00,P34_CHRISTENSEN_George.pdf,19
P34_CHRISTENSEN_George_19_4,CHRISTENSEN_George,P34_CHRISTENSEN_George,"End of lease adj 9 Oct 13","End of lease adj",2013-10-09,0000-00-00,-973.83,P34_CHRISTENSEN_George.pdf,19
P34_CHRISTENSEN_George_19_5,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Fuel 28 Nov to 18 Dec 13",Fuel,2013-11-28,2013-12-18,232.36,P34_CHRISTENSEN_George.pdf,19
P34_CHRISTENSEN_George_19_6,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Lease 9 Dec 13 to 8 Jan 14",Lease,2013-12-09,2014-01-08,984.88,P34_CHRISTENSEN_George.pdf,19
P34_CHRISTENSEN_George_8_10,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Lease 9 Apr to 8 May 14",Lease,2014-04-09,2014-05-08,984.88,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_11,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Lease 9 May to 8 Jun 14",Lease,2014-05-09,2014-06-08,984.88,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_12,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Fuel 24 May 14",Fuel,2014-05-24,0000-00-00,106.81,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_3,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Lease 9 Jan to 8 Feb 14",Lease,2014-01-09,2014-02-08,984.88,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_4,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Fuel 25 Jan to 29 Jan 14",Fuel,2014-01-25,2014-01-29,139.02,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_5,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Fuel 30 Jan to 22 Feb 14",Fuel,2014-01-30,2014-02-22,303.70,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_6,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Lease 9 Feb to 8 Mar 14",Lease,2014-02-09,2014-03-08,984.88,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_7,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Fuel 4 Mar to 13 Mar 14",Fuel,2014-03-04,2014-03-13,236.74,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_8,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Lease 9 Mar to 8 Apr 14",Lease,2014-03-09,2014-04-08,984.88,P34_CHRISTENSEN_George.pdf,8
P34_CHRISTENSEN_George_8_9,CHRISTENSEN_George,P34_CHRISTENSEN_George,"Fuel 30 Mar to 24 Apr 14",Fuel,2014-03-30,2014-04-24,486.45,P34_CHRISTENSEN_George.pdf,8
P34_CIOBO_Steven_10_3,CIOBO_Steven,P34_CIOBO_Steven,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,498.50,P34_CIOBO_Steven.pdf,10
P34_CIOBO_Steven_10_4,CIOBO_Steven,P34_CIOBO_Steven,"Fuel 10 Jan 14",Fuel,2014-01-10,0000-00-00,85.72,P34_CIOBO_Steven.pdf,10
P34_CIOBO_Steven_10_5,CIOBO_Steven,P34_CIOBO_Steven,"Fuel 23 Jan 14",Fuel,2014-01-23,0000-00-00,45.45,P34_CIOBO_Steven.pdf,10
P34_CIOBO_Steven_26_10,CIOBO_Steven,P34_CIOBO_Steven,"Fuel 23 Dec 13 to 4 Jan 14",Fuel,2013-12-23,2014-01-04,196.26,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_3,CIOBO_Steven,P34_CIOBO_Steven,"Fuel 19 Sep 13",Fuel,2013-09-19,0000-00-00,90.92,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_4,CIOBO_Steven,P34_CIOBO_Steven,"Infringement notice fee 9 Oct 13","Infringement notice fee",2013-10-09,0000-00-00,25.00,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_5,CIOBO_Steven,P34_CIOBO_Steven,"Infringement notice fee 9 Oct 13","Infringement notice fee",2013-10-09,0000-00-00,25.00,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_6,CIOBO_Steven,P34_CIOBO_Steven,"Reimb of infringement notice fee 9 Oct 13","Reimb of infringement notice fee",2013-10-09,0000-00-00,-25.00,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_7,CIOBO_Steven,P34_CIOBO_Steven,"Reimb of infringement notice fee 9 Oct 13","Reimb of infringement notice fee",2013-10-09,0000-00-00,-25.00,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_8,CIOBO_Steven,P34_CIOBO_Steven,"Fuel 16 Nov to 15 Dec 13",Fuel,2013-11-16,2013-12-15,365.27,P34_CIOBO_Steven.pdf,26
P34_CIOBO_Steven_26_9,CIOBO_Steven,P34_CIOBO_Steven,"Accident excess 10 Dec 13","Accident excess",2013-12-10,0000-00-00,500.00,P34_CIOBO_Steven.pdf,26
P34_CLARE_Jason_10_10,CLARE_Jason,P34_CLARE_Jason,"Lease 30 Apr to 30 May 14",Lease,2014-04-30,2014-05-30,945.23,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_11,CLARE_Jason,P34_CLARE_Jason,"Fuel 2 May to 18 May 14",Fuel,2014-05-02,2014-05-18,171.49,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_12,CLARE_Jason,P34_CLARE_Jason,"Lease 31 May to 29 Jun 14",Lease,2014-05-31,2014-06-29,945.23,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_3,CLARE_Jason,P34_CLARE_Jason,"Fuel 20 Jan 14",Fuel,2014-01-20,0000-00-00,86.82,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_4,CLARE_Jason,P34_CLARE_Jason,"Lease 31 Jan to 27 Feb 14",Lease,2014-01-31,2014-02-27,945.23,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_5,CLARE_Jason,P34_CLARE_Jason,"Fuel 7 Feb to 21 Feb 14",Fuel,2014-02-07,2014-02-21,175.04,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_6,CLARE_Jason,P34_CLARE_Jason,"Lease 28 Feb to 30 Mar 14",Lease,2014-02-28,2014-03-30,945.23,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_7,CLARE_Jason,P34_CLARE_Jason,"Fuel 9 Mar to 11 Mar 14",Fuel,2014-03-09,2014-03-11,161.67,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_8,CLARE_Jason,P34_CLARE_Jason,"Lease 31 Mar to 29 Apr 14",Lease,2014-03-31,2014-04-29,945.23,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_10_9,CLARE_Jason,P34_CLARE_Jason,"Fuel 7 Apr 14",Fuel,2014-04-07,0000-00-00,85.44,P34_CLARE_Jason.pdf,10
P34_CLARE_Jason_24_3,CLARE_Jason,P34_CLARE_Jason,"Lease 31 Dec 13 to 30 Jan 14",Lease,2013-12-31,2014-01-30,945.23,P34_CLARE_Jason.pdf,24
P34_COBB_John_20_3,COBB_John,P34_COBB_John,"Fuel 2 Nov to 15 Dec 13",Fuel,2013-11-02,2013-12-15,705.59,P34_COBB_John.pdf,20
P34_COBB_John_20_4,COBB_John,P34_COBB_John,"Fuel 4 Dec to 30 Dec 13",Fuel,2013-12-04,2013-12-30,491.60,P34_COBB_John.pdf,20
P34_COBB_John_7_10,COBB_John,P34_COBB_John,"Remove and refit cradle 27 Mar 14","Remove and refit cradle",2014-03-27,0000-00-00,240.00,P34_COBB_John.pdf,7
P34_COBB_John_7_11,COBB_John,P34_COBB_John,"Cradle 27 Mar 14",Cradle,2014-03-27,0000-00-00,463.64,P34_COBB_John.pdf,7
P34_COBB_John_7_12,COBB_John,P34_COBB_John,"Fuel 31 Mar to 29 Apr 14",Fuel,2014-03-31,2014-04-29,577.49,P34_COBB_John.pdf,7
P34_COBB_John_7_13,COBB_John,P34_COBB_John,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,1448.16,P34_COBB_John.pdf,7
P34_COBB_John_7_14,COBB_John,P34_COBB_John,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,1448.16,P34_COBB_John.pdf,7
P34_COBB_John_7_15,COBB_John,P34_COBB_John,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,2425.85,P34_COBB_John.pdf,7
P34_COBB_John_7_16,COBB_John,P34_COBB_John,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,3874.01,P34_COBB_John.pdf,7
P34_COBB_John_7_17,COBB_John,P34_COBB_John,"lead 26 Jun 14",lead,2014-06-26,0000-00-00,50.00,P34_COBB_John.pdf,7
P34_COBB_John_7_3,COBB_John,P34_COBB_John,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,1448.16,P34_COBB_John.pdf,7
P34_COBB_John_7_4,COBB_John,P34_COBB_John,"Fuel 5 Jan to 29 Jan 14",Fuel,2014-01-05,2014-01-29,628.12,P34_COBB_John.pdf,7
P34_COBB_John_7_5,COBB_John,P34_COBB_John,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,1448.16,P34_COBB_John.pdf,7
P34_COBB_John_7_6,COBB_John,P34_COBB_John,"Fuel 3 Feb to 14 Mar 14",Fuel,2014-02-03,2014-03-14,722.80,P34_COBB_John.pdf,7
P34_COBB_John_7_7,COBB_John,P34_COBB_John,"Fuel 28 Feb to 28 Mar 14",Fuel,2014-02-28,2014-03-28,403.64,P34_COBB_John.pdf,7
P34_COBB_John_7_8,COBB_John,P34_COBB_John,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,1448.16,P34_COBB_John.pdf,7
P34_COBB_John_7_9,COBB_John,P34_COBB_John,"Additional maintenance 10 Mar 14","Additional maintenance",2014-03-10,0000-00-00,531.82,P34_COBB_John.pdf,7
P34_COLBECK_Richard_10_10,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 1 Mar to 17 Mar 14",Fuel,2014-03-01,2014-03-17,469.92,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_11,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 15 Mar to 26 Mar 14",Fuel,2014-03-15,2014-03-26,195.95,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_12,COLBECK_Richard,P34_COLBECK_Richard,"Lease 23 Mar to 22 Apr 14",Lease,2014-03-23,2014-04-22,1723.06,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_13,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 3 Apr to 29 Apr 14",Fuel,2014-04-03,2014-04-29,188.15,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_14,COLBECK_Richard,P34_COLBECK_Richard,"Lease 23 Apr to 22 May 14",Lease,2014-04-23,2014-05-22,1723.06,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_15,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 1 May to 24 May 14",Fuel,2014-05-01,2014-05-24,182.32,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_16,COLBECK_Richard,P34_COLBECK_Richard,"Lease 23 May to 22 Jun 14",Lease,2014-05-23,2014-06-22,1723.06,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_3,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 3 Jan to 22 Jan 14",Fuel,2014-01-03,2014-01-22,267.40,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_4,COLBECK_Richard,P34_COLBECK_Richard,"Lease 23 Jan to 22 Feb 14",Lease,2014-01-23,2014-02-22,1723.06,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_5,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 28 Jan 14",Fuel,2014-01-28,0000-00-00,96.12,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_6,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 1 Feb to 23 Feb 14",Fuel,2014-02-01,2014-02-23,170.95,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_7,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 7 Feb to 8 Feb 14",Fuel,2014-02-07,2014-02-08,144.52,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_8,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 17 Feb to 20 Feb 14",Fuel,2014-02-17,2014-02-20,161.04,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_10_9,COLBECK_Richard,P34_COLBECK_Richard,"Lease 23 Feb to 22 Mar 14",Lease,2014-02-23,2014-03-22,1723.06,P34_COLBECK_Richard.pdf,10
P34_COLBECK_Richard_24_3,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 21 Oct 13",Fuel,2013-10-21,0000-00-00,98.14,P34_COLBECK_Richard.pdf,24
P34_COLBECK_Richard_24_4,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 6 Nov 13",Fuel,2013-11-06,0000-00-00,98.00,P34_COLBECK_Richard.pdf,24
P34_COLBECK_Richard_24_5,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 25 Nov 13",Fuel,2013-11-25,0000-00-00,86.29,P34_COLBECK_Richard.pdf,24
P34_COLBECK_Richard_24_6,COLBECK_Richard,P34_COLBECK_Richard,"End of lease adj 4 Dec to 31 Dec 13","End of lease adj",2013-12-04,2013-12-31,-931.54,P34_COLBECK_Richard.pdf,24
P34_COLBECK_Richard_24_7,COLBECK_Richard,P34_COLBECK_Richard,"Fuel 7 Dec to 27 Dec 13",Fuel,2013-12-07,2013-12-27,180.82,P34_COLBECK_Richard.pdf,24
P34_COLBECK_Richard_24_8,COLBECK_Richard,P34_COLBECK_Richard,"Lease 23 Dec 13 to 22 Jan 14",Lease,2013-12-23,2014-01-22,1723.06,P34_COLBECK_Richard.pdf,24
P34_COLLINS_Jacinta_21_3,COLLINS_Jacinta,P34_COLLINS_Jacinta,"Fuel 11 Nov to 22 Nov 13",Fuel,2013-11-11,2013-11-22,163.23,P34_COLLINS_Jacinta.pdf,21
P34_COLLINS_Jacinta_21_4,COLLINS_Jacinta,P34_COLLINS_Jacinta,"Fuel 7 Dec to 31 Dec 13",Fuel,2013-12-07,2013-12-31,256.70,P34_COLLINS_Jacinta.pdf,21
P34_COLLINS_Jacinta_21_5,COLLINS_Jacinta,P34_COLLINS_Jacinta,"Fuel 12 Dec 13",Fuel,2013-12-12,0000-00-00,86.92,P34_COLLINS_Jacinta.pdf,21
P34_COLLINS_Jacinta_21_6,COLLINS_Jacinta,P34_COLLINS_Jacinta,"Fuel 12 Dec 13",Fuel,2013-12-12,0000-00-00,54.87,P34_COLLINS_Jacinta.pdf,21
