entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P36_ABETZ_Eric_6_30,ABETZ_Eric,P36_ABETZ_Eric,"6 Mar 15 - Melbourne to Hobart",2015-03-06,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_6_29,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_31,ABETZ_Eric,P36_ABETZ_Eric,"15 Mar 15 - Launceston to Melbourne",2015-03-15,Launceston,Melbourne,921.25,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_32,ABETZ_Eric,P36_ABETZ_Eric,"15 Mar 15 - Melbourne to Canberra",2015-03-15,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_6_31,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_33,ABETZ_Eric,P36_ABETZ_Eric,"20 Mar 15 - Canberra to Melbourne",2015-03-20,Canberra,Melbourne,705.50,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_34,ABETZ_Eric,P36_ABETZ_Eric,"20 Mar 15 - Melbourne to Hobart",2015-03-20,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_6_33,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_35,ABETZ_Eric,P36_ABETZ_Eric,"22 Mar 15 - Hobart to Sydney",2015-03-22,Hobart,Sydney,298.67,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_36,ABETZ_Eric,P36_ABETZ_Eric,"22 Mar 15 - Sydney to Canberra",2015-03-22,Sydney,Canberra,158.34,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_37,ABETZ_Eric,P36_ABETZ_Eric,"27 Mar 15 - Canberra to Melbourne",2015-03-27,Canberra,Melbourne,705.50,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_38,ABETZ_Eric,P36_ABETZ_Eric,"27 Mar 15 - Melbourne to Hobart",2015-03-27,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_6_37,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_39,ABETZ_Eric,P36_ABETZ_Eric,"31 Mar 15 - Melbourne to Hobart",2015-03-31,Melbourne,Hobart,237.27,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_4,ABETZ_Eric,P36_ABETZ_Eric,"20 Jan 15 - Melbourne to Canberra",2015-01-20,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_6_3,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_40,ABETZ_Eric,P36_ABETZ_Eric,"31 Mar 15 - Hobart to Melbourne",2015-03-31,Hobart,Melbourne,602.78,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_5,ABETZ_Eric,P36_ABETZ_Eric,"21 Jan 15 - Canberra to Melbourne",2015-01-21,Canberra,Melbourne,705.50,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_6,ABETZ_Eric,P36_ABETZ_Eric,"21 Jan 15 - Melbourne to Hobart",2015-01-21,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_6_5,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_7,ABETZ_Eric,P36_ABETZ_Eric,"27 Jan 15 - Hobart to Melbourne",2015-01-27,Hobart,Melbourne,705.50,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_8,ABETZ_Eric,P36_ABETZ_Eric,"27 Jan 15 - Melbourne to Canberra",2015-01-27,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_6_7,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_6_9,ABETZ_Eric,P36_ABETZ_Eric,"27 Jan 15 - Canberra to Melbourne",2015-01-27,Canberra,Melbourne,765.31,,,,,P36_ABETZ_Eric.pdf,6
P36_ABETZ_Eric_7_10,ABETZ_Eric,P36_ABETZ_Eric,"8 Apr 15 - Canberra to Sydney",2015-04-08,Canberra,Sydney,494.35,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_11,ABETZ_Eric,P36_ABETZ_Eric,"9 Apr 15 - Sydney to Canberra",2015-04-09,Sydney,Canberra,158.34,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_12,ABETZ_Eric,P36_ABETZ_Eric,"10 Apr 15 - Canberra to Melbourne",2015-04-10,Canberra,Melbourne,705.50,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_13,ABETZ_Eric,P36_ABETZ_Eric,"10 Apr 15 - Melbourne to Hobart",2015-04-10,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_7_12,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_14,ABETZ_Eric,P36_ABETZ_Eric,"13 Apr 15 - Hobart to Melbourne",2015-04-13,Hobart,Melbourne,765.12,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_15,ABETZ_Eric,P36_ABETZ_Eric,"13 Apr 15 - Melbourne to Canberra",2015-04-13,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_7_14,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_16,ABETZ_Eric,P36_ABETZ_Eric,"15 Apr 15 - Canberra to Sydney",2015-04-15,Canberra,Sydney,494.35,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_17,ABETZ_Eric,P36_ABETZ_Eric,"16 Apr 15 - Sydney to Hobart",2015-04-16,Sydney,Hobart,290.00,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_18,ABETZ_Eric,P36_ABETZ_Eric,"18 Apr 15 - Hobart to Melbourne",2015-04-18,Hobart,Melbourne,602.78,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_19,ABETZ_Eric,P36_ABETZ_Eric,"19 Apr 15 - Melbourne to Hobart",2015-04-19,Melbourne,Hobart,531.09,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_20,ABETZ_Eric,P36_ABETZ_Eric,"20 Apr 15 - Hobart to Melbourne",2015-04-20,Hobart,Melbourne,765.12,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_21,ABETZ_Eric,P36_ABETZ_Eric,"20 Apr 15 - Melbourne to Canberra",2015-04-20,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_7_20,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_22,ABETZ_Eric,P36_ABETZ_Eric,"21 Apr 15 - Canberra to Perth",2015-04-21,Canberra,Perth,1562.43,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_23,ABETZ_Eric,P36_ABETZ_Eric,"22 Apr 15 - Perth to Geraldton",2015-04-22,Perth,Geraldton,276.42,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_24,ABETZ_Eric,P36_ABETZ_Eric,"22 Apr 15 - Geraldton to Perth",2015-04-22,Geraldton,Perth,276.42,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_25,ABETZ_Eric,P36_ABETZ_Eric,"23 Apr 15 - Perth to Melbourne",2015-04-23,Perth,Melbourne,1728.27,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_26,ABETZ_Eric,P36_ABETZ_Eric,"24 Apr 15 - Melbourne to Hobart",2015-04-24,Melbourne,Hobart,602.78,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_27,ABETZ_Eric,P36_ABETZ_Eric,"28 Apr 15 - Hobart to Melbourne",2015-04-28,Hobart,Melbourne,765.12,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_28,ABETZ_Eric,P36_ABETZ_Eric,"28 Apr 15 - Melbourne to Canberra",2015-04-28,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_7_27,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_29,ABETZ_Eric,P36_ABETZ_Eric,"30 Apr 15 - Canberra to Sydney",2015-04-30,Canberra,Sydney,835.45,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_3,ABETZ_Eric,P36_ABETZ_Eric,"1 Apr 15 - Hobart to Melbourne",2015-04-01,Hobart,Melbourne,765.12,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_30,ABETZ_Eric,P36_ABETZ_Eric,"30 Apr 15 - Sydney to Hobart",2015-04-30,Sydney,Hobart,0.00,,,,P36_ABETZ_Eric_7_29,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_31,ABETZ_Eric,P36_ABETZ_Eric,"6 May 15 - Hobart to Melbourne",2015-05-06,Hobart,Melbourne,602.78,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_32,ABETZ_Eric,P36_ABETZ_Eric,"6 May 15 - Melbourne to Launceston",2015-05-06,Melbourne,Launceston,271.82,2,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_33,ABETZ_Eric,P36_ABETZ_Eric,"10 May 15 - Hobart to Melbourne",2015-05-10,Hobart,Melbourne,765.12,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_34,ABETZ_Eric,P36_ABETZ_Eric,"10 May 15 - Melbourne to Canberra",2015-05-10,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_7_33,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_35,ABETZ_Eric,P36_ABETZ_Eric,"9 Jun 15 - Canberra to Melbourne",2015-06-09,Canberra,Melbourne,765.12,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_36,ABETZ_Eric,P36_ABETZ_Eric,"9 Jun 15 - Melbourne to Hobart",2015-06-09,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_7_35,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_4,ABETZ_Eric,P36_ABETZ_Eric,"1 Apr 15 - Melbourne to Canberra",2015-04-01,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_7_3,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_5,ABETZ_Eric,P36_ABETZ_Eric,"1 Apr 15 - Canberra to Brisbane",2015-04-01,Canberra,Brisbane,618.73,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_6,ABETZ_Eric,P36_ABETZ_Eric,"2 Apr 15 - Brisbane to Melbourne",2015-04-02,Brisbane,Melbourne,976.48,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_7,ABETZ_Eric,P36_ABETZ_Eric,"2 Apr 15 - Melbourne to Hobart",2015-04-02,Melbourne,Hobart,0.00,,,,P36_ABETZ_Eric_7_6,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_8,ABETZ_Eric,P36_ABETZ_Eric,"8 Apr 15 - Hobart to Melbourne",2015-04-08,Hobart,Melbourne,705.50,,,,,P36_ABETZ_Eric.pdf,7
P36_ABETZ_Eric_7_9,ABETZ_Eric,P36_ABETZ_Eric,"8 Apr 15 - Melbourne to Canberra",2015-04-08,Melbourne,Canberra,0.00,,,,P36_ABETZ_Eric_7_8,P36_ABETZ_Eric.pdf,7
P36_ALBANESE_Anthony_22_3,ALBANESE_Anthony,P36_ALBANESE_Anthony,"18 Dec 14 - Sydney to Canberra",2014-12-18,Sydney,Canberra,483.43,,,,,P36_ALBANESE_Anthony.pdf,22
P36_ALBANESE_Anthony_22_4,ALBANESE_Anthony,P36_ALBANESE_Anthony,"18 Dec 14 - Canberra to Sydney",2014-12-18,Canberra,Sydney,483.43,,,,,P36_ALBANESE_Anthony.pdf,22
P36_ALBANESE_Anthony_22_5,ALBANESE_Anthony,P36_ALBANESE_Anthony,"22 Dec 14 - Sydney to Melbourne",2014-12-22,Sydney,Melbourne,650.40,,,,,P36_ALBANESE_Anthony.pdf,22
P36_ALBANESE_Anthony_22_6,ALBANESE_Anthony,P36_ALBANESE_Anthony,"23 Dec 14 - Melbourne to Sydney",2014-12-23,Melbourne,Sydney,650.40,,,,,P36_ALBANESE_Anthony.pdf,22
P36_ALBANESE_Anthony_22_7,ALBANESE_Anthony,P36_ALBANESE_Anthony,"27 Dec 14 - Sydney to Melbourne",2014-12-27,Sydney,Melbourne,650.40,,,,,P36_ALBANESE_Anthony.pdf,22
P36_ALBANESE_Anthony_22_8,ALBANESE_Anthony,P36_ALBANESE_Anthony,"28 Dec 14 - Melbourne to Sydney",2014-12-28,Melbourne,Sydney,650.40,,,,,P36_ALBANESE_Anthony.pdf,22
P36_ALBANESE_Anthony_6_10,ALBANESE_Anthony,P36_ALBANESE_Anthony,"20 Jan 15 - Sydney to Melbourne",2015-01-20,Sydney,Melbourne,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_11,ALBANESE_Anthony,P36_ALBANESE_Anthony,"20 Jan 15 - Melbourne to Sydney",2015-01-20,Melbourne,Sydney,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_12,ALBANESE_Anthony,P36_ALBANESE_Anthony,"23 Jan 15 - Sydney to Cairns",2015-01-23,Sydney,Cairns,862.08,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_13,ALBANESE_Anthony,P36_ALBANESE_Anthony,"23 Jan 15 - Cairns to Sydney",2015-01-23,Cairns,Sydney,732.48,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_14,ALBANESE_Anthony,P36_ALBANESE_Anthony,"26 Jan 15 - Sydney to Canberra",2015-01-26,Sydney,Canberra,483.43,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_15,ALBANESE_Anthony,P36_ALBANESE_Anthony,"27 Jan 15 - Canberra to Sydney",2015-01-27,Canberra,Sydney,292.63,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_16,ALBANESE_Anthony,P36_ALBANESE_Anthony,"29 Jan 15 - Sydney to Coolangatta",2015-01-29,Sydney,Coolangatta,449.92,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_17,ALBANESE_Anthony,P36_ALBANESE_Anthony,"30 Jan 15 - Brisbane to Sydney",2015-01-30,Brisbane,Sydney,685.08,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_18,ALBANESE_Anthony,P36_ALBANESE_Anthony,"31 Jan 15 - Sydney to Melbourne",2015-01-31,Sydney,Melbourne,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_19,ALBANESE_Anthony,P36_ALBANESE_Anthony,"1 Feb 15 - Melbourne to Sydney",2015-02-01,Melbourne,Sydney,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_20,ALBANESE_Anthony,P36_ALBANESE_Anthony,"6 Feb 15 - Sydney to Canberra",2015-02-06,Sydney,Canberra,483.43,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_21,ALBANESE_Anthony,P36_ALBANESE_Anthony,"12 Feb 15 - Canberra to Sydney",2015-02-12,Canberra,Sydney,421.36,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_22,ALBANESE_Anthony,P36_ALBANESE_Anthony,"22 Feb 15 - Sydney to Canberra",2015-02-22,Sydney,Canberra,483.43,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_23,ALBANESE_Anthony,P36_ALBANESE_Anthony,"26 Feb 15 - Canberra to Sydney",2015-02-26,Canberra,Sydney,483.43,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_24,ALBANESE_Anthony,P36_ALBANESE_Anthony,"27 Feb 15 - Sydney to Melbourne",2015-02-27,Sydney,Melbourne,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_25,ALBANESE_Anthony,P36_ALBANESE_Anthony,"28 Feb 15 - Melbourne to Sydney",2015-02-28,Melbourne,Sydney,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_26,ALBANESE_Anthony,P36_ALBANESE_Anthony,"1 Mar 15 - Sydney to Canberra",2015-03-01,Sydney,Canberra,483.43,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_27,ALBANESE_Anthony,P36_ALBANESE_Anthony,"6 Mar 15 - Canberra to Sydney",2015-03-06,Canberra,Sydney,292.63,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_28,ALBANESE_Anthony,P36_ALBANESE_Anthony,"8 Mar 15 - Sydney to Ballina Airport",2015-03-08,Sydney,"Ballina Airport",237.12,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_29,ALBANESE_Anthony,P36_ALBANESE_Anthony,"9 Mar 15 - Coolangatta to Sydney",2015-03-09,Coolangatta,Sydney,449.92,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_3,ALBANESE_Anthony,P36_ALBANESE_Anthony,"2 Jan 15 - Sydney to Coffs Harbour",2015-01-02,Sydney,"Coffs Harbour",346.09,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_30,ALBANESE_Anthony,P36_ALBANESE_Anthony,"12 Mar 15 - Sydney to Melbourne",2015-03-12,Sydney,Melbourne,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_31,ALBANESE_Anthony,P36_ALBANESE_Anthony,"12 Mar 15 - Melbourne to Sydney",2015-03-12,Melbourne,Sydney,650.40,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_32,ALBANESE_Anthony,P36_ALBANESE_Anthony,"15 Mar 15 - Sydney to Albury",2015-03-15,Sydney,Albury,366.48,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_33,ALBANESE_Anthony,P36_ALBANESE_Anthony,"16 Mar 15 - Albury to Sydney",2015-03-16,Albury,Sydney,653.58,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_34,ALBANESE_Anthony,P36_ALBANESE_Anthony,"16 Mar 15 - Sydney to Canberra",2015-03-16,Sydney,Canberra,0.00,,,,P36_ALBANESE_Anthony_6_33,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_35,ALBANESE_Anthony,P36_ALBANESE_Anthony,"19 Mar 15 - Canberra to Sydney",2015-03-19,Canberra,Sydney,421.36,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_36,ALBANESE_Anthony,P36_ALBANESE_Anthony,"20 Mar 15 - Sydney to Hobart",2015-03-20,Sydney,Hobart,549.99,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_37,ALBANESE_Anthony,P36_ALBANESE_Anthony,"20 Mar 15 - Hobart to Sydney",2015-03-20,Hobart,Sydney,549.99,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_38,ALBANESE_Anthony,P36_ALBANESE_Anthony,"22 Mar 15 - Sydney to Canberra",2015-03-22,Sydney,Canberra,483.43,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_39,ALBANESE_Anthony,P36_ALBANESE_Anthony,"26 Mar 15 - Canberra to Sydney",2015-03-26,Canberra,Sydney,431.54,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_4,ALBANESE_Anthony,P36_ALBANESE_Anthony,"2 Jan 15 - Coffs Harbour to Sydney",2015-01-02,"Coffs Harbour",Sydney,346.09,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_40,ALBANESE_Anthony,P36_ALBANESE_Anthony,"4 May 15 - Sydney to Lord Howe Island",2015-05-04,Sydney,"Lord Howe Island",486.78,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_5,ALBANESE_Anthony,P36_ALBANESE_Anthony,"14 Jan 15 - Sydney to Brisbane",2015-01-14,Sydney,Brisbane,685.08,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_6,ALBANESE_Anthony,P36_ALBANESE_Anthony,"15 Jan 15 - Brisbane to Sydney",2015-01-15,Brisbane,Sydney,685.08,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_7,ALBANESE_Anthony,P36_ALBANESE_Anthony,"18 Jan 15 - Sydney to Mackay",2015-01-18,Sydney,Mackay,578.27,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_8,ALBANESE_Anthony,P36_ALBANESE_Anthony,"18 Jan 15 - Mackay to Brisbane",2015-01-18,Mackay,Brisbane,527.47,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_6_9,ALBANESE_Anthony,P36_ALBANESE_Anthony,"19 Jan 15 - Brisbane to Sydney",2015-01-19,Brisbane,Sydney,685.08,,,,,P36_ALBANESE_Anthony.pdf,6
P36_ALBANESE_Anthony_7_10,ALBANESE_Anthony,P36_ALBANESE_Anthony,"24 May 15 - Sydney to Canberra",2015-05-24,Sydney,Canberra,298.53,,,,,P36_ALBANESE_Anthony.pdf,7
P36_ALBANESE_Anthony_7_11,ALBANESE_Anthony,P36_ALBANESE_Anthony,"28 May 15 - Canberra to Sydney",2015-05-28,Canberra,Sydney,431.54,,,,,P36_ALBANESE_Anthony.pdf,7
P36_ALBANESE_Anthony_7_12,ALBANESE_Anthony,P36_ALBANESE_Anthony,"31 May 15 - Sydney to Canberra",2015-05-31,Sydney,Canberra,494.35,,,,,P36_ALBANESE_Anthony.pdf,7
P36_ALBANESE_Anthony_7_13,ALBANESE_Anthony,P36_ALBANESE_Anthony,"1 Jun 15 - Canberra to Sydney",2015-06-01,Canberra,Sydney,494.35,,,,,P36_ALBANESE_Anthony.pdf,7
P36_ALBANESE_Anthony_7_14,ALBANESE_Anthony,P36_ALBANESE_Anthony,"2 Jun 15 - Sydney to Canberra",2015-06-02,Sydney,Canberra,494.35,,,,,P36_ALBANESE_Anthony.pdf,7
P36_ALBANESE_Anthony_7_15,ALBANESE_Anthony,P36_ALBANESE_Anthony,"4 Jun 15 - Canberra to Sydney",2015-06-04,Canberra,Sydney,463.36,,,,,P36_ALBANESE_Anthony.pdf,7
