entry_id,parl_id,source_id,details,start_date,end_date,location,num_nights,rate,spouse,amount,source_pdf,source_pagenum
P36_ABBOTT_Tony_5_30,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-06,2015-05-06,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_31,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-07,2015-05-07,Rockhampton,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_32,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-08,2015-05-08,Darwin,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_33,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-15,2015-05-15,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_34,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-16,2015-05-16,Perth,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_35,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-17,2015-05-17,Townsville,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_36,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-19,2015-05-19,Brisbane,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_37,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-20,2015-05-20,Adelaide,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_38,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-21,2015-05-21,Launceston,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_39,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-23,2015-05-23,Brisbane,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_4,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-01-09,2015-01-09,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_40,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-05-29,2015-05-29,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_5,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-01-21,2015-01-21,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_6,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-01-27,2015-01-27,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_7,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-01-29,2015-01-29,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_8,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-01-30,2015-01-30,Geelong,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_5_9,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-02-04,2015-02-05,Melbourne,2,560.00,0.00,1120.00,P36_ABBOTT_Tony.pdf,5
P36_ABBOTT_Tony_6_4,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-06-08,2015-06-08,Melbourne,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,6
P36_ABBOTT_Tony_6_5,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-06-11,2015-06-12,Melbourne,2,560.00,0.00,1120.00,P36_ABBOTT_Tony.pdf,6
P36_ABBOTT_Tony_6_6,ABBOTT_Tony,P36_ABBOTT_Tony,"Prime Minister",2015-06-18,2015-06-18,Cairns,1,560.00,0.00,560.00,P36_ABBOTT_Tony.pdf,6
P36_ABETZ_Eric_5_10,ABETZ_Eric,P36_ABETZ_Eric,"Senate Estimates",2015-02-22,2015-02-26,Canberra,5,271.00,0.00,1355.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_11,ABETZ_Eric,P36_ABETZ_Eric,"Sittings of Parliament",2015-03-01,2015-03-05,Canberra,5,271.00,0.00,1355.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_12,ABETZ_Eric,P36_ABETZ_Eric,"Sittings of Parliament",2015-03-15,2015-03-19,Canberra,5,271.00,30.00,1385.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_13,ABETZ_Eric,P36_ABETZ_Eric,"Sittings of Parliament",2015-03-22,2015-03-26,Canberra,5,271.00,0.00,1355.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_14,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-01,2015-04-01,Brisbane,1,427.00,0.00,427.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_15,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-08,2015-04-08,Sydney,1,435.00,0.00,435.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_16,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-09,2015-04-09,Canberra,1,271.00,0.00,271.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_17,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-13,2015-04-14,Canberra,2,271.00,0.00,542.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_18,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-15,2015-04-15,Sydney,1,435.00,0.00,435.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_19,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-18,2015-04-18,Melbourne,1,435.00,0.00,435.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_20,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-20,2015-04-20,Canberra,1,271.00,0.00,271.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_21,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-04-21,2015-04-22,Perth,2,469.00,0.00,938.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_22,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-05-04,2015-05-05,Canberra,2,271.00,0.00,542.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_23,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-05-06,2015-05-06,Scottsdale,1,360.00,0.00,360.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_24,ABETZ_Eric,P36_ABETZ_Eric,"Sittings of Parliament",2015-05-10,2015-05-12,Canberra,3,271.00,20.00,833.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_4,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-01-20,2015-01-20,Canberra,1,271.00,0.00,271.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_5,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-02-02,2015-02-03,Canberra,2,271.00,0.00,542.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_6,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-02-04,2015-02-05,Sydney,2,435.00,0.00,870.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_7,ABETZ_Eric,P36_ABETZ_Eric,"Sittings of Parliament",2015-02-08,2015-02-12,Canberra,5,271.00,0.00,1355.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_8,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-02-17,2015-02-17,Melbourne,1,435.00,0.00,435.00,P36_ABETZ_Eric.pdf,5
P36_ABETZ_Eric_5_9,ABETZ_Eric,P36_ABETZ_Eric,"Minister - Official Business",2015-02-19,2015-02-19,Longford,1,360.00,0.00,360.00,P36_ABETZ_Eric.pdf,5
P36_ALBANESE_Anthony_21_4,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-12-22,2014-12-22,Melbourne,1,377.00,0.00,377.00,P36_ALBANESE_Anthony.pdf,21
P36_ALBANESE_Anthony_21_5,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-12-27,2014-12-27,Melbourne,1,377.00,0.00,377.00,P36_ALBANESE_Anthony.pdf,21
P36_ALBANESE_Anthony_5_10,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-02-07,2015-02-07,"Batemans Bay",1,256.00,0.00,256.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_11,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-02-08,2015-02-11,Canberra,4,271.00,0.00,1084.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_12,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-02-18,2015-02-18,Newcastle,1,301.00,0.00,301.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_13,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-02-22,2015-02-25,Canberra,4,271.00,0.00,1084.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_14,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-02-27,2015-02-27,Melbourne,1,377.00,0.00,377.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_15,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-03-01,2015-03-05,Canberra,5,271.00,0.00,1355.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_16,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-03-08,2015-03-08,"Byron Bay",1,256.00,0.00,256.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_17,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-03-15,2015-03-15,Albury,1,281.00,0.00,281.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_18,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-03-16,2015-03-18,Canberra,3,271.00,0.00,813.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_19,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-03-22,2015-03-25,Canberra,4,271.00,0.00,1084.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_20,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-05-04,2015-05-04,"Lord Howe Island",1,256.00,0.00,256.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_21,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-05-10,2015-05-14,Canberra,5,271.00,0.00,1355.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_22,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-05-18,2015-05-18,Melbourne,1,377.00,0.00,377.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_23,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-05-24,2015-05-27,Canberra,4,271.00,0.00,1084.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_24,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-05-31,2015-05-31,Canberra,1,271.00,0.00,271.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_25,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Sittings of Parliament",2015-06-02,2015-06-03,Canberra,2,271.00,0.00,542.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_4,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-01-14,2015-01-14,Brisbane,1,406.00,0.00,406.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_5,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-01-18,2015-01-18,Brisbane,1,406.00,0.00,406.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_6,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-01-26,2015-01-26,Canberra,1,271.00,0.00,271.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_7,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-01-29,2015-01-29,Brisbane,1,406.00,0.00,406.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_8,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-01-31,2015-01-31,Melbourne,1,377.00,0.00,377.00,P36_ALBANESE_Anthony.pdf,5
P36_ALBANESE_Anthony_5_9,ALBANESE_Anthony,P36_ALBANESE_Anthony,"Shadow Minister - Official Business",2015-02-06,2015-02-06,Canberra,1,271.00,0.00,271.00,P36_ALBANESE_Anthony.pdf,5
P36_ALEXANDER_John_5_10,ALEXANDER_John,P36_ALEXANDER_John,"Electorate Business",2015-05-03,2015-05-04,Adelaide,2,357.00,0.00,714.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_11,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-05-11,2015-05-13,Canberra,3,271.00,0.00,813.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_12,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-05-24,2015-05-27,Canberra,4,271.00,0.00,1084.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_13,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-05-31,2015-06-03,Canberra,4,271.00,0.00,1084.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_4,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-02-08,2015-02-11,Canberra,4,271.00,0.00,1084.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_5,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-02-22,2015-02-25,Canberra,4,271.00,0.00,1084.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_6,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-03-01,2015-03-04,Canberra,4,271.00,0.00,1084.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_7,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-03-15,2015-03-18,Canberra,4,271.00,0.00,1084.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_8,ALEXANDER_John,P36_ALEXANDER_John,"Economics - Reps",2015-03-19,2015-03-19,Canberra,1,271.00,0.00,271.00,P36_ALEXANDER_John.pdf,5
P36_ALEXANDER_John_5_9,ALEXANDER_John,P36_ALEXANDER_John,"Sittings of Parliament",2015-03-23,2015-03-25,Canberra,3,271.00,0.00,813.00,P36_ALEXANDER_John.pdf,5
P36_ANDREWS_Karen_24_4,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2014-12-22,2014-12-23,Canberra,2,271.00,0.00,542.00,P36_ANDREWS_Karen.pdf,24
P36_ANDREWS_Karen_5_10,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-03-01,2015-03-04,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_11,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-03-11,2015-03-11,Melbourne,1,435.00,0.00,435.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_12,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-03-15,2015-03-18,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_13,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-03-22,2015-03-25,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_14,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-03-30,2015-03-30,Launceston,1,360.00,0.00,360.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_15,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-03-31,2015-03-31,Hobart,1,365.00,0.00,365.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_16,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-04-12,2015-04-12,Canberra,1,271.00,0.00,271.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_17,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-04-15,2015-04-17,Adelaide,3,379.00,0.00,1137.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_18,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-04-22,2015-04-22,Sydney,1,435.00,0.00,435.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_19,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-04-28,2015-04-30,Perth,3,469.00,0.00,1407.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_20,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-05-10,2015-05-14,Canberra,5,271.00,0.00,1355.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_21,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-05-21,2015-05-21,Sydney,1,435.00,0.00,435.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_22,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-05-24,2015-05-27,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_23,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-05-31,2015-06-03,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_4,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-01-13,2015-01-14,Canberra,2,271.00,0.00,542.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_5,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-01-28,2015-01-29,Canberra,2,271.00,0.00,542.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_6,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-02-05,2015-02-05,Townsville,1,360.00,0.00,360.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_7,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-02-08,2015-02-11,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_8,ANDREWS_Karen,P36_ANDREWS_Karen,"Parliamentary Secretary - Official Business",2015-02-16,2015-02-17,Melbourne,2,435.00,0.00,870.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Karen_5_9,ANDREWS_Karen,P36_ANDREWS_Karen,"Sittings of Parliament",2015-02-22,2015-02-25,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Karen.pdf,5
P36_ANDREWS_Kevin_31_4,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2014-12-22,2014-12-22,Canberra,1,271.00,10.00,281.00,P36_ANDREWS_Kevin.pdf,31
P36_ANDREWS_Kevin_5_10,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2015-02-02,2015-02-04,Canberra,3,271.00,0.00,813.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_11,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Sittings of Parliament",2015-02-08,2015-02-12,Canberra,5,271.00,10.00,1365.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_12,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2015-02-16,2015-02-16,Canberra,1,271.00,0.00,271.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_13,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2015-02-20,2015-02-20,Sydney,1,435.00,0.00,435.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_14,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Sittings of Parliament",2015-02-22,2015-02-25,Canberra,4,271.00,10.00,1094.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_15,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Sittings of Parliament",2015-03-01,2015-03-04,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_16,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Sittings of Parliament",2015-03-15,2015-03-18,Canberra,4,271.00,0.00,1084.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_17,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2015-03-21,2015-03-21,Echuca,1,360.00,10.00,370.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_18,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Sittings of Parliament",2015-03-22,2015-03-25,Canberra,4,271.00,10.00,1094.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_19,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2015-03-31,2015-03-31,Canberra,1,271.00,0.00,271.00,P36_ANDREWS_Kevin.pdf,5
P36_ANDREWS_Kevin_5_20,ANDREWS_Kevin,P36_ANDREWS_Kevin,"Minister - Official Business",2015-04-07,2015-04-08,Canberra,2,271.00,0.00,542.00,P36_ANDREWS_Kevin.pdf,5
