entry_id,parl_id,source_id,details,date,amount,source_pdf,source_pagenum
P36_ALBANESE_Anthony_12_9,ALBANESE_Anthony,P36_ALBANESE_Anthony,"7 Mar 15",2015-03-07,37.40,P36_ALBANESE_Anthony.pdf,12
P36_ALBANESE_Anthony_23_25,ALBANESE_Anthony,P36_ALBANESE_Anthony,"11 Dec 14",2014-12-11,16.60,P36_ALBANESE_Anthony.pdf,23
P36_ALBANESE_Anthony_23_26,ALBANESE_Anthony,P36_ALBANESE_Anthony,"23 Dec 14",2014-12-23,27.81,P36_ALBANESE_Anthony.pdf,23
P36_ALEXANDER_John_16_7,ALEXANDER_John,P36_ALEXANDER_John,"17 Nov 14",2014-11-17,115.09,P36_ALEXANDER_John.pdf,16
P36_ALEXANDER_John_16_8,ALEXANDER_John,P36_ALEXANDER_John,"18 Nov 14",2014-11-18,119.89,P36_ALEXANDER_John.pdf,16
P36_ALEXANDER_John_16_9,ALEXANDER_John,P36_ALEXANDER_John,"19 Dec 14",2014-12-19,43.84,P36_ALEXANDER_John.pdf,16
P36_ALEXANDER_John_7_29,ALEXANDER_John,P36_ALEXANDER_John,"29 Jan 15",2015-01-29,19.66,P36_ALEXANDER_John.pdf,7
P36_ALEXANDER_John_7_30,ALEXANDER_John,P36_ALEXANDER_John,"29 Jan 15",2015-01-29,34.53,P36_ALEXANDER_John.pdf,7
P36_ALEXANDER_John_7_31,ALEXANDER_John,P36_ALEXANDER_John,"29 Jan 15",2015-01-29,16.69,P36_ALEXANDER_John.pdf,7
P36_ALEXANDER_John_7_32,ALEXANDER_John,P36_ALEXANDER_John,"29 Jan 15",2015-01-29,16.50,P36_ALEXANDER_John.pdf,7
P36_ALEXANDER_John_7_33,ALEXANDER_John,P36_ALEXANDER_John,"30 Jan 15",2015-01-30,16.11,P36_ALEXANDER_John.pdf,7
P36_ALEXANDER_John_7_34,ALEXANDER_John,P36_ALEXANDER_John,"30 Jan 15",2015-01-30,14.39,P36_ALEXANDER_John.pdf,7
P36_ANDREWS_Karen_15_13,ANDREWS_Karen,P36_ANDREWS_Karen,"30 Jan 15",2015-01-30,59.54,P36_ANDREWS_Karen.pdf,15
P36_ANDREWS_Karen_15_14,ANDREWS_Karen,P36_ANDREWS_Karen,"12 Feb 15",2015-02-12,59.44,P36_ANDREWS_Karen.pdf,15
P36_ANDREWS_Karen_15_15,ANDREWS_Karen,P36_ANDREWS_Karen,"16 Feb 15",2015-02-16,59.64,P36_ANDREWS_Karen.pdf,15
P36_BALDWIN_Bob_16_14,BALDWIN_Bob,P36_BALDWIN_Bob,"8 Jan 15",2015-01-08,10.09,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_15,BALDWIN_Bob,P36_BALDWIN_Bob,"16 Jan 15",2015-01-16,34.81,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_16,BALDWIN_Bob,P36_BALDWIN_Bob,"22 Jan 15",2015-01-22,25.23,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_17,BALDWIN_Bob,P36_BALDWIN_Bob,"31 Jan 15",2015-01-31,32.23,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_18,BALDWIN_Bob,P36_BALDWIN_Bob,"31 Jan 15",2015-01-31,33.09,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_19,BALDWIN_Bob,P36_BALDWIN_Bob,"1 Feb 15",2015-02-01,27.81,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_20,BALDWIN_Bob,P36_BALDWIN_Bob,"1 Feb 15",2015-02-01,26.00,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_21,BALDWIN_Bob,P36_BALDWIN_Bob,"2 Feb 15",2015-02-02,11.50,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_16_22,BALDWIN_Bob,P36_BALDWIN_Bob,"27 Apr 15",2015-04-27,21.01,P36_BALDWIN_Bob.pdf,16
P36_BALDWIN_Bob_29_13,BALDWIN_Bob,P36_BALDWIN_Bob,"11 Dec 14",2014-12-11,33.10,P36_BALDWIN_Bob.pdf,29
P36_BALDWIN_Bob_29_14,BALDWIN_Bob,P36_BALDWIN_Bob,"11 Dec 14",2014-12-11,39.35,P36_BALDWIN_Bob.pdf,29
P36_BERNARDI_Cory_11_3,BERNARDI_Cory,P36_BERNARDI_Cory,"2 Feb 15",2015-02-02,43.45,P36_BERNARDI_Cory.pdf,11
P36_BILYK_Catryna_10_8,BILYK_Catryna,P36_BILYK_Catryna,"10 Mar 15",2015-03-10,19.18,P36_BILYK_Catryna.pdf,10
P36_BIRD_Sharon_8_3,BIRD_Sharon,P36_BIRD_Sharon,"1 May 15",2015-05-01,8.44,P36_BIRD_Sharon.pdf,8
P36_BIRMINGHAM_Simon_13_27,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"12 Jan 15",2015-01-12,27.85,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_28,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"4 Feb 15",2015-02-04,22.91,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_29,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"19 Mar 15",2015-03-19,64.74,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_30,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"23 Apr 15",2015-04-23,9.49,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_31,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"25 Apr 15",2015-04-25,25.23,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_32,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"25 Apr 15",2015-04-25,18.16,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_33,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"28 Apr 15",2015-04-28,14.13,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_34,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"28 Apr 15",2015-04-28,15.84,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_35,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"29 Apr 15",2015-04-29,16.55,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_36,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"3 May 15",2015-05-03,17.86,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_13_37,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"3 May 15",2015-05-03,13.42,P36_BIRMINGHAM_Simon.pdf,13
P36_BIRMINGHAM_Simon_27_10,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"19 Dec 14",2014-12-19,16.35,P36_BIRMINGHAM_Simon.pdf,27
P36_BIRMINGHAM_Simon_27_9,BIRMINGHAM_Simon,P36_BIRMINGHAM_Simon,"13 Dec 14",2014-12-13,18.77,P36_BIRMINGHAM_Simon.pdf,27
P36_BISHOP_Julie_21_25,BISHOP_Julie,P36_BISHOP_Julie,"1 Jan 15",2015-01-01,8.35,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_26,BISHOP_Julie,P36_BISHOP_Julie,"18 Jan 15",2015-01-18,29.83,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_27,BISHOP_Julie,P36_BISHOP_Julie,"1 Feb 15",2015-02-01,18.90,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_28,BISHOP_Julie,P36_BISHOP_Julie,"5 Feb 15",2015-02-05,22.83,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_29,BISHOP_Julie,P36_BISHOP_Julie,"5 Feb 15",2015-02-05,23.49,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_30,BISHOP_Julie,P36_BISHOP_Julie,"5 Feb 15",2015-02-05,12.66,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_31,BISHOP_Julie,P36_BISHOP_Julie,"14 Feb 15",2015-02-14,23.98,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_32,BISHOP_Julie,P36_BISHOP_Julie,"14 Feb 15",2015-02-14,21.10,P36_BISHOP_Julie.pdf,21
P36_BISHOP_Julie_21_33,BISHOP_Julie,P36_BISHOP_Julie,"17 May 15",2015-05-17,23.30,P36_BISHOP_Julie.pdf,21
P36_BROAD_Andrew_8_35,BROAD_Andrew,P36_BROAD_Andrew,"19 Jan 15",2015-01-19,60.42,P36_BROAD_Andrew.pdf,8
P36_BROAD_Andrew_8_36,BROAD_Andrew,P36_BROAD_Andrew,"20 Jan 15",2015-01-20,19.85,P36_BROAD_Andrew.pdf,8
P36_BROAD_Andrew_9_3,BROAD_Andrew,P36_BROAD_Andrew,"8 Feb 15",2015-02-08,45.71,P36_BROAD_Andrew.pdf,9
P36_BROAD_Andrew_9_4,BROAD_Andrew,P36_BROAD_Andrew,"8 Feb 15",2015-02-08,10.09,P36_BROAD_Andrew.pdf,9
P36_BROAD_Andrew_9_5,BROAD_Andrew,P36_BROAD_Andrew,"1 Mar 15",2015-03-01,49.68,P36_BROAD_Andrew.pdf,9
P36_BROAD_Andrew_9_6,BROAD_Andrew,P36_BROAD_Andrew,"4 May 15",2015-05-04,9.87,P36_BROAD_Andrew.pdf,9
P36_BROAD_Andrew_9_7,BROAD_Andrew,P36_BROAD_Andrew,"4 May 15",2015-05-04,11.51,P36_BROAD_Andrew.pdf,9
P36_BROUGH_Mal_8_3,BROUGH_Mal,P36_BROUGH_Mal,"22 Jan 15",2015-01-22,14.39,P36_BROUGH_Mal.pdf,8
P36_BROUGH_Mal_8_4,BROUGH_Mal,P36_BROUGH_Mal,"22 Jan 15",2015-01-22,14.49,P36_BROUGH_Mal.pdf,8
P36_BROUGH_Mal_8_5,BROUGH_Mal,P36_BROUGH_Mal,"23 Jan 15",2015-01-23,14.10,P36_BROUGH_Mal.pdf,8
P36_BROUGH_Mal_8_6,BROUGH_Mal,P36_BROUGH_Mal,"1 Mar 15",2015-03-01,29.16,P36_BROUGH_Mal.pdf,8
P36_BROUGH_Mal_8_7,BROUGH_Mal,P36_BROUGH_Mal,"19 Apr 15",2015-04-19,29.36,P36_BROUGH_Mal.pdf,8
P36_BROUGH_Mal_8_8,BROUGH_Mal,P36_BROUGH_Mal,"20 Apr 15",2015-04-20,20.28,P36_BROUGH_Mal.pdf,8
P36_BROWN_Carol_18_10,BROWN_Carol,P36_BROWN_Carol,"11 Dec 14",2014-12-11,15.74,P36_BROWN_Carol.pdf,18
P36_BROWN_Carol_8_18,BROWN_Carol,P36_BROWN_Carol,"15 Feb 15",2015-02-15,65.50,P36_BROWN_Carol.pdf,8
P36_BUCHHOLZ_Scott_8_35,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"11 Feb 15",2015-02-11,22.70,P36_BUCHHOLZ_Scott.pdf,8
P36_BUCHHOLZ_Scott_8_36,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"3 May 15",2015-05-03,26.14,P36_BUCHHOLZ_Scott.pdf,8
P36_BUCHHOLZ_Scott_8_37,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"4 May 15",2015-05-04,16.85,P36_BUCHHOLZ_Scott.pdf,8
P36_BUCHHOLZ_Scott_8_38,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"4 May 15",2015-05-04,12.51,P36_BUCHHOLZ_Scott.pdf,8
P36_BUCHHOLZ_Scott_9_3,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"5 May 15",2015-05-05,11.10,P36_BUCHHOLZ_Scott.pdf,9
P36_BUCHHOLZ_Scott_9_4,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"6 May 15",2015-05-06,11.40,P36_BUCHHOLZ_Scott.pdf,9
P36_BUCHHOLZ_Scott_9_5,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"6 May 15",2015-05-06,18.77,P36_BUCHHOLZ_Scott.pdf,9
P36_BUCHHOLZ_Scott_9_6,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"7 May 15",2015-05-07,14.18,P36_BUCHHOLZ_Scott.pdf,9
P36_BUCHHOLZ_Scott_9_7,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"7 May 15",2015-05-07,12.11,P36_BUCHHOLZ_Scott.pdf,9
P36_BUCHHOLZ_Scott_9_8,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"7 May 15",2015-05-07,12.41,P36_BUCHHOLZ_Scott.pdf,9
P36_BUCHHOLZ_Scott_9_9,BUCHHOLZ_Scott,P36_BUCHHOLZ_Scott,"7 May 15",2015-05-07,18.62,P36_BUCHHOLZ_Scott.pdf,9
P36_BULLOCK_Joe_7_10,BULLOCK_Joe,P36_BULLOCK_Joe,"7 Feb 15",2015-02-07,26.84,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_11,BULLOCK_Joe,P36_BULLOCK_Joe,"15 Feb 15",2015-02-15,23.92,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_12,BULLOCK_Joe,P36_BULLOCK_Joe,"15 Feb 15",2015-02-15,47.83,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_13,BULLOCK_Joe,P36_BULLOCK_Joe,"16 Feb 15",2015-02-16,42.01,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_14,BULLOCK_Joe,P36_BULLOCK_Joe,"17 Feb 15",2015-02-17,57.55,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_15,BULLOCK_Joe,P36_BULLOCK_Joe,"18 Feb 15",2015-02-18,51.41,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_16,BULLOCK_Joe,P36_BULLOCK_Joe,"18 Feb 15",2015-02-18,27.04,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_17,BULLOCK_Joe,P36_BULLOCK_Joe,"19 Feb 15",2015-02-19,19.78,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_18,BULLOCK_Joe,P36_BULLOCK_Joe,"22 Feb 15",2015-02-22,27.75,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_19,BULLOCK_Joe,P36_BULLOCK_Joe,"25 Feb 15",2015-02-25,21.39,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_20,BULLOCK_Joe,P36_BULLOCK_Joe,"1 Mar 15",2015-03-01,26.96,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_21,BULLOCK_Joe,P36_BULLOCK_Joe,"9 Mar 15",2015-03-09,23.41,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_22,BULLOCK_Joe,P36_BULLOCK_Joe,"13 Mar 15",2015-03-13,28.46,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_23,BULLOCK_Joe,P36_BULLOCK_Joe,"27 Mar 15",2015-03-27,20.89,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_24,BULLOCK_Joe,P36_BULLOCK_Joe,"8 Apr 15",2015-04-08,54.57,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_25,BULLOCK_Joe,P36_BULLOCK_Joe,"9 Apr 15",2015-04-09,57.55,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_26,BULLOCK_Joe,P36_BULLOCK_Joe,"20 Apr 15",2015-04-20,28.87,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_27,BULLOCK_Joe,P36_BULLOCK_Joe,"20 Apr 15",2015-04-20,57.62,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_28,BULLOCK_Joe,P36_BULLOCK_Joe,"21 Apr 15",2015-04-21,53.89,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_29,BULLOCK_Joe,P36_BULLOCK_Joe,"10 May 15",2015-05-10,28.96,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_3,BULLOCK_Joe,P36_BULLOCK_Joe,"31 Jan 15",2015-01-31,40.00,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_30,BULLOCK_Joe,P36_BULLOCK_Joe,"18 May 15",2015-05-18,21.09,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_31,BULLOCK_Joe,P36_BULLOCK_Joe,"18 May 15",2015-05-18,59.94,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_32,BULLOCK_Joe,P36_BULLOCK_Joe,"18 May 15",2015-05-18,27.91,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_33,BULLOCK_Joe,P36_BULLOCK_Joe,"24 May 15",2015-05-24,28.76,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_4,BULLOCK_Joe,P36_BULLOCK_Joe,"3 Feb 15",2015-02-03,59.66,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_5,BULLOCK_Joe,P36_BULLOCK_Joe,"4 Feb 15",2015-02-04,24.62,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_6,BULLOCK_Joe,P36_BULLOCK_Joe,"5 Feb 15",2015-02-05,55.72,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_7,BULLOCK_Joe,P36_BULLOCK_Joe,"6 Feb 15",2015-02-06,49.11,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_8,BULLOCK_Joe,P36_BULLOCK_Joe,"6 Feb 15",2015-02-06,53.13,P36_BULLOCK_Joe.pdf,7
P36_BULLOCK_Joe_7_9,BULLOCK_Joe,P36_BULLOCK_Joe,"7 Feb 15",2015-02-07,53.90,P36_BULLOCK_Joe.pdf,7
P36_BURKE_Anna_8_20,BURKE_Anna,P36_BURKE_Anna,"8 Apr 15",2015-04-08,13.62,P36_BURKE_Anna.pdf,8
P36_BURKE_Anna_8_21,BURKE_Anna,P36_BURKE_Anna,"8 Apr 15",2015-04-08,11.70,P36_BURKE_Anna.pdf,8
P36_BURKE_Anna_8_22,BURKE_Anna,P36_BURKE_Anna,"10 Apr 15",2015-04-10,12.28,P36_BURKE_Anna.pdf,8
P36_BURKE_Tony_11_10,BURKE_Tony,P36_BURKE_Tony,"16 Jan 15",2015-01-16,73.85,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_11,BURKE_Tony,P36_BURKE_Tony,"22 Jan 15",2015-01-22,147.70,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_12,BURKE_Tony,P36_BURKE_Tony,"22 Jan 15",2015-01-22,110.78,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_13,BURKE_Tony,P36_BURKE_Tony,"12 Mar 15",2015-03-12,184.63,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_14,BURKE_Tony,P36_BURKE_Tony,"27 Mar 15",2015-03-27,110.78,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_15,BURKE_Tony,P36_BURKE_Tony,"27 Mar 15",2015-03-27,110.78,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_3,BURKE_Tony,P36_BURKE_Tony,"7 Jan 15",2015-01-07,123.08,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_4,BURKE_Tony,P36_BURKE_Tony,"7 Jan 15",2015-01-07,110.78,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_5,BURKE_Tony,P36_BURKE_Tony,"8 Jan 15",2015-01-08,110.78,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_6,BURKE_Tony,P36_BURKE_Tony,"8 Jan 15",2015-01-08,184.63,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_7,BURKE_Tony,P36_BURKE_Tony,"10 Jan 15",2015-01-10,98.46,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_8,BURKE_Tony,P36_BURKE_Tony,"10 Jan 15",2015-01-10,135.39,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_11_9,BURKE_Tony,P36_BURKE_Tony,"16 Jan 15",2015-01-16,73.85,P36_BURKE_Tony.pdf,11
P36_BURKE_Tony_19_17,BURKE_Tony,P36_BURKE_Tony,"11 Oct 14",2014-10-11,-116.55,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_18,BURKE_Tony,P36_BURKE_Tony,"23 Oct 14",2014-10-23,166.16,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_19,BURKE_Tony,P36_BURKE_Tony,"23 Oct 14",2014-10-23,147.70,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_20,BURKE_Tony,P36_BURKE_Tony,"11 Nov 14",2014-11-11,166.16,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_21,BURKE_Tony,P36_BURKE_Tony,"14 Nov 14",2014-11-14,129.24,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_22,BURKE_Tony,P36_BURKE_Tony,"14 Nov 14",2014-11-14,147.70,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_23,BURKE_Tony,P36_BURKE_Tony,"1 Dec 14",2014-12-01,110.78,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_24,BURKE_Tony,P36_BURKE_Tony,"10 Dec 14",2014-12-10,147.70,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_25,BURKE_Tony,P36_BURKE_Tony,"10 Dec 14",2014-12-10,147.70,P36_BURKE_Tony.pdf,19
P36_BURKE_Tony_19_26,BURKE_Tony,P36_BURKE_Tony,"12 Dec 14",2014-12-12,221.55,P36_BURKE_Tony.pdf,19
P36_BUSHBY_David_10_11,BUSHBY_David,P36_BUSHBY_David,"30 Apr 15",2015-04-30,19.27,P36_BUSHBY_David.pdf,10
P36_BUTLER_Mark_12_3,BUTLER_Mark,P36_BUTLER_Mark,"29 Jan 15",2015-01-29,12.71,P36_BUTLER_Mark.pdf,12
P36_BUTLER_Mark_12_4,BUTLER_Mark,P36_BUTLER_Mark,"24 Feb 15",2015-02-24,27.14,P36_BUTLER_Mark.pdf,12
P36_BUTLER_Terri_15_8,BUTLER_Terri,P36_BUTLER_Terri,"9 Dec 14",2014-12-09,56.97,P36_BUTLER_Terri.pdf,15
P36_BUTLER_Terri_8_18,BUTLER_Terri,P36_BUTLER_Terri,"15 Jan 15",2015-01-15,27.45,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_19,BUTLER_Terri,P36_BUTLER_Terri,"19 Mar 15",2015-03-19,27.14,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_20,BUTLER_Terri,P36_BUTLER_Terri,"19 Apr 15",2015-04-19,35.62,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_21,BUTLER_Terri,P36_BUTLER_Terri,"19 Apr 15",2015-04-19,35.68,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_22,BUTLER_Terri,P36_BUTLER_Terri,"20 Apr 15",2015-04-20,29.83,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_23,BUTLER_Terri,P36_BUTLER_Terri,"19 May 15",2015-05-19,52.17,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_24,BUTLER_Terri,P36_BUTLER_Terri,"19 May 15",2015-05-19,54.48,P36_BUTLER_Terri.pdf,8
P36_BUTLER_Terri_8_25,BUTLER_Terri,P36_BUTLER_Terri,"22 May 15",2015-05-22,48.59,P36_BUTLER_Terri.pdf,8
P36_CAMERON_Doug_9_3,CAMERON_Doug,P36_CAMERON_Doug,"3 Jan 15",2015-01-03,12.08,P36_CAMERON_Doug.pdf,9
P36_CAMERON_Doug_9_4,CAMERON_Doug,P36_CAMERON_Doug,"3 Jan 15",2015-01-03,9.88,P36_CAMERON_Doug.pdf,9
P36_CAMERON_Doug_9_5,CAMERON_Doug,P36_CAMERON_Doug,"26 Apr 15",2015-04-26,13.22,P36_CAMERON_Doug.pdf,9
P36_CANAVAN_Matthew_12_31,CANAVAN_Matthew,P36_CANAVAN_Matthew,"10 Jan 15",2015-01-10,16.45,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_12_32,CANAVAN_Matthew,P36_CANAVAN_Matthew,"15 Jan 15",2015-01-15,25.63,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_12_33,CANAVAN_Matthew,P36_CANAVAN_Matthew,"15 Jan 15",2015-01-15,15.14,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_12_34,CANAVAN_Matthew,P36_CANAVAN_Matthew,"15 Jan 15",2015-01-15,21.70,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_12_35,CANAVAN_Matthew,P36_CANAVAN_Matthew,"2 Feb 15",2015-02-02,53.71,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_12_36,CANAVAN_Matthew,P36_CANAVAN_Matthew,"10 Feb 15",2015-02-10,40.97,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_12_37,CANAVAN_Matthew,P36_CANAVAN_Matthew,"11 Feb 15",2015-02-11,39.96,P36_CANAVAN_Matthew.pdf,12
P36_CANAVAN_Matthew_13_10,CANAVAN_Matthew,P36_CANAVAN_Matthew,"12 Mar 15",2015-03-12,18.26,P36_CANAVAN_Matthew.pdf,13
