entry_id,parl_id,source_id,details,start_date,end_date,location,num_nights,rate,spouse,amount,source_pdf,source_pagenum
P35_ABBOTT_Tony_5_25,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-11-18,2014-11-18,Melbourne,1,560.00,0.00,560.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_26,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-12-04,2014-12-04,Melbourne,1,560.00,0.00,560.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_27,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-12-08,2014-12-10,Melbourne,3,560.00,0.00,1680.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_4,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-07-02,2014-07-03,Melbourne,2,558.00,0.00,1116.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_5,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-07-09,2014-07-09,Perth,1,558.00,0.00,558.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_6,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-07-19,2014-07-19,Melbourne,1,558.00,0.00,558.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_7,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-07-30,2014-07-30,Melbourne,1,558.00,0.00,558.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_8,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-08-15,2014-08-15,Mudgee,1,558.00,0.00,558.00,P35_ABBOTT_Tony.pdf,5
P35_ABBOTT_Tony_5_9,ABBOTT_Tony,P35_ABBOTT_Tony,"Prime Minister",2014-08-16,2014-08-16,Leura,1,558.00,0.00,558.00,P35_ABBOTT_Tony.pdf,5
P35_ABETZ_Eric_27_4,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-06-10,2014-06-11,Melbourne,2,432.00,20.00,884.00,P35_ABETZ_Eric.pdf,27
P35_ABETZ_Eric_27_5,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-06-15,2014-06-19,Canberra,5,268.00,0.00,1340.00,P35_ABETZ_Eric.pdf,27
P35_ABETZ_Eric_27_6,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-06-22,2014-06-25,Canberra,4,268.00,0.00,1072.00,P35_ABETZ_Eric.pdf,27
P35_ABETZ_Eric_27_7,ABETZ_Eric,P35_ABETZ_Eric,"Parliamentary Political Party Meeting",2014-06-26,2014-06-27,Melbourne,2,432.00,20.00,884.00,P35_ABETZ_Eric.pdf,27
P35_ABETZ_Eric_27_8,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-06-30,2014-06-30,Canberra,1,268.00,0.00,268.00,P35_ABETZ_Eric.pdf,27
P35_ABETZ_Eric_5_10,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-04,2014-08-05,Canberra,2,268.00,0.00,536.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_11,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-06,2014-08-06,Wollongong,1,357.00,0.00,357.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_12,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-07,2014-08-07,Sydney,1,432.00,0.00,432.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_13,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-09,2014-08-09,Sydney,1,432.00,10.00,442.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_14,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-13,2014-08-13,Brisbane,1,419.00,0.00,419.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_15,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-14,2014-08-14,Sydney,1,432.00,0.00,432.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_16,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-18,2014-08-18,Sydney,1,432.00,0.00,432.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_17,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-20,2014-08-20,Melbourne,1,432.00,0.00,432.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_18,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-08-24,2014-08-28,Canberra,5,268.00,0.00,1340.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_19,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-08-31,2014-09-04,Canberra,5,271.00,0.00,1355.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_20,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-09-21,2014-09-25,Canberra,5,271.00,0.00,1355.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_21,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-09-29,2014-10-01,Canberra,3,271.00,0.00,813.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_22,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-10-07,2014-10-07,Canberra,1,271.00,0.00,271.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_23,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-10-13,2014-10-15,Canberra,3,271.00,0.00,813.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_24,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-10-19,2014-10-23,Canberra,5,271.00,0.00,1355.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_25,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-10-26,2014-10-30,Canberra,5,271.00,20.00,1375.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_26,ABETZ_Eric,P35_ABETZ_Eric,"Electorate Business",2014-11-05,2014-11-05,Queenstown,1,360.00,0.00,360.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_27,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-11-09,2014-11-09,Gladstone,1,360.00,0.00,360.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_28,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-11-10,2014-11-10,Brisbane,1,427.00,0.00,427.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_29,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-11-11,2014-11-12,Sydney,2,435.00,0.00,870.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_30,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-11-16,2014-11-19,Canberra,4,271.00,0.00,1084.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_31,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-11-20,2014-11-21,Canberra,2,271.00,0.00,542.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_32,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-11-23,2014-11-27,Canberra,5,271.00,0.00,1355.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_33,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-11-30,2014-12-04,Canberra,5,271.00,0.00,1355.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_34,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-12-08,2014-12-08,Melbourne,1,435.00,0.00,435.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_35,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-12-10,2014-12-10,Adelaide,1,379.00,0.00,379.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_36,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-12-14,2014-12-14,Brisbane,1,427.00,0.00,427.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_37,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-12-15,2014-12-15,Melbourne,1,435.00,0.00,435.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_4,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-07-04,2014-07-04,Brisbane,1,419.00,10.00,429.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_5,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-07-06,2014-07-10,Canberra,5,268.00,0.00,1340.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_6,ABETZ_Eric,P35_ABETZ_Eric,"Sittings of Parliament",2014-07-13,2014-07-17,Canberra,5,268.00,30.00,1370.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_7,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-07-21,2014-07-21,Canberra,1,268.00,0.00,268.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_8,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-07-28,2014-07-28,Canberra,1,268.00,0.00,268.00,P35_ABETZ_Eric.pdf,5
P35_ABETZ_Eric_5_9,ABETZ_Eric,P35_ABETZ_Eric,"Minister - Official Business",2014-08-03,2014-08-03,Sydney,1,432.00,0.00,432.00,P35_ABETZ_Eric.pdf,5
P35_ALBANESE_Anthony_24_4,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-06-13,2014-06-13,Adelaide,1,354.00,0.00,354.00,P35_ALBANESE_Anthony.pdf,24
P35_ALBANESE_Anthony_24_5,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-06-15,2014-06-19,Canberra,5,268.00,0.00,1340.00,P35_ALBANESE_Anthony.pdf,24
P35_ALBANESE_Anthony_24_6,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-06-22,2014-06-26,Canberra,5,268.00,0.00,1340.00,P35_ALBANESE_Anthony.pdf,24
P35_ALBANESE_Anthony_5_10,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-09-18,2014-09-18,Townsville,1,281.00,0.00,281.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_11,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-09-21,2014-09-25,Canberra,5,271.00,0.00,1355.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_12,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-09-27,2014-09-27,Melbourne,1,377.00,0.00,377.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_13,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-09-29,2014-09-29,Broadbeach,1,256.00,0.00,256.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_14,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-09-30,2014-10-01,Canberra,2,271.00,0.00,542.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_15,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-10-07,2014-10-07,Perth,1,409.00,0.00,409.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_16,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-10-19,2014-10-22,Canberra,4,271.00,0.00,1084.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_17,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-10-26,2014-10-30,Canberra,5,271.00,0.00,1355.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_18,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-11-08,2014-11-08,Mooloolaba,1,256.00,0.00,256.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_19,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-11-09,2014-11-09,Brisbane,1,406.00,0.00,406.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_20,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-11-12,2014-11-12,Perth,1,409.00,0.00,409.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_21,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-11-17,2014-11-17,Canberra,1,271.00,0.00,271.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_22,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-11-23,2014-11-26,Canberra,4,271.00,0.00,1084.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_23,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-11-30,2014-12-04,Canberra,5,271.00,0.00,1355.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_4,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-07-07,2014-07-07,Canberra,1,268.00,0.00,268.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_5,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-07-13,2014-07-17,Canberra,5,268.00,0.00,1340.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_6,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-08-25,2014-08-27,Canberra,3,268.00,0.00,804.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_7,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-08-31,2014-08-31,Canberra,1,271.00,0.00,271.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_8,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Shadow Minister - Official Business",2014-09-01,2014-09-01,"Gold Coast",1,298.00,0.00,298.00,P35_ALBANESE_Anthony.pdf,5
P35_ALBANESE_Anthony_5_9,ALBANESE_Anthony,P35_ALBANESE_Anthony,"Sittings of Parliament",2014-09-02,2014-09-03,Canberra,2,271.00,0.00,542.00,P35_ALBANESE_Anthony.pdf,5
P35_ALEXANDER_John_17_4,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-06-22,2014-06-25,Canberra,4,268.00,0.00,1072.00,P35_ALEXANDER_John.pdf,17
P35_ALEXANDER_John_5_10,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-09-21,2014-09-24,Canberra,4,271.00,0.00,1084.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_11,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-09-29,2014-10-01,Canberra,3,271.00,0.00,813.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_12,ALEXANDER_John,P35_ALEXANDER_John,"Electorate Business",2014-10-15,2014-10-15,Brisbane,1,406.00,0.00,406.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_13,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-10-19,2014-10-22,Canberra,4,271.00,0.00,1084.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_14,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-10-27,2014-10-29,Canberra,3,271.00,0.00,813.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_15,ALEXANDER_John,P35_ALEXANDER_John,"Chair Parl Committee on Committee",2014-11-17,2014-11-17,Brisbane,1,406.00,0.00,406.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_17,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-11-23,2014-11-26,Canberra,4,271.00,0.00,1084.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_18,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-12-01,2014-12-04,Canberra,4,271.00,0.00,1084.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_4,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-07-13,2014-07-17,Canberra,5,268.00,0.00,1340.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_5,ALEXANDER_John,P35_ALEXANDER_John,"Electorate Business",2014-08-10,2014-08-10,Melbourne,1,374.00,0.00,374.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_6,ALEXANDER_John,P35_ALEXANDER_John,"Chair Parl Committee on Committee",2014-08-13,2014-08-13,Melbourne,1,374.00,0.00,374.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_8,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-08-25,2014-08-27,Canberra,3,268.00,0.00,804.00,P35_ALEXANDER_John.pdf,5
P35_ALEXANDER_John_5_9,ALEXANDER_John,P35_ALEXANDER_John,"Sittings of Parliament",2014-08-31,2014-09-03,Canberra,4,271.00,0.00,1084.00,P35_ALEXANDER_John.pdf,5
P35_ANDREWS_Karen_21_4,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-06-22,2014-06-26,Canberra,5,268.00,0.00,1340.00,P35_ANDREWS_Karen.pdf,21
P35_ANDREWS_Karen_5_10,ANDREWS_Karen,P35_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-08-28,2014-08-28,Perth,1,401.00,0.00,401.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_11,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-08-31,2014-09-03,Canberra,4,271.00,0.00,1084.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_12,ANDREWS_Karen,P35_ANDREWS_Karen,"Public Works",2014-09-09,2014-09-09,Newcastle,1,301.00,0.00,301.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_13,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-09-21,2014-09-24,Canberra,4,271.00,0.00,1084.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_14,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-09-29,2014-10-01,Canberra,3,271.00,0.00,813.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_15,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-10-19,2014-10-22,Canberra,4,271.00,0.00,1084.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_16,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-10-26,2014-10-29,Canberra,4,271.00,0.00,1084.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_17,ANDREWS_Karen,P35_ANDREWS_Karen,"Public Works",2014-11-03,2014-11-04,Perth,2,409.00,0.00,818.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_18,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-11-13,2014-11-13,Canberra,1,271.00,0.00,271.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_19,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-11-16,2014-11-17,Canberra,2,271.00,0.00,542.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_20,ANDREWS_Karen,P35_ANDREWS_Karen,"Public Works",2014-11-18,2014-11-18,Adelaide,1,357.00,0.00,357.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_21,ANDREWS_Karen,P35_ANDREWS_Karen,"Public Works",2014-11-19,2014-11-19,Woomera,1,256.00,0.00,256.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_22,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-11-25,2014-11-26,Canberra,2,271.00,0.00,542.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_23,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-11-30,2014-12-04,Canberra,5,271.00,0.00,1355.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_4,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-07-07,2014-07-07,Canberra,1,268.00,0.00,268.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_5,ANDREWS_Karen,P35_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-07-10,2014-07-10,Melbourne,1,253.00,0.00,253.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_6,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-07-13,2014-07-17,Canberra,5,268.00,0.00,1340.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_7,ANDREWS_Karen,P35_ANDREWS_Karen,"Representing Minister or Presiding Officer",2014-08-07,2014-08-07,Melbourne,1,374.00,0.00,374.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_8,ANDREWS_Karen,P35_ANDREWS_Karen,"Public Works",2014-08-17,2014-08-17,Darwin,1,415.00,0.00,415.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Karen_5_9,ANDREWS_Karen,P35_ANDREWS_Karen,"Sittings of Parliament",2014-08-24,2014-08-27,Canberra,4,268.00,0.00,1072.00,P35_ANDREWS_Karen.pdf,5
P35_ANDREWS_Kevin_28_4,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Sittings of Parliament",2014-06-22,2014-06-25,Canberra,4,268.00,10.00,1082.00,P35_ANDREWS_Kevin.pdf,28
P35_ANDREWS_Kevin_28_5,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-06-26,2014-06-26,Sydney,1,357.00,10.00,367.00,P35_ANDREWS_Kevin.pdf,28
P35_ANDREWS_Kevin_28_6,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-06-30,2014-06-30,Sydney,1,432.00,0.00,432.00,P35_ANDREWS_Kevin.pdf,28
P35_ANDREWS_Kevin_5_10,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-08-08,2014-08-08,Sydney,1,432.00,10.00,442.00,P35_ANDREWS_Kevin.pdf,5
P35_ANDREWS_Kevin_5_11,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-08-09,2014-08-09,Moree,1,357.00,0.00,357.00,P35_ANDREWS_Kevin.pdf,5
P35_ANDREWS_Kevin_5_12,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-08-10,2014-08-10,Bingara,1,357.00,0.00,357.00,P35_ANDREWS_Kevin.pdf,5
P35_ANDREWS_Kevin_5_13,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-08-11,2014-08-11,Tamworth,1,357.00,0.00,357.00,P35_ANDREWS_Kevin.pdf,5
P35_ANDREWS_Kevin_5_14,ANDREWS_Kevin,P35_ANDREWS_Kevin,"Minister - Official Business",2014-08-12,2014-08-12,Gunnedah,1,357.00,0.00,357.00,P35_ANDREWS_Kevin.pdf,5
