entry_id,parl_id,source_id,details,location,date,amount,source_pdf,source_pagenum
P35_ABBOTT_Tony_10_38,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Jul 14 - Perth",Perth,2014-07-09,364.18,P35_ABBOTT_Tony.pdf,10
P35_ABBOTT_Tony_11_10,ABBOTT_Tony,P35_ABBOTT_Tony,"11 Jul 14 - Canberra",Canberra,2014-07-11,40.00,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_11,ABBOTT_Tony,P35_ABBOTT_Tony,"11 Jul 14 - Canberra",Canberra,2014-07-11,72.85,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_12,ABBOTT_Tony,P35_ABBOTT_Tony,"11 Jul 14 - Sydney",Sydney,2014-07-11,154.62,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_13,ABBOTT_Tony,P35_ABBOTT_Tony,"12 Jul 14 - Sydney",Sydney,2014-07-12,80.80,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_14,ABBOTT_Tony,P35_ABBOTT_Tony,"12 Jul 14 - Brisbane",Brisbane,2014-07-12,347.15,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_15,ABBOTT_Tony,P35_ABBOTT_Tony,"12 Jul 14 - Brisbane",Brisbane,2014-07-12,186.02,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_16,ABBOTT_Tony,P35_ABBOTT_Tony,"12 Jul 14 - Sydney",Sydney,2014-07-12,84.30,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_17,ABBOTT_Tony,P35_ABBOTT_Tony,"13 Jul 14 - Canberra",Canberra,2014-07-13,78.60,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_18,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Jul 14 - Canberra",Canberra,2014-07-15,55.02,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_19,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Jul 14 - Sydney",Sydney,2014-07-15,455.01,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_20,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Jul 14 - Sydney",Sydney,2014-07-15,468.40,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_21,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Jul 14 - Sydney",Sydney,2014-07-15,331.54,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_22,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Jul 14 - Sydney",Sydney,2014-07-15,309.16,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_23,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Jul 14 - Canberra",Canberra,2014-07-15,40.00,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_24,ABBOTT_Tony,P35_ABBOTT_Tony,"17 Jul 14 - Canberra",Canberra,2014-07-17,53.71,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_25,ABBOTT_Tony,P35_ABBOTT_Tony,"17 Jul 14 - Sydney",Sydney,2014-07-17,166.83,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_26,ABBOTT_Tony,P35_ABBOTT_Tony,"17 Jul 14 - Sydney",Sydney,2014-07-17,186.59,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_27,ABBOTT_Tony,P35_ABBOTT_Tony,"17 Jul 14 - Canberra",Canberra,2014-07-17,43.23,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_28,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Jul 14 - Canberra",Canberra,2014-07-18,40.00,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_29,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Jul 14 - Canberra",Canberra,2014-07-18,40.00,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_3,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Jul 14 - Perth",Perth,2014-07-09,359.05,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_30,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Jul 14 - Canberra",Canberra,2014-07-18,40.00,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_31,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Jul 14 - Canberra",Canberra,2014-07-18,58.95,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_32,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Jul 14 - Sydney",Sydney,2014-07-18,67.27,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_33,ABBOTT_Tony,P35_ABBOTT_Tony,"19 Jul 14 - Sydney",Sydney,2014-07-19,90.39,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_34,ABBOTT_Tony,P35_ABBOTT_Tony,"19 Jul 14 - Canberra",Canberra,2014-07-19,78.60,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_35,ABBOTT_Tony,P35_ABBOTT_Tony,"19 Jul 14 - Canberra",Canberra,2014-07-19,111.35,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_36,ABBOTT_Tony,P35_ABBOTT_Tony,"19 Jul 14 - Melbourne",Melbourne,2014-07-19,105.90,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_37,ABBOTT_Tony,P35_ABBOTT_Tony,"19 Jul 14 - Melbourne",Melbourne,2014-07-19,82.30,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_38,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Jul 14 - Melbourne",Melbourne,2014-07-20,117.35,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_39,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Jul 14 - Melbourne",Melbourne,2014-07-20,123.90,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_4,ABBOTT_Tony,P35_ABBOTT_Tony,"10 Jul 14 - Perth",Perth,2014-07-10,260.80,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_40,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Jul 14 - Sydney",Sydney,2014-07-20,467.75,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_5,ABBOTT_Tony,P35_ABBOTT_Tony,"10 Jul 14 - Perth",Perth,2014-07-10,235.80,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_6,ABBOTT_Tony,P35_ABBOTT_Tony,"10 Jul 14 - Sydney",Sydney,2014-07-10,70.85,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_7,ABBOTT_Tony,P35_ABBOTT_Tony,"10 Jul 14 - Sydney",Sydney,2014-07-10,84.30,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_8,ABBOTT_Tony,P35_ABBOTT_Tony,"11 Jul 14 - Sydney",Sydney,2014-07-11,178.03,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_11_9,ABBOTT_Tony,P35_ABBOTT_Tony,"11 Jul 14 - Sydney",Sydney,2014-07-11,196.28,P35_ABBOTT_Tony.pdf,11
P35_ABBOTT_Tony_12_10,ABBOTT_Tony,P35_ABBOTT_Tony,"24 Jul 14 - Canberra",Canberra,2014-07-24,91.70,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_11,ABBOTT_Tony,P35_ABBOTT_Tony,"24 Jul 14 - Canberra",Canberra,2014-07-24,103.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_12,ABBOTT_Tony,P35_ABBOTT_Tony,"25 Jul 14 - Canberra",Canberra,2014-07-25,131.00,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_13,ABBOTT_Tony,P35_ABBOTT_Tony,"25 Jul 14 - Canberra",Canberra,2014-07-25,131.00,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_14,ABBOTT_Tony,P35_ABBOTT_Tony,"26 Jul 14 - Canberra",Canberra,2014-07-26,78.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_15,ABBOTT_Tony,P35_ABBOTT_Tony,"26 Jul 14 - Sydney",Sydney,2014-07-26,84.30,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_16,ABBOTT_Tony,P35_ABBOTT_Tony,"26 Jul 14 - Sydney",Sydney,2014-07-26,80.80,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_17,ABBOTT_Tony,P35_ABBOTT_Tony,"26 Jul 14 - Canberra",Canberra,2014-07-26,78.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_18,ABBOTT_Tony,P35_ABBOTT_Tony,"28 Jul 14 - Canberra",Canberra,2014-07-28,65.50,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_19,ABBOTT_Tony,P35_ABBOTT_Tony,"29 Jul 14 - Canberra",Canberra,2014-07-29,41.92,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_20,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Canberra",Canberra,2014-07-30,58.95,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_21,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Sydney",Sydney,2014-07-30,243.80,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_22,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Sydney",Sydney,2014-07-30,267.49,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_23,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Canberra",Canberra,2014-07-30,45.85,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_24,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Canberra",Canberra,2014-07-30,74.67,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_25,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Melbourne",Melbourne,2014-07-30,55.61,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_26,ABBOTT_Tony,P35_ABBOTT_Tony,"30 Jul 14 - Melbourne",Melbourne,2014-07-30,116.70,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_27,ABBOTT_Tony,P35_ABBOTT_Tony,"31 Jul 14 - Melbourne",Melbourne,2014-07-31,141.25,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_28,ABBOTT_Tony,P35_ABBOTT_Tony,"31 Jul 14 - Melbourne",Melbourne,2014-07-31,168.55,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_29,ABBOTT_Tony,P35_ABBOTT_Tony,"31 Jul 14 - Hobart",Hobart,2014-07-31,40.00,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_3,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Jul 14 - Sydney",Sydney,2014-07-20,250.25,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_30,ABBOTT_Tony,P35_ABBOTT_Tony,"31 Jul 14 - Canberra",Canberra,2014-07-31,40.00,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_31,ABBOTT_Tony,P35_ABBOTT_Tony,"31 Jul 14 - Canberra",Canberra,2014-07-31,45.85,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_32,ABBOTT_Tony,P35_ABBOTT_Tony,"1 Aug 14 - Canberra",Canberra,2014-08-01,61.57,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_33,ABBOTT_Tony,P35_ABBOTT_Tony,"1 Aug 14 - Sydney",Sydney,2014-08-01,268.55,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_34,ABBOTT_Tony,P35_ABBOTT_Tony,"1 Aug 14 - Sydney",Sydney,2014-08-01,280.45,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_35,ABBOTT_Tony,P35_ABBOTT_Tony,"1 Aug 14 - Canberra",Canberra,2014-08-01,52.40,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_36,ABBOTT_Tony,P35_ABBOTT_Tony,"1 Aug 14 - Canberra",Canberra,2014-08-01,117.90,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_37,ABBOTT_Tony,P35_ABBOTT_Tony,"1 Aug 14 - Sydney",Sydney,2014-08-01,81.68,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_38,ABBOTT_Tony,P35_ABBOTT_Tony,"2 Aug 14 - Sydney",Sydney,2014-08-02,165.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_39,ABBOTT_Tony,P35_ABBOTT_Tony,"2 Aug 14 - Sydney",Sydney,2014-08-02,190.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_4,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Jul 14 - Sydney",Sydney,2014-07-20,103.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_40,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Sydney",Sydney,2014-08-04,82.20,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_5,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Jul 14 - Canberra",Canberra,2014-07-20,78.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_6,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Jul 14 - Canberra",Canberra,2014-07-21,58.95,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_7,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Jul 14 - Canberra",Canberra,2014-07-21,57.64,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_8,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Jul 14 - Canberra",Canberra,2014-07-21,104.91,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_12_9,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Jul 14 - Canberra",Canberra,2014-07-21,78.60,P35_ABBOTT_Tony.pdf,12
P35_ABBOTT_Tony_13_10,ABBOTT_Tony,P35_ABBOTT_Tony,"6 Aug 14 - Sydney",Sydney,2014-08-06,257.22,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_11,ABBOTT_Tony,P35_ABBOTT_Tony,"6 Aug 14 - Sydney",Sydney,2014-08-06,128.95,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_12,ABBOTT_Tony,P35_ABBOTT_Tony,"7 Aug 14 - Sydney",Sydney,2014-08-07,78.27,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_13,ABBOTT_Tony,P35_ABBOTT_Tony,"7 Aug 14 - Melbourne",Melbourne,2014-08-07,155.17,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_14,ABBOTT_Tony,P35_ABBOTT_Tony,"7 Aug 14 - Melbourne",Melbourne,2014-08-07,117.29,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_15,ABBOTT_Tony,P35_ABBOTT_Tony,"7 Aug 14 - Melbourne",Melbourne,2014-08-07,132.96,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_16,ABBOTT_Tony,P35_ABBOTT_Tony,"7 Aug 14 - Melbourne",Melbourne,2014-08-07,134.38,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_17,ABBOTT_Tony,P35_ABBOTT_Tony,"7 Aug 14 - Canberra",Canberra,2014-08-07,65.50,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_18,ABBOTT_Tony,P35_ABBOTT_Tony,"8 Aug 14 - Canberra",Canberra,2014-08-08,48.47,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_19,ABBOTT_Tony,P35_ABBOTT_Tony,"8 Aug 14 - Sydney",Sydney,2014-08-08,210.14,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_20,ABBOTT_Tony,P35_ABBOTT_Tony,"8 Aug 14 - Sydney",Sydney,2014-08-08,235.14,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_21,ABBOTT_Tony,P35_ABBOTT_Tony,"8 Aug 14 - Sydney",Sydney,2014-08-08,257.55,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_22,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Aug 14 - Sydney",Sydney,2014-08-09,201.82,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_23,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Aug 14 - Sydney",Sydney,2014-08-09,237.19,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_24,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Aug 14 - Sydney",Sydney,2014-08-09,79.91,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_25,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Aug 14 - Canberra",Canberra,2014-08-09,78.60,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_26,ABBOTT_Tony,P35_ABBOTT_Tony,"9 Aug 14 - Canberra",Canberra,2014-08-09,102.18,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_27,ABBOTT_Tony,P35_ABBOTT_Tony,"14 Aug 14 - Canberra",Canberra,2014-08-14,40.00,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_28,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Aug 14 - Canberra",Canberra,2014-08-15,244.97,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_29,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Aug 14 - Canberra",Canberra,2014-08-15,255.45,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_3,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Canberra",Canberra,2014-08-04,40.00,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_30,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Aug 14 - Sydney",Sydney,2014-08-15,212.68,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_31,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Aug 14 - Sydney",Sydney,2014-08-15,163.75,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_32,ABBOTT_Tony,P35_ABBOTT_Tony,"15 Aug 14 - Sydney",Sydney,2014-08-15,157.31,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_33,ABBOTT_Tony,P35_ABBOTT_Tony,"17 Aug 14 - Sydney",Sydney,2014-08-17,165.83,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_34,ABBOTT_Tony,P35_ABBOTT_Tony,"17 Aug 14 - Sydney",Sydney,2014-08-17,127.95,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_35,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Aug 14 - Sydney",Sydney,2014-08-18,282.63,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_36,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Aug 14 - Sydney",Sydney,2014-08-18,264.73,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_37,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Aug 14 - Sydney",Sydney,2014-08-18,103.60,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_38,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Aug 14 - Sydney",Sydney,2014-08-18,78.60,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_39,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Aug 14 - Melbourne",Melbourne,2014-08-18,73.95,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_4,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Canberra",Canberra,2014-08-04,102.29,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_40,ABBOTT_Tony,P35_ABBOTT_Tony,"18 Aug 14 - Melbourne",Melbourne,2014-08-18,80.61,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_5,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Canberra",Canberra,2014-08-04,78.60,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_6,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Canberra",Canberra,2014-08-04,45.85,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_7,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Sydney",Sydney,2014-08-04,371.55,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_8,ABBOTT_Tony,P35_ABBOTT_Tony,"4 Aug 14 - Canberra",Canberra,2014-08-04,40.00,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_13_9,ABBOTT_Tony,P35_ABBOTT_Tony,"6 Aug 14 - Canberra",Canberra,2014-08-06,104.80,P35_ABBOTT_Tony.pdf,13
P35_ABBOTT_Tony_14_10,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Aug 14 - Melbourne",Melbourne,2014-08-20,94.43,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_11,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Aug 14 - Melbourne",Melbourne,2014-08-20,98.84,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_12,ABBOTT_Tony,P35_ABBOTT_Tony,"20 Aug 14 - Melbourne",Melbourne,2014-08-20,320.95,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_13,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Aug 14 - Melbourne",Melbourne,2014-08-21,531.30,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_14,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Aug 14 - Melbourne",Melbourne,2014-08-21,234.60,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_15,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Aug 14 - Melbourne",Melbourne,2014-08-21,136.35,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_16,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Aug 14 - Adelaide",Adelaide,2014-08-21,510.90,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_17,ABBOTT_Tony,P35_ABBOTT_Tony,"21 Aug 14 - Adelaide",Adelaide,2014-08-21,200.54,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_18,ABBOTT_Tony,P35_ABBOTT_Tony,"22 Aug 14 - Adelaide",Adelaide,2014-08-22,254.14,P35_ABBOTT_Tony.pdf,14
P35_ABBOTT_Tony_14_19,ABBOTT_Tony,P35_ABBOTT_Tony,"22 Aug 14 - Adelaide",Adelaide,2014-08-22,121.94,P35_ABBOTT_Tony.pdf,14
