entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P35_ABETZ_Eric_6_3,ABETZ_Eric,P35_ABETZ_Eric,"1 Jul 14 - Canberra to Melbourne",2014-07-01,Canberra,Melbourne,686.63,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_4,ABETZ_Eric,P35_ABETZ_Eric,"1 Jul 14 - Melbourne to Hobart",2014-07-01,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_6_3,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_5,ABETZ_Eric,P35_ABETZ_Eric,"4 Jul 14 - Hobart to Melbourne",2014-07-04,Hobart,Melbourne,801.97,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_6,ABETZ_Eric,P35_ABETZ_Eric,"4 Jul 14 - Melbourne to Brisbane",2014-07-04,Melbourne,Brisbane,0.00,,,,P35_ABETZ_Eric_6_5,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_7,ABETZ_Eric,P35_ABETZ_Eric,"5 Jul 14 - Brisbane to Hobart",2014-07-05,Brisbane,Hobart,143.18,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_8,ABETZ_Eric,P35_ABETZ_Eric,"6 Jul 14 - Brisbane to Sydney",2014-07-06,Brisbane,Sydney,764.20,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_9,ABETZ_Eric,P35_ABETZ_Eric,"6 Jul 14 - Sydney to Canberra",2014-07-06,Sydney,Canberra,0.00,,,,P35_ABETZ_Eric_6_8,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_10,ABETZ_Eric,P35_ABETZ_Eric,"11 Jul 14 - Canberra to Melbourne",2014-07-11,Canberra,Melbourne,491.54,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_11,ABETZ_Eric,P35_ABETZ_Eric,"11 Jul 14 - Melbourne to Hobart",2014-07-11,Melbourne,Hobart,477.63,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_12,ABETZ_Eric,P35_ABETZ_Eric,"13 Jul 14 - Hobart to Melbourne",2014-07-13,Hobart,Melbourne,901.14,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_13,ABETZ_Eric,P35_ABETZ_Eric,"13 Jul 14 - Melbourne to Canberra",2014-07-13,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_6_12,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_14,ABETZ_Eric,P35_ABETZ_Eric,"18 Jul 14 - Canberra to Melbourne",2014-07-18,Canberra,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_15,ABETZ_Eric,P35_ABETZ_Eric,"18 Jul 14 - Melbourne to Hobart",2014-07-18,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_6_14,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_16,ABETZ_Eric,P35_ABETZ_Eric,"21 Jul 14 - Hobart to Melbourne",2014-07-21,Hobart,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_17,ABETZ_Eric,P35_ABETZ_Eric,"21 Jul 14 - Melbourne to Canberra",2014-07-21,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_6_16,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_18,ABETZ_Eric,P35_ABETZ_Eric,"22 Jul 14 - Canberra to Melbourne",2014-07-22,Canberra,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_19,ABETZ_Eric,P35_ABETZ_Eric,"22 Jul 14 - Melbourne to Hobart",2014-07-22,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_6_18,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_20,ABETZ_Eric,P35_ABETZ_Eric,"28 Jul 14 - Hobart to Melbourne",2014-07-28,Hobart,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_21,ABETZ_Eric,P35_ABETZ_Eric,"28 Jul 14 - Melbourne to Canberra",2014-07-28,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_6_20,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_22,ABETZ_Eric,P35_ABETZ_Eric,"29 Jul 14 - Canberra to Melbourne",2014-07-29,Canberra,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_23,ABETZ_Eric,P35_ABETZ_Eric,"29 Jul 14 - Melbourne to Hobart",2014-07-29,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_6_22,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_24,ABETZ_Eric,P35_ABETZ_Eric,"3 Aug 14 - Hobart to Melbourne",2014-08-03,Hobart,Melbourne,691.26,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_25,ABETZ_Eric,P35_ABETZ_Eric,"3 Aug 14 - Melbourne to Sydney",2014-08-03,Melbourne,Sydney,0.00,,,,P35_ABETZ_Eric_6_24,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_26,ABETZ_Eric,P35_ABETZ_Eric,"4 Aug 14 - Sydney to Canberra",2014-08-04,Sydney,Canberra,469.80,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_27,ABETZ_Eric,P35_ABETZ_Eric,"8 Aug 14 - Sydney to Melbourne",2014-08-08,Sydney,Melbourne,552.40,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_28,ABETZ_Eric,P35_ABETZ_Eric,"8 Aug 14 - Melbourne to Launceston",2014-08-08,Melbourne,Launceston,327.41,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_29,ABETZ_Eric,P35_ABETZ_Eric,"9 Aug 14 - Hobart to Melbourne",2014-08-09,Hobart,Melbourne,691.26,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_30,ABETZ_Eric,P35_ABETZ_Eric,"9 Aug 14 - Melbourne to Sydney",2014-08-09,Melbourne,Sydney,0.00,,,,P35_ABETZ_Eric_6_29,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_31,ABETZ_Eric,P35_ABETZ_Eric,"10 Aug 14 - Sydney to Hobart",2014-08-10,Sydney,Hobart,537.26,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_32,ABETZ_Eric,P35_ABETZ_Eric,"13 Aug 14 - Hobart to Sydney",2014-08-13,Hobart,Sydney,836.02,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_33,ABETZ_Eric,P35_ABETZ_Eric,"13 Aug 14 - Sydney to Brisbane",2014-08-13,Sydney,Brisbane,0.00,,,,P35_ABETZ_Eric_6_32,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_34,ABETZ_Eric,P35_ABETZ_Eric,"14 Aug 14 - Brisbane to Sydney",2014-08-14,Brisbane,Sydney,609.61,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_35,ABETZ_Eric,P35_ABETZ_Eric,"15 Aug 14 - Sydney to Hobart",2014-08-15,Sydney,Hobart,537.26,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_36,ABETZ_Eric,P35_ABETZ_Eric,"18 Aug 14 - Hobart to Melbourne",2014-08-18,Hobart,Melbourne,802.66,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_37,ABETZ_Eric,P35_ABETZ_Eric,"18 Aug 14 - Melbourne to Sydney",2014-08-18,Melbourne,Sydney,0.00,,,,P35_ABETZ_Eric_6_36,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_38,ABETZ_Eric,P35_ABETZ_Eric,"19 Aug 14 - Sydney to Melbourne",2014-08-19,Sydney,Melbourne,637.44,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_39,ABETZ_Eric,P35_ABETZ_Eric,"19 Aug 14 - Melbourne to Hobart",2014-08-19,Melbourne,Hobart,562.55,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_6_40,ABETZ_Eric,P35_ABETZ_Eric,"20 Aug 14 - Hobart to Melbourne",2014-08-20,Hobart,Melbourne,562.55,,,,,P35_ABETZ_Eric.pdf,6
P35_ABETZ_Eric_7_3,ABETZ_Eric,P35_ABETZ_Eric,"21 Aug 14 - Melbourne to Hobart",2014-08-21,Melbourne,Hobart,562.55,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_4,ABETZ_Eric,P35_ABETZ_Eric,"22 Aug 14 - Hobart to Melbourne",2014-08-22,Hobart,Melbourne,691.26,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_5,ABETZ_Eric,P35_ABETZ_Eric,"22 Aug 14 - Melbourne to Sydney",2014-08-22,Melbourne,Sydney,0.00,,,,P35_ABETZ_Eric_7_4,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_6,ABETZ_Eric,P35_ABETZ_Eric,"22 Aug 14 - Sydney to Hobart",2014-08-22,Sydney,Hobart,537.26,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_7,ABETZ_Eric,P35_ABETZ_Eric,"24 Aug 14 - Hobart to Melbourne",2014-08-24,Hobart,Melbourne,901.14,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_8,ABETZ_Eric,P35_ABETZ_Eric,"24 Aug 14 - Melbourne to Canberra",2014-08-24,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_7,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_9,ABETZ_Eric,P35_ABETZ_Eric,"29 Aug 14 - Canberra to Sydney",2014-08-29,Canberra,Sydney,604.51,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_10,ABETZ_Eric,P35_ABETZ_Eric,"29 Aug 14 - Sydney to Coolangatta",2014-08-29,Sydney,Coolangatta,0.00,,,,P35_ABETZ_Eric_7_9,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_11,ABETZ_Eric,P35_ABETZ_Eric,"29 Aug 14 - Brisbane to Melbourne",2014-08-29,Brisbane,Melbourne,959.25,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_12,ABETZ_Eric,P35_ABETZ_Eric,"29 Aug 14 - Melbourne to Hobart",2014-08-29,Melbourne,Hobart,477.63,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_13,ABETZ_Eric,P35_ABETZ_Eric,"31 Aug 14 - Hobart to Melbourne",2014-08-31,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_14,ABETZ_Eric,P35_ABETZ_Eric,"31 Aug 14 - Melbourne to Canberra",2014-08-31,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_13,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_15,ABETZ_Eric,P35_ABETZ_Eric,"5 Sep 14 - Canberra to Melbourne",2014-09-05,Canberra,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_16,ABETZ_Eric,P35_ABETZ_Eric,"5 Sep 14 - Melbourne to Hobart",2014-09-05,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_7_15,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_17,ABETZ_Eric,P35_ABETZ_Eric,"8 Sep 14 - Hobart to Melbourne",2014-09-08,Hobart,Melbourne,477.63,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_18,ABETZ_Eric,P35_ABETZ_Eric,"12 Sep 14 - Melbourne to Hobart",2014-09-12,Melbourne,Hobart,477.63,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_19,ABETZ_Eric,P35_ABETZ_Eric,"21 Sep 14 - Hobart to Melbourne",2014-09-21,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_20,ABETZ_Eric,P35_ABETZ_Eric,"21 Sep 14 - Melbourne to Canberra",2014-09-21,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_19,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_21,ABETZ_Eric,P35_ABETZ_Eric,"26 Sep 14 - Canberra to Sydney",2014-09-26,Canberra,Sydney,280.81,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_22,ABETZ_Eric,P35_ABETZ_Eric,"26 Sep 14 - Sydney to Hobart",2014-09-26,Sydney,Hobart,537.26,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_23,ABETZ_Eric,P35_ABETZ_Eric,"29 Sep 14 - Hobart to Melbourne",2014-09-29,Hobart,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_24,ABETZ_Eric,P35_ABETZ_Eric,"29 Sep 14 - Melbourne to Canberra",2014-09-29,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_23,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_25,ABETZ_Eric,P35_ABETZ_Eric,"2 Oct 14 - Canberra to Melbourne",2014-10-02,Canberra,Melbourne,646.32,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_26,ABETZ_Eric,P35_ABETZ_Eric,"2 Oct 14 - Melbourne to Hobart",2014-10-02,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_7_25,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_27,ABETZ_Eric,P35_ABETZ_Eric,"7 Oct 14 - Hobart to Melbourne",2014-10-07,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_28,ABETZ_Eric,P35_ABETZ_Eric,"7 Oct 14 - Melbourne to Canberra",2014-10-07,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_27,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_29,ABETZ_Eric,P35_ABETZ_Eric,"8 Oct 14 - Canberra to Sydney",2014-10-08,Canberra,Sydney,469.80,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_30,ABETZ_Eric,P35_ABETZ_Eric,"8 Oct 14 - Sydney to Melbourne",2014-10-08,Sydney,Melbourne,637.43,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_31,ABETZ_Eric,P35_ABETZ_Eric,"8 Oct 14 - Melbourne to Hobart",2014-10-08,Melbourne,Hobart,492.90,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_32,ABETZ_Eric,P35_ABETZ_Eric,"13 Oct 14 - Devonport to Melbourne",2014-10-13,Devonport,Melbourne,881.70,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_33,ABETZ_Eric,P35_ABETZ_Eric,"13 Oct 14 - Melbourne to Canberra",2014-10-13,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_32,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_34,ABETZ_Eric,P35_ABETZ_Eric,"15 Oct 14 - Canberra to Melbourne",2014-10-15,Canberra,Melbourne,491.54,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_35,ABETZ_Eric,P35_ABETZ_Eric,"15 Oct 14 - Melbourne to Canberra",2014-10-15,Melbourne,Canberra,565.33,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_36,ABETZ_Eric,P35_ABETZ_Eric,"16 Oct 14 - Canberra to Melbourne",2014-10-16,Canberra,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_37,ABETZ_Eric,P35_ABETZ_Eric,"16 Oct 14 - Melbourne to Hobart",2014-10-16,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_7_36,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_38,ABETZ_Eric,P35_ABETZ_Eric,"18 Oct 14 - Hobart to Melbourne",2014-10-18,Hobart,Melbourne,492.90,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_39,ABETZ_Eric,P35_ABETZ_Eric,"18 Oct 14 - Melbourne to Hobart",2014-10-18,Melbourne,Hobart,492.90,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_7_40,ABETZ_Eric,P35_ABETZ_Eric,"19 Oct 14 - Hobart to Melbourne",2014-10-19,Hobart,Melbourne,768.49,,,,,P35_ABETZ_Eric.pdf,7
P35_ABETZ_Eric_8_3,ABETZ_Eric,P35_ABETZ_Eric,"19 Oct 14 - Melbourne to Canberra",2014-10-19,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_7_40,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_4,ABETZ_Eric,P35_ABETZ_Eric,"24 Oct 14 - Canberra to Melbourne",2014-10-24,Canberra,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_5,ABETZ_Eric,P35_ABETZ_Eric,"24 Oct 14 - Melbourne to Hobart",2014-10-24,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_8_4,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_6,ABETZ_Eric,P35_ABETZ_Eric,"26 Oct 14 - Hobart to Melbourne",2014-10-26,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_7,ABETZ_Eric,P35_ABETZ_Eric,"26 Oct 14 - Melbourne to Canberra",2014-10-26,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_8_6,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_8,ABETZ_Eric,P35_ABETZ_Eric,"31 Oct 14 - Canberra to Melbourne",2014-10-31,Canberra,Melbourne,565.33,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_9,ABETZ_Eric,P35_ABETZ_Eric,"31 Oct 14 - Melbourne to Hobart",2014-10-31,Melbourne,Hobart,280.91,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_10,ABETZ_Eric,P35_ABETZ_Eric,"3 Nov 14 - Hobart to Melbourne",2014-11-03,Hobart,Melbourne,492.90,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_11,ABETZ_Eric,P35_ABETZ_Eric,"3 Nov 14 - Melbourne to Hobart",2014-11-03,Melbourne,Hobart,280.91,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_12,ABETZ_Eric,P35_ABETZ_Eric,"9 Nov 14 - Hobart to Brisbane",2014-11-09,Hobart,Brisbane,1122.96,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_13,ABETZ_Eric,P35_ABETZ_Eric,"9 Nov 14 - Brisbane to Gladstone",2014-11-09,Brisbane,Gladstone,0.00,,,,P35_ABETZ_Eric_8_12,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_14,ABETZ_Eric,P35_ABETZ_Eric,"10 Nov 14 - Gladstone to Brisbane",2014-11-10,Gladstone,Brisbane,394.08,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_15,ABETZ_Eric,P35_ABETZ_Eric,"11 Nov 14 - Brisbane to Sydney",2014-11-11,Brisbane,Sydney,609.59,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_16,ABETZ_Eric,P35_ABETZ_Eric,"13 Nov 14 - Sydney to Brisbane",2014-11-13,Sydney,Brisbane,1499.57,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_17,ABETZ_Eric,P35_ABETZ_Eric,"13 Nov 14 - Brisbane to Melbourne",2014-11-13,Brisbane,Melbourne,0.00,,,,P35_ABETZ_Eric_8_16,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_18,ABETZ_Eric,P35_ABETZ_Eric,"13 Nov 14 - Melbourne to Hobart",2014-11-13,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_8_16,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_19,ABETZ_Eric,P35_ABETZ_Eric,"16 Nov 14 - Hobart to Melbourne",2014-11-16,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_20,ABETZ_Eric,P35_ABETZ_Eric,"16 Nov 14 - Melbourne to Canberra",2014-11-16,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_8_19,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_21,ABETZ_Eric,P35_ABETZ_Eric,"20 Nov 14 - Canberra to Sydney",2014-11-20,Canberra,Sydney,469.80,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_22,ABETZ_Eric,P35_ABETZ_Eric,"20 Nov 14 - Sydney to Canberra",2014-11-20,Sydney,Canberra,280.81,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_23,ABETZ_Eric,P35_ABETZ_Eric,"22 Nov 14 - Canberra to Sydney",2014-11-22,Canberra,Sydney,835.45,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_24,ABETZ_Eric,P35_ABETZ_Eric,"22 Nov 14 - Sydney to Hobart",2014-11-22,Sydney,Hobart,0.00,,,,P35_ABETZ_Eric_8_23,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_25,ABETZ_Eric,P35_ABETZ_Eric,"23 Nov 14 - Hobart to Melbourne",2014-11-23,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_26,ABETZ_Eric,P35_ABETZ_Eric,"23 Nov 14 - Melbourne to Canberra",2014-11-23,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_8_25,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_27,ABETZ_Eric,P35_ABETZ_Eric,"28 Nov 14 - Canberra to Melbourne",2014-11-28,Canberra,Melbourne,585.78,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_28,ABETZ_Eric,P35_ABETZ_Eric,"28 Nov 14 - Melbourne to Hobart",2014-11-28,Melbourne,Hobart,589.15,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_29,ABETZ_Eric,P35_ABETZ_Eric,"30 Nov 14 - Hobart to Melbourne",2014-11-30,Hobart,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_30,ABETZ_Eric,P35_ABETZ_Eric,"30 Nov 14 - Melbourne to Canberra",2014-11-30,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_8_29,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_31,ABETZ_Eric,P35_ABETZ_Eric,"5 Dec 14 - Canberra to Melbourne",2014-12-05,Canberra,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_32,ABETZ_Eric,P35_ABETZ_Eric,"5 Dec 14 - Melbourne to Hobart",2014-12-05,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_8_31,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_33,ABETZ_Eric,P35_ABETZ_Eric,"8 Dec 14 - Hobart to Melbourne",2014-12-08,Hobart,Melbourne,511.99,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_34,ABETZ_Eric,P35_ABETZ_Eric,"9 Dec 14 - Melbourne to Canberra",2014-12-09,Melbourne,Canberra,585.78,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_35,ABETZ_Eric,P35_ABETZ_Eric,"9 Dec 14 - Melbourne to Hobart",2014-12-09,Melbourne,Hobart,511.99,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_36,ABETZ_Eric,P35_ABETZ_Eric,"10 Dec 14 - Hobart to Melbourne",2014-12-10,Hobart,Melbourne,831.26,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_37,ABETZ_Eric,P35_ABETZ_Eric,"10 Dec 14 - Melbourne to Adelaide",2014-12-10,Melbourne,Adelaide,0.00,,,,P35_ABETZ_Eric_8_36,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_38,ABETZ_Eric,P35_ABETZ_Eric,"11 Dec 14 - Adelaide to Melbourne",2014-12-11,Adelaide,Melbourne,766.76,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_39,ABETZ_Eric,P35_ABETZ_Eric,"11 Dec 14 - Melbourne to Hobart",2014-12-11,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_8_38,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_8_40,ABETZ_Eric,P35_ABETZ_Eric,"14 Dec 14 - Hobart to Melbourne",2014-12-14,Hobart,Melbourne,975.64,,,,,P35_ABETZ_Eric.pdf,8
P35_ABETZ_Eric_9_3,ABETZ_Eric,P35_ABETZ_Eric,"14 Dec 14 - Melbourne to Brisbane",2014-12-14,Melbourne,Brisbane,0.00,,,,P35_ABETZ_Eric_8_40,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_9_4,ABETZ_Eric,P35_ABETZ_Eric,"15 Dec 14 - Brisbane to Melbourne",2014-12-15,Brisbane,Melbourne,978.33,,,,,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_9_5,ABETZ_Eric,P35_ABETZ_Eric,"16 Dec 14 - Melbourne to Hobart",2014-12-16,Melbourne,Hobart,280.91,,,,,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_9_6,ABETZ_Eric,P35_ABETZ_Eric,"19 Dec 14 - Hobart to Melbourne",2014-12-19,Hobart,Melbourne,705.50,,,,,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_9_7,ABETZ_Eric,P35_ABETZ_Eric,"19 Dec 14 - Melbourne to Canberra",2014-12-19,Melbourne,Canberra,0.00,,,,P35_ABETZ_Eric_9_6,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_9_8,ABETZ_Eric,P35_ABETZ_Eric,"19 Dec 14 - Canberra to Melbourne",2014-12-19,Canberra,Melbourne,765.31,,,,,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_9_9,ABETZ_Eric,P35_ABETZ_Eric,"19 Dec 14 - Melbourne to Hobart",2014-12-19,Melbourne,Hobart,0.00,,,,P35_ABETZ_Eric_9_8,P35_ABETZ_Eric.pdf,9
P35_ABETZ_Eric_28_3,ABETZ_Eric,P35_ABETZ_Eric,"6 Dec 13 - Melbourne to Hobart",2013-12-06,Melbourne,Hobart,-18.79,,,Refund,,P35_ABETZ_Eric.pdf,28
P35_ABETZ_Eric_28_4,ABETZ_Eric,P35_ABETZ_Eric,"7 Mar 14 - Melbourne to Hobart",2014-03-07,Melbourne,Hobart,-491.75,,,Refund,,P35_ABETZ_Eric.pdf,28
P35_ABETZ_Eric_28_5,ABETZ_Eric,P35_ABETZ_Eric,"7 May 14 - Sydney to Hobart",2014-05-07,Sydney,Hobart,45.46,21,,,,P35_ABETZ_Eric.pdf,28
P35_ABETZ_Eric_28_6,ABETZ_Eric,P35_ABETZ_Eric,"13 Jun 14 - Hobart to Melbourne",2014-06-13,Hobart,Melbourne,691.26,,,,,P35_ABETZ_Eric.pdf,28
